,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0323997051868947,0,0,0,0.395002102158138,0,0,0,0,0,0,0,0,0,0,-0.115196093217112,0,0,0,0,0,0,0,0,0,0.231350026715233,0,0,0.160312424317543,0,0,0,-0.0518046812325142,0.2701411550567,0,0,0,0,0,0,0,0,0,0,0.0972718304886907,-0.165428454701166,0,0,0.0521997017445326,0,0
X601939.CH.EQUITY,0.190782002572142,0,0,0.34474594757516,0,0,0,0,0,0,0,0.0345411434831066,0,0.213494822382634,0,0,0,-0.120212115230669,0,0,0,0.0587989954821342,0,0,0,0.222448711702505,0,0,0,0,-0.105763089344247,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389015074743184,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0
X601288.CH.EQUITY,0,0.632067127345066,0,0,0.160276977173303,0,0,0,0,0,0.0134829312167895,0,0,0.0166341757951303,0,0,0,0,0,0,0,0.122967443364873,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113505398217228,0,0,0,0,0,-0.0428063594164293,0,0
X601988.CH.EQUITY,0.0191417721766407,0,0,0.329752754256696,0,0,0,0,0,0.350739219444597,0,0,0,0,0,0.0438199302941456,0,0.232107433247034,0,0,0.105802813564611,0,0,0,0,0,0,0.0753025159041849,0,0,0,0,0,0,0,0,0,0,-0.524102421610302,0,0,0,0,0.0382707914766362,0,0,0,0,0,0,0,-0.259810090809377
X600036.CH.EQUITY,0,0.205889547438973,0,0,0,0,0,0,0.154185601234478,0,0,0,0.137559025300876,0,0,0,0,0,0,0,0,0,0.0855290379431393,0,0,0,0,0,0,0,0,-0.0124586310064984,0.00383767509732597,0,0.306088363850172,0,0,0,0,0,0.0582939317575431,0,0,0,0,0,0.0189097375976637,0,0.0658834394222573,-0.0209532717434833,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.344578147759265,0,0,0,0,-0.0942869874030303,0,0,0,0,0,0,0,0,0,0,0,0,0.373068713006141,0,0,0,0,0.0565380380881642,0,0,0,0,0,0,0,0,0,0,0,0.0243363377451258,0.00463834347349216,0,0,0,0,0,0,0,0,0.170881550350813,-0.0781971119149445
X601658.CH.Equity,0,0.0718891117568833,0,0.100880457240772,0.0396053221206572,0,0,0,0,0,-0.0322193973240621,0,0,0,0,0,0,0,0,0.267328024829497,0.188585703817834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289460811291424,0,0.0959403552118824,0,-0.134115730591802,0,0,-0.0791413211181276,0,0,0,0,0,0,0,0
