,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.128424228302355,4.33680868994202e-19,0,0,0,0,0,-0.15094458002248,0,0,0,0,0,0,0,0,0,0,-0.12202597125923,0.0764132296194341,0,0.442748510596451,-0.137867871837004,0.563848624947835,0,0,0,-0.0189364333792322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.196784903352214,0,0,0,-0.0641896579150703,0,0,0,0.153980261578403,0,0,0,0,0,0,0.0147709959596789,0,0,0,0,0,0,0,0,0,0.150755486898618,0,0,0,0,0.240843215417196,0,0.160490071006344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0477463228404223,0,0.795753076821974,0,0,0,0,0,0.0469485124313477,0.0302997973955014,0,-0.0276140933147123,0.0207899578642387,0,0,0,0.0833878339486771,0,0,0,0,0.00108246912682912,0,0,0,0.0218903309951077,0,0,0,0.0221543609869948,0,0,0,0,0,0,0.0799696591736083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.911506038320101,0,-0.0481212397528015,0,0,0,0,0,0,0,0,0,0,0.0179538755529438,0,0,0.137034510038241,0,0,0,0,0,0,0,0.0299398187684556,0.0049778744605303,0,0,0,0,0,0,0,0.0114615785645168,0,0,0,-0.0886468855757577,0,-0.107359758665692,0,0,0,0.0259843831341969,0,0,0,0,-0.0365376660628809,0
X601628.CH.EQUITY,0.0108843864771722,0,0,-3.46944695195361e-18,0,0,0,0,0,0.249153421147648,0,0.180304503886248,0,0,0,0,0,0,0,0.208150055421888,0,0,0,0,-2.77555756156289e-17,0,-0.0978648107355141,0,0,0,0,0,0,0,0,0,0,0.350042190927968,0,0,0,0,0,0,0,0.0255686289107019,0,0.271437996296616,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626370307448535,-0.015696281826261,0,0,0,-0.0379168151688018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716022083319515,0,0,0.0439468454746869,0,0,0,0,0,0,0,-0.0217118981255716,0,0,0,0,0,0,-0.0108809634620564,0,0,1.73472347597681e-18,0,-0.134255330621293,0,0,0.961976249502873,0,0
X1299.HK.EQUITY,0,0,0,0,0.120075672438703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268588383497916,0,-0.0832804617957293,0,0,0,0,0,0.0253093401508622,0,0,0.144364390350299,0.3590027829067,0,0.0206643438470678,0,0,0.0566898164479894,0,0,0,0.0528309243871811,0,0,0,0,0,0.00709861094316514,0,0,-0.0982211415073088
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206384841144176,0,0,0,0,0.254649573420475,0.468380036461398,0,-0.0755810357963214,0,0,0,0,0,0,0,-0.148923461497489,0.0955917828702158,0,0,0,0,0,0.0538373975267303,0,0,-0.180282063985969,0.0148000406487207,0,0.186364878102213,0.0553590077288555
X388.HK.EQUITY,0,0,0,0,0.31027136971296,0,0,0.0447339518999689,0.10137595020071,0,0,0,0,0,0.0198391522320129,1.73472347597681e-18,0,-0.237523309833439,0,0,0.127556281900527,0.279479310968301,0,0,0.156608345934695,0,0,0,0.045206422582422,0,0,0,0,0.154680324450249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224178915389899,0,-1.38777878078145e-17,0
X601658.CH.Equity,0,0.152404946410324,0.0803363572880678,0.176203397107861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617835350067322,-0.0132213966866978,0,0,0,0,0,0,0,0.160795229921833,0,0,0,0,0,0,0,0,-0.14157474584886,0,0,0,0.715964143494934,-0.0575279004435319,0,-0.226968175432093,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0491082105571593,0,0,0,-0.0098306584943043,0.0939820525542791,0.0459560593309241,0,0.383574315140643,0,0,0,0,0,0,0,-0.0497901867715546,0,0,0,0.00743327852104074,0,0,0,0,0,0,0,0,-0.0145911326328552,0,0.0998659613289528,0,0,0,0.154990642608638,0.0280029798506028,0,0,0.0789715079973082,0,0,0,0.197434249904709,0,0,0,0.0992924581622792
