,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,-2.77555756156289e-17,0,0,0,-0.137604292653808,0,0,0,0,0,0,0,0,0,0,-0.0977211819987981,0.434744922842845,0,0.688276115637731,0,0.0393157239767693,0,-0.127706075707234,0,0,-0.0822682509535555,0,0.103751526186746,0,0,0,0,-0.135509726113765,0,-0.339564715480573,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.113159715463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307966576571845,0,0,0,0,0,0,0,0,0,0.114201108257151,0,0,0,0,0,0,0.472241469097796,0,0,0,0,0,0,0,0,0,0.0916500297893055,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.794840797634234,0.0150434697676301,0.0319211365228574,0.00944110206817514,0,0,0,0,0,0,0,0,0,0,0,0.038710646228286,0,0,0,0,0,0,0,0,0,0,0,0,0.086407782944769,0.0325527236780201,0,0,0,0,0,0,0,0,-0.00497128120657612,0,0,0.0441295529162233,0,0,0.040203301888585,0,0,0,0
X601288.CH.EQUITY,0,0,0.920379369825675,0,0,0,-0.0678109821207679,0,0,0,0,0,0,0,0,0,0,0.116124860782204,0,0,0,0,0,0,0,-0.0148149732053302,0.0589113715826851,0,0,0,0,0,0,0,0,0,0,-0.103997903365189,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483903570185689,0
X601988.CH.EQUITY,0.0538026410064484,0,0,0,0,0,0,0,0,0,0,0,1.25367278838891,0,0,0,0,0,0,-0.220657161907256,0,0,0,0,0,0,0.0642881212177926,0,-0.119849785505932,0,0,0,-0.130215723549162,0,0,-0.200127185713358,0,0,0,0,0,0.00903950277761719,0,0.0232015966371178,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.915294656638593,0,0,0,0,0,0,0,0,0,0,0.101120563996224,0,0,0,0,0,0,0,-0.113478276478467,0,0,0,0,0,0.0798176239815427,0,0,-0.0832855788040544,0,-0.0584782699744272,0,0,-2.71050543121376e-20,0.0165209104440945,0,0.0366589618938946,0,0,0.059146105207309,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.385379469986829,0.0891890687043579,0,0.0206769500879075,0,0,0,0,0,0,0,0,0.0136108789926988,0,0,-0.210919748723148,0,0,0,0,0.0195144596694213,0,0.206068644759772,0,0,0.153451523671384,0,0,0,0,0,0,0,0,0,0,0,0.41980017222394,0,0.0183653201352602,0,0.0345732001595327,0.138511430121217,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.115990807740045,0,0,0,0,0,0,0,0.195032539430057,0,0,0,0,0,0,0.203979259476175,0,0,0.20440610124362,0,0.184711508960658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173426588462348,0,0,0,0,0,0,0,0,0.123876582741487,0.25907947201717
X388.HK.EQUITY,0,0,0,0,0,0,0.242521672941008,0.0250282126989566,0,0,0,0,0,0,0,0,0,0,-0.256084348580042,0,0,0,0,0,0,0.410477510489971,0,0.0189068193188782,0,0.0605608405866078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224250639224081,0.0120343049631012,0,0.077627097291591,0,-0.230034297446689,-0.0588174982061078,0
X601658.CH.Equity,0,0,-3.46944695195361e-18,0.220341284816519,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.290424663483419,0,0.00715534509447503,-0.0681488181784159,0,0,0,0,-0.0428841701981188,0,0,0,0,0.0529445445779765,0,0,0,0,0,0,0,0,0,0,0,0.289853122657539,0,0,0,0,0,0,0,0,-0.00625892281352938
X600030.CH.EQUITY,0,0,0,0,0,0,0.159298397037908,0,0,0.0140693227265037,0,0,0,0.0296388339682867,0,0,0.0764799692538998,0,0,0,0,0,0,0,0,0,0,0,0.107897296790188,0,0,0,0,0.661627353191223,0,0,0,0,0,-0.0298934608196745,0,0,0,0.0128859209338985,0.0118466185998912,-0.0210914143198526,0.00472045272645279,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.549457378666725,0,0,0,0,0.00140059628948052,0.0737493500082653,0,0,0,0.051366065145152,0.0885714292261878,0,0,0.0158044875441246,0,0,0,0.0412482526593227,0.0351374480506295,0,0.0980084817386479,0,0,0,0,0,0.0611795852646913,0.0296319166740464,0,0,0,0,0,0,0,0,0,0,0,-0.0299565645701858,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.212815613970407,0.010563044883868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327556270433999,0,0,0,0.00467909655605511,0,0,0,0,0,0,0,0,0,0,0.0259382256560726,0,0,0,0,0,0.24832540708723,0,0,0.0473563216953653,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.106649803510437,0.0939278850267872,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.135240831169544,0,0,0,0.0461554941381542,0,0,-0.0296628314066656,0,0,0.0318025002722053,0,0.0408085059433026,0.0398443064653815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165220178332173,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.14054498960918,0.201090351513928,0.0068905598581123,0.145348666877717,0,0,0,-0.0266842729387896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857112182484948,0,0,-0.054816911616247,0,0,0,0,0,0,0,0,0.69700660383776,0,0.26452705713935,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0944206263870488,0,0
X601066.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.321392665625283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256125037830075,0,0,0,0,0,0.0471144003808801,0,0,0,-0.012846459265587,0.287681467056819,0.0367989588301579,0,0.052795438936413,0,0,0.0459175616559434,0,0,0,0.0195936338568577,0,0,0
X601319.CH.EQUITY,0,0,0,0.166964673579626,0,0,0,0,0,-0.0135731869951595,0,0,0,0.00680857447970419,0.161942611608417,0.0070564258349545,0,0,0,0.121930439275512,0,0,0,0.0280104935491972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145543384122134,0,0,0.319341731265845,0.0846689233286413,0,0,0,0,0,0,0.097816992457234,0,-0.0627400437690977,-0.0789845022454895
X000001.CH.EQUITY,0,0.127528646591838,0,0,0.0640885997231478,0.16975011643581,0,0,0.0737456842218217,0,0,0,0.0382133545400034,0,0,0.111045316469361,0,0,0,0.0397681511490202,0.0986677978494452,0,0,0,0,0,0,0,0,0,0,0,0.131451043859657,0,0,0,0.0698318597188843,0.0433847979820241,0,0,0,0.00275845311977278,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.792414231240753,0,0,0,0,0,0,0.0225396852984238,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0426375375275876,0,0,0.161106422418031,0,0,0,0,0,0,0,0,0,0,0,0.0387020206450425,0,0,0,0,0.0907801181108258,0,0,-0.0993916284754508,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0998669164718559,0.240785286220983,0,0,0,0,0,0,0,0.0466974755520508,0,0,0,0,0.0743325963476651,0,0,0.208766926914326,0,0.1172773818025,0,0,0,0.0612617847422081,0,0,0,0,0.0369567436472897,0,0,0,0,0,0,0.0207393537778403,0,-0.0764091042574755,0.113306443156747,0,0,0,0,0,-0.0824139724390299
X688.HK.EQUITY,0.149211067563058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.137770551068705,0,0,0.617371695384524,0.087689101229616,0,0,0,0,0,0,0,0,0,0,0,0.0530340998366899,0,-0.010252397293614,0,0,0.240630455595794,0,0.180093204881931,0,-0.0125904382105164
X600016.CH.EQUITY,0,0,0,0.00287778429359909,0,0,0,0,0,0,0,0,0.192984951806751,0.128427844519333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779454037005722,0,0.272386945033701,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304225448692727,-0.0032299563844837,0.302749908104299,0,0,0.0877278291307273
X601998.CH.EQUITY,0.22015035358874,0,0,0,0.183153466670391,0,0,0,0,-0.0217290855060963,0,0,0.417613720334563,0,0.023439713221229,0,-0.0804477293479159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723606815214604,0,0,0,0,0,0,0,0,0,0.120810181228569,0,0,0,0,0,0.275091058312768,-0.0544986401860538,-0.107828402807762,-0.0213914932921453
X11.HK.EQUITY,-0.130887421750801,0,0,0,0,0,0.0702539207812395,0.0601302675886323,0.320044116086468,-0.144574164498676,0,0,0,0,0,-0.0583610117105572,0,0,0,0.0875655109053065,0.228310921680466,0,0,0,0,0,0.158487315591505,0,0,0,0,0,0.111487185259036,0,0,0,0,0,0.0317700597622147,0,0,0,0,0,0,0,0,0.0556872231312893,0,0,0.0819798523348576,0
X1109.HK.EQUITY,0,0,0,0,0.0617413159869092,0.253285299221492,0,0,0.335991989413426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037589715889534,0,0,0,0,-0.0284928473329638,0,0.0318030444780292,-0.0838398037064575,0,0.199394178181381,0,0,0.378792446181232,0,0,0,0,0,0,0,0,0,0,0,-0.0868069738455349,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0450709173382067,0,0,-0.0324935096481931,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.123034006931232,0,0,0,0.280634227078622,0,0,0,0,0.0100502902328518,0,0,0,0,0,0,0,0,0.114484336132645,0,0,0,0,0.0339055790389822,0.00400012181782489,0.487117148997816,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0189383132775012,0,0.292096986225013,0,0,0,0,0.251398453916474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680208438338883,0,-0.316970264787709,0,0,0,0,0,0,0.15570875047128,0,0,0,0,0.171417612422154,0,0,0,-0.0869938427210638
X2007.HK.EQUITY,0.0546943755422166,0,0,0,0,0.102735907473981,0,0.317435720553831,0.0467523673097076,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0208577428930085,0,0,0.141455641884419,-6.93889390390723e-18,0.0948618404452054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187939695263016,0,0.13367196628875,0,0.00915755174867812,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.120990569321627,0.0374818991535499,0.0755474798939812,0,0,0,0,0,0,0,0,0,0,0,0.0631420001049595,0,0,0,0,0,0,0,0,0,0.124404949414346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976735457151576,0,0.168958523082313,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0.136833839440175,0,0,0.00515351057351514,0,0,0.000331015201981085,0.424285337924015,0,0,0,0,0.0216871500322934,0,0,0.0996626715014937,0.0294006386612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105418856354873,0,0,0,-0.0566610637028357,0,0,0,0,0,-0.043616217124077,0,0,0,0
X601818.CH.EQUITY,0,0,0.230632364031132,0.039228955514398,0.0220176851425929,0,0,0,0,-0.0309789879668903,0,0,0,0.0315789367282905,0,0.076239183300397,0.0666210705482191,0,0,0,0,0,0,0.0797604617565085,0,0,0,0,0,0.0475111929669441,0,0,0,0,0,0,0,0,0,0,0.145305524517356,0,0,0,0.0165690251042091,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.207276061559704,0,0,0,0,0,0,0,0,0,0.0539971397754656,0,0,0,0,0,0,0.16837892718573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527922886894106,0.316344124732232,0,0,0.101163988724585,0,0,0,0,0,-0.106276092316582,0,0.190438202728833,0,0,0,0
X601688.CH.EQUITY,0.0242212619898164,0,0,0,0,0,0.0581389932002294,0,0,0,0,0.045655537090896,0,0,0,0,0,0,0,0,0,0.0382433132215058,-0.112700677034229,0,0,0,0,0,0,0,0,0,0,0,0.281457570748203,0,0,0,0.410693298512723,0,0,0,0,0.0943553069800073,0.0436763245364089,0,0,0.0139040372710299,0.176832159826849,0,0,0
X601211.CH.EQUITY,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0334370422904121,0,0,0,0,0.014382370179058,0.101801032605107,0,0.0559910617441621,0,0,0,0,0,0,0,0,0,0.270147056398294,0,0,0,0,0.13404287460034,0,0.208767397259821,0,0,0,0.035141801352048,0,0.121400917689727,0,0.0108811672912189,0,0,-0.0541684271315676
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0618670146094254,0,0,0,0,0,0,0,0,0,0,0.481289283486744,0,0,0,0.0805523948596044,0,0.134403070537181,0,0.187059606499626,0,0,-0.00784547603908863,0,0,0,0,0,0,0,0,0,0,0,0,0.0900338673630327,0.188166873980107,0,0,0,0,-0.293365717710408,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246231379203125,0,0.455927694837488,0,0.0511191667472154,0,0,0.00280665228377888,0,0,0,0,0,0,0,0,0,0,0.0129264477453095,0,0,0,0,0,0,0,0,0.155997224735718,0,0,0,0.134953301633056,0,0,0.0797075794295303
X001979.CH.EQUITY,0,0,0,0,0.0444212639663463,0,0,0,0,0,0,0,0,0.039547972116433,0.0967808025213456,0.623787242432431,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.104800981942915,0,0,-0.119609218722094,0.305570742298299,0,-0.252752048369602,0,0,-0.0807133030829176,0,0,0,0,0,0,0,0,0,0,0.0394283243294521,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.00476993705029745,0,0,-0.0291532282978045,0,0.146258376128926,0,0,0,0,0.0971525956535867,0,0,0,0,0,0,0,0.138069619365749,0,0,0,0,0,0,0,0,0.536157310892205,0,0.0163479889964872,0.0705962218512499,0,0,0.0394127401733064,0,0,0,0,0,0,0,0,0.0236966479297055,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,-0.0588212349781993,0,0,-0.11037226811642,0,0,0,0,0,0.435289144514493,0.0266199732340201,0,0,0,0,0,0,0,-0.176403874839389,0,0,0,0,0.272062294905401,0,0,0,0,0,0,0,-0.577677034205896,0,0,0,0,0,0,0,0,0.104382801462383,0,0,0,-0.162612470538786,0.344920960862541
X000166.CH.EQUITY,0,0,0,0,0.0560311658362023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.118462045972306,0,0,0,0.0102992784807252,0,0.201645334681269,0,0,0.15571118704936,-0.0180572523627557,0.450704156612609,0,0,0,0,0,0.0462197633347182,0,0,0,0,0,0,0.0765747408211457
X2882.TT.EQUITY,-0.139915638288789,0,0,0,0,0,0.0917154505667435,-0.151539235097299,0.171240645523111,0,0.120502165957754,0,0,0,-0.264681302479861,0,0,0,0.159608619429843,0.157075849587414,0,0.238391381645379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119651090421903,0,0,0,0,0,0,0,0,0,0,0,-0.130368250515264,0.655133594782343,0,0
X12.HK.EQUITY,-0.201502735120595,0,-0.0533550424073081,0,0,0,0,0.255274761964284,0.00601187360605396,0,0.516261104841889,0,0,0,0,-0.0487446724728954,0,0,0,0,0.433308220668174,0.0818393275442052,0,0,0.125299882508121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131719256343623,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.812204183046504,0,0,0,0,0,0,0,0.391383568854751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215529680469979,0,0,0,-0.233625945333834,0,0,0,0.182318115213601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105893548682403
X600918.CH.Equity,0,0,0,0,0,0,0,0,0.0193876118192799,0,0,0.0764257036554689,0,0,-0.0401072859684208,0,0,0,0,0,0,0,0,0,0.0404804183566555,0,0,2.16840434497101e-19,0,0,0,0.017116345059109,-0.185748715783818,0.131322285019848,0,0,0.206731184731712,0,0,0,0,0,0,0,0,0,0,0.0842941976599449,0.259556816808478,0,0,0
X823.HK.EQUITY,0.0271895661591255,0,0,-0.00732035567496907,0,0,0,0.0346707471573594,-0.106716309448216,0,0,0.0961019825615493,0,0,0,0,0,0,0,0,0.670849538927587,0,0,0,0,0,0.291310225080792,-0.105267354825997,0,0,0,0,-0.059856540366863,0,0,0,0,0,0,0,0,0,-0.0598107323647908,0,0.00620497787699565,0,0,0.181303272524447,0,0,0,0.234663233624934
X002736.CH.EQUITY,0,0,0,0,0.181974106773637,0,0,0,0,0.0078767108851181,-0.0264837919262693,0.449578494731169,0,0.117521471654808,0,0,0.0555374320062847,0,0,0,0,0,0,0,0,0.0934273229465064,0,0,0,0,0,0,0,0.217216445833804,0.108139560800476,0,-0.0404518858919334,0,0,0,-1.73472347597681e-18,-0.0142512424816044,0,0,0,-0.0580548788065343,0,-0.0783548351680599,0,0,0,-0.00299439707232415
X2886.TT.EQUITY,0,0,0,0,0,0,0.0700509649949886,0,0,0.148115184111747,0,0,0,0,0,0,-0.370255219703123,0,0,0,-0.0689681551897188,0,0,0,0,0,0,0.0777788005146102,0.0454403236532481,0.171702709211916,0,0,0,0,0,0,0.319277031428605,0,0,0,0,0.18279789906391,0,0,0.0248126131288625,0,0,0,0,0.308352947882415,0.0607537873149509,0
