,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.209004461949709,0,0.202958981839297,0,0,-0.0695076695049125,0,0,0,0,0,0,0,0,0.113920239839044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173222570549873,0.0639089480515704,0,0,0,0.0400213956706551,0,0,0,0,0,0,0,0,0.277671423234969,0,0,-0.0686664060358693,0
X601318.CH.EQUITY,0,0,0,0,0,0.103697445215193,0,0.0317065010230015,0.0763782833175697,0,0.0672607733842118,0,0,0.10055523419144,0,0,0.0497672190040237,0,0,0.457571067540004,0,0,0,0,0,0,0,0,0.0815927960304847,0,0.0986162346631889,0,0,0,0,0,0.0556087270951361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179953359648963
X601939.CH.EQUITY,0,0,0,0,0.287924195241693,0,0.209909612415533,0,0,0,0.13598470333735,0,-0.145382066950789,0,0.0206613037625723,0,0,0,0,0,0.0996938609886771,0,0.487169402512315,0,0,-6.93889390390723e-18,0,-0.0662857817307156,0,0,0,0,0,0,0,0,-0.0440355036431958,0,0,0,-0.0129809461136022,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0762323258517333,0,0,0,0,0,0,0,0,0,0,0.196947931658811,0,0,0,0,0,0,0,0.132421157827255,0,0,-0.176001613778744,0.122283204034583,0,0,0,0,0.352474757317293,0.262995382300681,0,0,0,0,0,0,0,0,0,0,0.0726524601116693,0,0,0,0,0,-0.116948556925355
X601288.CH.EQUITY,0.0888246268220918,0,0.0385549250089232,0,0,0,0,0,0,0.0379442438150012,0,0,0,0,0,0.550342924569707,0,0,0,0,0.074904761316147,0,0.157589168771307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108502250501521,0,0,0,0,0,-0.0440863986194028,0,0.0416088125740116,0,0,-0.0111516070792036,0,0,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.200256423280305,0,0,0.208587958355474,0.311908539975997,0,0,0,0,0,0,0,0,0,0.163417501678097,0,0,0,0,0.175064569528304,0,0,-0.0296028827886015,0,0,0,0,0,0,0.0851880138674507,0,0,0,0,0,0,0,0,0,0,0,0,-0.153353559169272,0,0,0,0,0,0,-0.0351616009182618,0
X1299.HK.EQUITY,0,0,0,0,-0.164590044932287,0.0347007754258632,0,0,0,0.376790073834183,0,0,0,0,0,0,0,0.111050853776863,0,0,-0.0482455788560021,0,0,0.147987797612738,0,0,0.338953222400253,0,0.0689167709378535,0,0,0,0,0,0,0,0.0239781335396966,0.0212858816693175,0,0,0,0.0782342572272033,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623490087035049,0,0,0,0,0,0,-0.153064295676288,0,0,0.0274011954894634,0,0.016170317704171,0,0,0,0,0.124450395707235,0.448632092045255,0,0,0,0.134090824110532,0,0,0,0,0,0,0,-0.175574425801142,0,0.257699283667466,0,0.232541385227794,0,0,0,0,0.174220812118484,0,0,0
X388.HK.EQUITY,0,0.0474400492413435,0,0,0,0,0,0,0,0,0,0,0,0.133715129619304,0,0,0,0,0,0,0,0,0,0.0485948348207914,0,0,0,0,0,0,0,0.369367525764786,0,0.0938862051465423,0,0,0.104824103149586,0,0.235061427349654,0,0,0.0321351149822988,-0.248560021528947,0,0,0.332567080442153,0,0,0,0,0.0200640552742182,0
