,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.535390685380056,0,0.0440837146264963,0.031084746959576,0.000357229216130015,0.0344255819499977,0,0,0,0,0,0,0.0370169812486191,0,0,0,0.024866918096383,0.0740085962389973,0,0,0,0,0,0.114214707758392,0,0,0,0,0,0,0.0143211370763148,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.468088805406875,0,0,0.182001007523158,0,0.112015797326183,0,0,0,0.0167284350709792,0.135158729094643,0,0,0,0,0,0,0,0,0,0,0.00112944111142569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050680165926242,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0
X601288.CH.EQUITY,0.325122957311924,0.123395675236133,0,0,0,0,0,-0.0126144024629526,0,0.0779450965367196,0,0,0,0,0,0,0,0.173471899325837,0,0,0.11705897122535,0,0,0,0,0.0209714442049194,0,0.111072275624402,0,0,0.0482264976620315,0.00815751962131006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782467419169055
X5.HK.EQUITY,0,0,0,0,0,0.177117350888554,0,0.174840329299947,0,0,0,0,0,0,0,0,0.40864571810913,-0.208616773596361,0,0,0,0,0,0,0,0.19532371705907,0,0,0,0,0,0,-0.00521363536669121,0,0,0,0,0.0807059924042997,0,0,0,0,0,0,0,-0.683861780397914,0,0,0,0.260522727758387,0
X601988.CH.EQUITY,0,0.290056976299324,0,0,0,0,0,0,0.0256186803585934,0,0,0,0,0.0712147828936675,0,0,0,0.0485033358157924,0,0,0,0,0,0.465660045888482,0,0,0,0,0,0,0,0,0,0,0.101107016809456,0,0,0,0,0.0287386665050083,0,0.0376340595769469,0,0,0,0,0,0,0,0.0464166545315967,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0788905630554269,0,-0.0210443412212047,0,0.125846928591435,0,0,0,0.0289491191121593,0,0,0,0,0,0.365171963329852,0,0.222925494599178,0,0,0,0.0957967654873952,0,0,0,0.0244958724101843,0,0,0,0,0,0,0,0,0.0423376168236799,0,0,0,0,0,0,-0.0369920924800992
X1299.HK.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.101783997607687,0,-0.0647334899216652,0,0,0.250185087676591,0,0,0,0.0841251903848245,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.329581516278767,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0247314750099732,0,0,0,0,0,0.195778487498821,0,0,0,0,0.00479944629749539,0.00167657526579278,0,0,0,0,0,0,0,0,0,0.0425449736006919,0,0,0,0,0,0,0,0.225650833918168,0,0,0,0,0,0.171992172954587,0,0.157820152592694,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144231120956691,0,0,0,0,0,0,0,0,0,0,0,0.115336484962694,0,0,0,0,0.0382019406028174,0.105929644956249,0.0187122455438731,0,0,0,0,0.0667035341779205,0,0,0,0,0.119666722249537,0,0,0,0,-0.0217325196867182,0.0110157363497139,0,0.161934913557932,0.256795654852459,0,0,0,0,0,0,0,0,0,0.00317621440483756
X601166.CH.EQUITY,0,0.0552224346774386,0.109523498766575,0,0,0.166571602183086,0.140031906467381,0,0,0,0,0,0,0,0,0.02777188556832,0,0,0,0,0,0,0,0.14986985995037,0.0794783363014641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107198369355989,0,0,0,0,0.0576567833978811,-0.0220336850294379
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.306756576529954,0,0,0,0,0.0498564618542513,0,0,0,0,0,0,0,0,0,0.290001985832221,0,0,0,0.16564401266458,0,-0.280017537695723,0.595801586744138,0.136667397806303,0,-6.93889390390723e-18,0,0.0356059321685993,0,0.129358725588185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0962678726684254,0,0,0,0,0,0,0,0,0,0,0.121935425600516,-0.132615828523499,0,0,0,0,0,0,0,0.066367608542918,-0.0745377781409142,0.118218820626044,0.217291525252896,0.112796610370104,0,0,0,0.221154601258358,0,0,0,0,0,0,0,0,0.262782562472584,0,-0.00785530003284561,0,0.031793432048182,0
X11.HK.EQUITY,0,0,0,0,0.0336896395467322,0,0,0,0,0,0,0,0,0,0,-0.0217780167699216,0.374993003826031,0,0.378496258789133,0.12280833515014,-0.211009514489985,0,0,0,0,0,-0.279097671575717,0,0.0432433391555858,0,0,0,0.116508506033858,0,0,0,0.110621823433484,0,0.136770826084827,0,-0.0161287821404175,0,0,0.18309139041915,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0273144950458209,0,0.0220520369277544,0.0443362526626238,0.227299289398818,0.061660494348494,0,0.00522850880626584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109025528935451,0,0,0,0,0,0,0,0,0,0,0.102898084535686,0,0,0,0,0.0696514627498821,0.0709846368530911,0,0,0,4.33680868994202e-19,0,0,0.138693339919132,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560436498817014,0,0,-0.0484807516911278,0,0,0.0597225567324226,0,0,0.116733397042643,0,0,0.114747399571536,0,0,0,0.0536379517469227,0,0,0,0,0.740316699209685,0.0871556143553488,0,0,0,0,0,0,0,0,0,0,0.0541676210410428,0
X2388.HK.EQUITY,0,0,0,0,0.0740480750813246,0,0,0.00672366000371752,0,0,0,0,0,0.0509494183015962,0,0,0,0,0.0679089065611566,0,0,0,0,0,0,0.189910324853031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380020930937709,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.17134814988703,0,0.200173622910238,0,0,0,0.0206147359896302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402251006482611,0,0,0,0,0.101299702301555,0,0,0,0,0,0,0,0,0,0,0,0.210528087101142,0,0,0.0478683490901261,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.485578623494255,0,0,-0.096892910883869,0,0.116601922754434,0,0,0.0201559523680308,0,0,0.0373468340852414,0,0,0,0,0,0.101383302212629,0,0.195345843174084,0,0,0.0679691020962478,-0.0331164834409738,0.046643040988543,0,0,0,-0.0332765596147893,0,0,0,0.025880828819783,0,0,0,0,0.0965970238635897,0,0,0,0,0
X267.HK.EQUITY,0,-0.401571308887746,0,0,0,0,0.188200909488851,-0.226024577266887,0,0,0,0,0.142406830146798,0.214185947667064,0,0,0.278822058267448,0,0,0,0,0.476960776709103,0,0,0.337725264651548,0,0,0,0,0.121418384144495,0.387967087356373,-0.553724077808943,0,0,0,0,0,0,0,0,0,0,0,0.0339110139787422,0,0,0,0.00843949255304781,0.223583369467312,0,0
X601998.CH.EQUITY,0,0,0,0.0419812998135501,0,0.131959446590361,0,0,0,0.244856981547393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849494360950332,0,0.13333493279786,0,-0.0313524913427706,0,0,0,0.0852781599540513,0,0.128390309840663,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.0072657509077371,0,0,0.0226138431445553,0,0,0,0,0.223982624661978,0,-0.156487861095086,0.00247192046454813,0,0,0,0,-0.0842175423768872,0,0,0,0,0,0,0,0.0960005360091805,0,0.372302378645552,0.0686703346161125,0,0,-0.0466733035469366,0,0,0,0,0,0.0439400178355412,0,0,0,0,0,-0.0713058718639673,0,0.345175381464987,0,0,0,0.104950526745837,0
