,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182759494509043,0,0,0,0,0.49888484619135,0,0,0,0,0,0,0,0,0,0,0,0,-0.156549100018924,0,0,0.501590296247636,0,0,0,0,0,0,0,-0.0163302113037754,0.0912377839437426,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0
X601939.CH.EQUITY,0,0,0,0.553291244409991,0.0205443226144202,0,0,0,0,0.327825346749324,0,0,0,0,0,0,0,0,0,0,0.107577361385011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615899087396393,0,0.143050418337203,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207420885896212,0,0.0339646515951461,0,0.670032958048489,0,0,0,0,0,0,0,0,-0.0897629872152529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121672842035465,0,0,0,0,0,0,0,0,0,0,0,0,0.0250983090281769,0,0,-0.161786861306283
X5.HK.EQUITY,0,0,0,0,0,0.145680226081516,0.398079941843795,0,0,0,0,0,0,0,0,0.0838370094172112,0,0,-2.16840434497101e-19,0,0,0.0609661773119394,0,0,0,0.00624535934636876,0.0631060811416478,-0.192240695082313,0,0,0,0,0,0,0,0,0.0575354226317406,0,0,0,0.255914156053283,0,0,0,0,0,-0.16027003433038,0,0.0874995575341285,0,0
X601988.CH.EQUITY,0,0,0,0,0.312179303328527,0,0,0,0.0235286281450927,0,0,0,0,0,0.0834372209355524,0,0.123081484945574,0,0,-0.0656396068244363,-0.0554784284797036,0,0,0,0.203266086323508,0,0,0,0,0,-0.237102685218409,0,0.0472309859398527,0,0,0,0,0,0,0.0462790386300996,0,0,0,0,0,0,0,0,0,0.145966977151351,0
X1299.HK.EQUITY,0,0,0,0,0.228026964714163,0,0,0,0,0,0,0,0,0,0,0,0.192821968551055,0,0,0,0,0,0,0,0,0.0353376648045634,0,0.0349327674274569,-0.116877592458764,0.0876785821472189,0.0539534218525646,0,8.67361737988404e-19,0,0,0,0.5355237608859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.456920834218518,0,0.236863277605595,0.120137356775044,0,0,0.0158653536969252,0,0,0,0,0,0,0,0,0,0,0,0.109316245875602,0.0198674195284297,0,0,0,0,0,0,0.0926171674862725,0,0,0,0.209633232668904,0,-0.119617724877936,0.298079312517918,0,0,0,0,0,0,0,0.0855593276367591
X601628.CH.EQUITY,0,0.100381239277222,0,0.0102250518201901,-0.0939836461189092,0,0,0,0,0,0,0.0340713286258858,0,0,0,0,0,0.192760450284903,0,0,0,0,0,0,0,0,0,0.0240155816950082,0,0,0,0,0,0,0,0.433138988857935,0,0,0,0,0,0.201702217966902,0.0843863647704783,0,0.0731883345041137,0,-0.0238658416953089,0,0,0,0
X601328.CH.EQUITY,0,0,0.189998351957085,0,-0.0101108872757856,0,0,0.460196865846985,0,0,0,0,0,0.41740292990302,0,0,0,0,0,0,0.0477959985841278,0.107337735431903,0,0.0035114755808973,0,0,0,0,0,0,0,0,-0.146488507731221,3.46944695195361e-18,0,0,0,-0.136532841144086,0,0,0,0,0,0,0,0,0,0,0,0,-0.138560934129248
X601166.CH.EQUITY,0.0207776580157879,0,0.0830154122204291,0.224027915781738,0,0,0,0,0.0513267043143215,0.0445837188924483,0,0,0,0.298641780055453,0,0,0,0,0.0335340341988789,0,0,0,0,0,0.0808626614792427,0,0,0,0,0,0,0,0,0.0980105688008524,0,0,0,-0.168942337480917,0,0.000782571742215195,0,0,0,0,0,0,0,0,0,0.00668126379452295,-0.0547670297540514
X601319.CH.EQUITY,0,0.0456212401962693,0,0,-0.226221779348669,0,0,0,0,0,0,0,0,0,0,0.019980429242548,0,0,-0.0193240997736712,0.00801137853517285,0,0,0.165301586465422,0,0,0,-0.0748598450275246,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00339470262164313,-0.0735911440237293,0,0,0,0,0.444928156580287,0.00670873805907948,0.0241499826550674,0,0,0,0,-0.178001119635422
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0466233398243991,0,0,0,0,-0.0420781627941005,0.0807160911420015,0,-0.306597738307321,0,0,0,0,0,0,0,0,0,0,0,0.215620004519231,0.107833610894566,0,-0.0779529464142668,0.164711289171376,0,0,0.543065924830107,0,0,0,0,0,0,0,0,0.33510901138258,0,-0.104905422906615,-0.0858353149394791,0,0
X600000.CH.EQUITY,0.041750338174511,0,0.206041751396211,0,0.0250580517145609,0,0,0,0,0.165004321585142,0.310398634838242,0,0,0,0,0,0,0,0,0.0425843319629509,0.0491775715568166,0,0,0,0,0,0.235064164505182,0,0,0,0,-0.117758772512258,0,0,-0.0987869872519694,0,0,0,-0.140952030158642,0,0,0,0,0,0,0,0,0,0,0,0
