,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.253192239037162,0.0647499172238162,-2.16840434497101e-19,0,0,0.342201269331436,0,0,0,0.130557802909174,0,0,0,0.0262959241001057,0,0,0,0,0,0,0,0.119849794491136,0,0.00359898215177194,-0.0118762465973636,0,0,3.46944695195361e-18,0.0349355218092753,0,0,0,0,0,0,0.118742844011746,0,0,0,0,0,0,0,0,0,0,0,-0.00946590331374852,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.41002866836873,0.271115501740958,0,0,0,0,0,0.396736837798233,0,0,0,0,0,0,0,0,0,0,0,-0.0979532531626544,0,0,0.0249850414859847,0,0,0,0,0,0.0907276391550449,-0.0130114359834438,0,0,0.0160836968683148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157054719391411,0
X600036.CH.EQUITY,0,0.0784757654161452,0,0,0,0.14398763093853,0,0,0.0158466354525684,0,0,-0.0559271316547082,0.150766028876141,0,0,0.159356001166362,0,0.18741168302884,0,0,0,0,0.350103661001045,0,0,0,0.0286938517754355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103825685138954,-0.0532962198309512
X601288.CH.EQUITY,0,0,0,0,0,0,0.0164885765032963,0.495238565082432,0,-0.0831742905309565,0,0.0934488335234364,0,0,0,0,0,0.0216743257156926,0,0,0,0,0,0.122897608283547,0.0638298076851493,0,0,0,0.0881736830237643,0,0,0,0.0407193796134192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481391157684651,0,0.0117333185647325,0,0
X1299.HK.EQUITY,0,0,-0.0476133015739643,0,0,0,0,0,0,0.110366681215868,0,0,0,0,0,0,0,0,0,0,0,0.0368947211721622,0,0,0.133125119645205,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.136487843397972,0,0.079208976458744,0.232291288925111,0,0.155188921794412,0,0,0,0,0.238597640777648,0,0
X601628.CH.EQUITY,0.0422177486106514,0,0,0,0,0.0371558998987888,0,0,0,0,0,0,0,0,0,-0.199236073227148,0,0,0,0.262759270788653,0,0,0,0,0,-0.111265451623935,0,0,0,0,0,0,0,0,0.613619927448277,0,0,0.00410437657586852,0,0,0,0,0,0,0,0,0,0,0,0,0.0648480897030991,0
X601988.CH.EQUITY,0,0,0.0527663542561655,3.46944695195361e-18,0.522207577726724,0,0,0,0,0.0529752706142234,0,0,0.16766283166525,0,0,0,0.0582491611089704,0,0.0728055663169644,0,0,0,0,0,0.107155362326984,5.42101086242752e-20,0,0.0305185150529379,0,0.047322368210966,0,0,0,0,0,0,0.0599539971709495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.16932586274864,0.0682799458007437,0,0,0,0,0,0,-0.106555462117687,0,0,0,0,0,0,0,0,0,-0.0986475743370813,0,0,0,0,0.0654486569904945,0,0.111301321011121,0,0,0,0,0,0.0778316487402147,0,-0.047664221432548,0,0,0,0,0,0,0.261041452014836,0,0,0.0364916015472472,0,0,0.168348588813029,0,0,0.0963670141891959,0
X388.HK.EQUITY,0,0,0,-0.142701386179937,0,0.337389091717316,0,0,0,0,0,0,0,0,-0.0938490264057992,0,0,0,0,0.443003828843285,0,-0.156556604168224,0,0,0,0,0,0,0,0,0.0898848145864563,0,-0.104407423790569,0,0,0,0,0,0.139791048252079,0,0.0331189014356327,0,0,0,0,0,0,0.030542729390421,0,0,0.166926001404906,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0683251472475656,0.228603289072278,0,0,0.0858163906957808,0,0,0,0,0,0,0,0,0,0.158845487275012,0.0339619131673508,0,0.36308103050977,0,0,0,0,0,0.00575949978191801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.266174210791729,0.342620593899478,0,0.0297138102205558,0.123800549451576,0,0,0.313167437600571,0,0,0,0,0,0.336517422447577,0,0,0.207909363273164,0,0,0,0,0,0,0,0.016915942296819,-6.93889390390723e-18,0,0,-0.327998990807358,0,0,0,0,0,0.0979086773022184,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832591409892084
