,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.170818947002607,0,0,0,0,0.0410457476218402,0.0253901784828213,0.248707302134834,0,0,0,0,0,0,0,0,0,0,0,0.0711292893749828,0,0,-8.67361737988404e-19,0.156928489694851,0.0255842359279514,0,0,0,0,0,0,0,0,0,-0.109250549546435,0,0,0.278218099643452,0,0.067318972541607,0,0,0,0,0,0.0904491310506426,0.021607443747472,-0.120954300316891,0,-0.179026736577566
X002142.CH.EQUITY,0.241632443933692,0,0,0,0,0.10357969175095,0.0465981410542944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198517990534547,0,0.0323566536438039,0,0.046221079334862,0,0,0,0,0,0,-0.0187950378496474,0,0,0,0,0,0,0,0,0,0,-0.128824882224555,-0.219590717922811
X600000.CH.EQUITY,0.0458043718733076,0,0,0,0.0404474443959821,0.144561395263375,0,0,0,0,0.457222968114077,0,0,0,0,0,0,0,0,0,0.15573589262273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186480818587347,0,0,0,0,0.0485085817368327,0,0,0,0,0,0,0,0,0,0,0.113880775091874
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.180249253471269,0,0,0,0,0.342307962293429,0,0,0.0624533602549717,0.00141345991803279,0,-4.33680868994202e-19,0,0,0,0.0200401571607527,0.118168681755698,0.0176708546381966,0,0,0,0,0,0,0.117609059269521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00695702996454336,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0833616589262845,0,0,0,0,0.105230066962724,0,0.408088985977616,0,0,0,0,0,0,0,0,0,0,0.0898132432002154,0.022462741824972,0,0.279547644187825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799323216809887,0
X600036.CH.EQUITY,0.210178478603962,0.19375827677308,0.0836146521390435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168934982131718,0,0,0,0,0,0.0518371578271442,0,0.00283977520472005,0.0297566337376435,0,0.19640557089935,0,0.00187494435192145,0.132844165861718,0,0,0,0.0213012803741542,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0
X601166.CH.EQUITY,0.0940975597524644,-6.93889390390723e-18,0,0,0,0.313615496700394,0,0,0,0,0,0.128708686504858,0.0118628463129453,0,0.0988796171223129,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0065189130223754,0,0,0,0,0,3.46944695195361e-18,0.424604888451165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0888719096570429,0.196959229757179,0.409068054435492,0,0,0,0,0,0,0.199165780075894,0,0.0704237511309092,0,0.0142711373928193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143440791427951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728408433906596,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.179130082025227,0,0,0,0,0,0.440761828873597,0,0,0,0.0145455703274974,0,0,0,0,0,0.147010209471153,0,0,0,0,0,0.366556808148456,0,0,0,0,0,0,0.132918292851798,0,0,0,-0.0509390568757122,0,0,0.0153170475304112,-0.0561823693192782,0,0,0,0,-0.03746464670516,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.234138435529269,0,0,0.545485194784851,0,0.107193206794881,0.0647323901250607,0,0,0,0,0.0339550664056321,0,0,0,0.0980560477374044,0,0,0,0.0146823012005468,0,0,0,0,0,0,0,0.0364270889987932,0,0,0,0,0,0,0,0,0.0557671505533141,0.0288297237858867,-0.0185001449736918,0,0,0,0.055966659850414
X601328.CH.EQUITY,0,0.0036507122355451,0.276897503517705,0,0.0568074179286042,0,0.0202853273389072,0.238200659639901,0,0,0,0.0461126837712334,0,-1.38777878078145e-17,0.00538532218351977,0.185058528065718,0,0,0,0.0720617574646921,0,-4.33680868994202e-19,0.0885360722134064,0,0,0,0,0,0,0,0,0.0907662752650498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145746921833793,0.0551173414907217,0,0,0
X601398.CH.EQUITY,0,0.0461630349480988,0.223391949510236,0,0,0,0,0,0,0.0371392006862145,0.255271454207109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564333475178874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33071588028657,-0.0823981981139058,0
X601818.CH.EQUITY,0.237922136342634,0,0.103644090840655,0.0532367438791078,0,0,0,0,0,0,0,0,0,0,0,0.261155017289156,0,0,0,0,-0.115248169483907,0,0,0,0,0,0,0,-0.137536365571026,0,0,0.0798732171564298,0,-0.0890243086541676,0,0,-0.0303215744782027,0,0.0558844801825702,0.239959601275608,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0949569679903849
X601939.CH.EQUITY,0.0612262445600143,0,0,0,0,0,0,0.0490426964992422,0.370531391750921,0,0,0.473981132565258,0,0,0.184219276153148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446074865259496,-0.11539646200708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.255482111005352,0,0.123690147542575,0,0,0.171733821282404,0.113630344413346,0.0754928475178589,0,0.133087715744809,0,0,0.017201538169897,0,0,0,0,0.00453756267957119,0,0,0,0,0,0,0,0,0,0,0,0.135040416997125,0,0,0,-0.320777131406602,0,0,0,0,0,0,0,0.0668260111801452,0.000497403430870034,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.380850262882307,0.2692112075844,0,0,0.041373684849989,0,0,1.73472347597681e-18,0.0232042762292186,0,0.0247555222052036,0,0,0.058143620052003,0,0,0,-0.0361283970784558,0,0,0,0,-0.170005859540722,0,0,0,0,0,0,0,0,0,0,0.0148227415992995,0,0,0.092079788825682,0,0,0.0540114105041514,0,0,0,0,0,0,0,0
