,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.265964830482823,0,0,0.00372237809306838,0,0,0,0.381654615138489,0,0.118172273670282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139980100483703,0.0922733233547059,0,0,0,0,0,0,-0.141087340098052,0,0,0,-0.027217378502672,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.0464583901959625,0,0.440348982373178,0.283013172823997,0,0,0,0,0,0.0532250552512725,0,0,-0.173662196640854,0,0,0,0.112234936186139,0,-0.179119765585524,0,-0.0323847359660385,0,3.46944695195361e-18,0,0,0.125574349775175,0.101947880173696,0,0,0,0,0,0,0,0,0,0,0,0.0691994365167087,0,0,0,0,-0.138494515536554,0,0
X002958.CH.EQUITY,-0.120885108374,0,0,0,0.25100048063051,0,0,0,0,0,0,0,0.156776734798818,0,0,0,0,0,0,0.193805830878995,0,0,0,0,0,0,-0.0777806726132749,0,0,-0.0247787721847941,0,0,0,0.382828787573768,0,0,0,-0.0647999591000648,0,0,0.294625932105731,0,0,0,0,0,0,-0.198051201772945,0,0.0121852967860192,0.0504915841621416,0.405445889530938
X600000.CH.EQUITY,0.263110830521671,0.0311833621659888,0,0,0,0.328660122615566,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.118892472138339,0.0192955012011722,0,0,0,0,0,0,0,0,0.080438467585568,0,0,0.0114763314813081,0,0,0,0,0.105336792014469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408744716135693,0
X600015.CH.EQUITY,0,0,0.0786096582142894,0,0,0.0473125651688537,0,0.0878105163351112,0,0,0,0.0184751829411988,0,0,0,0,0.234550112954945,0,0,-0.0309286234246919,0.158145730816936,0.1755576931581,0,0,0.0785185766606764,0,0,0,0,0.0768082755462125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00118101331987296,0.44353550730884,0,0,0.278232881960376,0,0.0638270132884339,0.00384031597347108,0,0.0821259864882413,0,0,0,0,0.0411698500370613,0,0,0,0.103198584605541,0,0,0,0,0,0,0,0,-0.0935234997586701,0.143593295769217,0,0,0,0,0,0,0,0,0,0,0,0,0.0209175653468501
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.236918513491082,0.302863589826188,0.00870240391149497,0,0,0,0,0,0,-0.00526324480405344,0,0,0.201525861630767,0,0,0,0,0,0,0,0,0.000493324302671924,0,0,0,0,0,0,0,0,0,0,0.155568342857779,0.149769850652364,0,0,0,0,0,0.0266113336034827,-0.0610793892622864,0
X600919.CH.EQUITY,0,0,0,0.0420591627730745,0,0,0,0,0,0.237368205526379,0,0,0,0,0,0,0,0,0,0.150182594397124,0,0.305052074439318,0,0.202193209484519,0,0,0,0.000342626294775689,0.0722934717387419,0,0,0,-0.051409396403333,0,0,0,0,0,0,0,0,0,0,0,0,0.0152662158107733,0,0,0,0,0.238341111554104,-0.228183315125388
X600926.CH.EQUITY,0,0.14508409202548,0,0.0313662950965288,-0.0687506458293218,0,0,0,0,0,0.579512982143772,0,0,0,0,-0.182025084530572,0.0548849940850919,0,0.0940177375502443,0,0,0,0,0.0425090706005395,0,0,-0.079094047831478,0,0,0,0,0,0,0.0261601006445593,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604971510053694,0,0,0,0,0
X601009.CH.EQUITY,0,0.0657540886633001,0,0,0.243753977561975,0,0.210926509340856,0.144717496816556,0,0,0.019664779767295,0,0.00258946494357927,0,0,0,0,0,0,0,0,0,0.036842859983809,0,0,0,0,0,0,0,0,0,0,0,0.0124890696066139,0,0,0,0,0.00312438769166023,0,0,0.257952081624645,0,0,0.0361514750841102,0.0276591518515837,0,0,0,-0.128895576716328,0
