,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.183011893155367,0,0.354036890890853,0.040514738834895,0.0914424243961462,0,0,0,0,0,0,0,0.0377426070119075,0,0,0,0.35399920272803,0,0,0,-0.0493415857045675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333076782853035,0,0.0545553609988025,0,0.0223156880594045,0.0433738771075394,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0659270576960252,0,0,0,0,0.123511456592563,0,0,0.0871653709546573,0.110190167866805,0,0,0,0,0,0.11424357490486,0,0.261344645750953,0.0510447111077123,0,0,0,0,0,0,0,0.0364176246972187,0.0982012292994486,0,0,0,0,0.0193949299732896,0,0,0,0,0,0,0,0,0.069632070821545,0,0,0,0,0,0,0.101177719277728
X601939.CH.EQUITY,0.297459734361445,0,0,0,0.201650612651395,0,0,0,0,0,-0.0446990252107456,0.155079150673306,0,0.00871539501696045,0,0,0,0.0233039158169708,0,0.134161406470726,0,0,0,0,0.136851072079017,0,0.223204555971989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397887367774378,0.0398646146783019
X600036.CH.EQUITY,0,0.127324088057807,0,0,0,0.160945388606025,0.0893582318646563,0.0951605424905735,0,0,0,0,0.215643512123599,0,0,0,0,0,0,0,0,0,0,0.0120196982904723,0,0.327071001486798,0,0,0,0.0751423168325558,0,0,0,0,0,0,0,0,0.0625974465149765,0,0.0851013977119409,0,0,0,0,0,0,0,0,0,0,0.0421885526295676
X601288.CH.EQUITY,0.193178992257365,0,0.0485522106242186,0,0,0.0437661512138489,-0.111923626489146,0.297924454181261,0.0297430751210568,0,0,0.0465185820620473,0,-0.0163109440781996,0,0.0816205419770204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167110516517532,0,0,0,0,0,-0.134167247434216,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0296122817678636,0,0,0,0,0,0.157991718114361,0,0,0,0,0.0878149247107752,0,0,0,-0.0596315382660856,0,0,0,0.0636765033538411,0,0.309913327720944,0,0,0.4863713134514,0,0,0,0,0,-0.0364857004106573,0.054170109307976,0,0,0,0,0,0,0,0,0,0.113035199678114
X1299.HK.EQUITY,0,0,-0.03151422589141,0,0,0,0,-0.0781031775366941,0,0,0.0931985278329962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024684020679202,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0729155054935274,0,0.293145635453201,0.260270432121096,0.174338868795653,0,0,0,0,0,0,0.288195686400363,0.0873959700236028,0
X601988.CH.EQUITY,0,0.118081870977602,0.0494880653487961,0.289656553754541,0.182436936119949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286496075827065,0,0,0,0,0,0,0,0,0.13847608810613,0,0,0.128400731243479,-0.0441926476101703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0208447135664331,0,0,0,-2.35480603830867e-05,0,0,0,0,0,0,0,0,0,0,0.0979696176998711,0.0108145446591627,0.101186012173107,0,0,0,0.0557353354443648,0.232646291285546,0,0,0,0,0,0,0,0,0,0,0.331323844808077,0,0,1.73472347597681e-18,0,0.17419299305246,0,0,0,0.0024079946052419,0,0,0,0
X601166.CH.EQUITY,0,0,0.0761378114270538,0.169971343520893,0,0,0,0,0,0,0,0.096057050538687,0,0.00244290856441997,0,0,0.0600216464990514,0,0,0,0,0,0,0,0,0.183629504863573,0,0,0.367257445016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022945608708984,0,0,0,-0.0553925914560463,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.17996960912888,0,-0.0396866923939794,0.199751079943082,0,0,0,0,0,0,0,0,0,0,0,0,-0.107984151985684,0,0.443406323372235,0,0,0,0,0,0,0,0,0,0.113266021105494,0,0,0,0,0,0,0,0.325201588193181,-0.0141860128099134,0.0579374504669465,0,0,0,0,-0.0618600361913374,0,0,0.153994929470277,1.73472347597681e-18,0
X601658.CH.Equity,0.170717993619115,0,0,0.143413040473054,0.0668310187201839,0,0,0,0,0.393415429939541,-0.0677953556007056,0,0,0.0848129082072706,0,0,0,0,0,-0.0161123166000351,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0940050132702043,0.0865267754208861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109765175677648,0,0,0.0765434691289144,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.630047337849391,0,0.0495526772869447,0,0.0708271363370803,0,0,0.0971194073845945,0,0,0,0.0430527103150737,0,0,0,0,0,0,0,0,0,0,0.127424147512948,0,0,0,0,-0.238269259600651,0,-0.140102414521305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321549442289618,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0113917292446728,0,0,0,0,0,0,0,0,0,0.0318225853083569,0,0,0,0,0,0,0,0,0.723071673697817,0,0,-0.0232028012292699,0,0.0567456775884156,0,0,0,0,0,-0.061939672264113,0,0,0,0,0,0,0,0,0.055712927124954,0,0.0449121480985762
X600030.CH.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0.00421148687620369,0,0,0,0,0,0,0,0,0.462241367098824,0,0,0.219754704944447,0.0550016333492703,0,0,0,0,0,0,0,0.0102418854762186,0,0,0,0.00532461147252982,-1.73472347597681e-18,0,0.0151606041908019,0,0,0,0,0,0.178195063415942,0,1.73472347597681e-18,0.109420770923423,0,0,0,0,0,-0.0225265880768585
X601328.CH.EQUITY,0.0424063926272116,0,0,0,0,0,0.0177690687637038,0,0,0,0,0,0,0,0,0,0,0,0.44376010254992,0,0,0,0,0,0,0,0.116420658195114,0,0,0.116274568274433,0,0,0,0,0,0.0914066322735484,0.0151403135933736,0.0297385067631179,0,0,0,0,0,0,0.08325260648406,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.325048116544953,0,0,0.163821667913044,0.143427257791423,0,0,0,0,-0.0374506177760065,0,0.0425568711264685,0,0,0,0,0,0,0,0.280334014732327,0,0,0,0,0.0692797797636802,0,0,0,0,-0.0531829891735235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111676809699638,0,0,0,0,0,0,0.114670018130661
X601066.CH.EQUITY,0,0,0.109637766689537,0,0,0,0,0,0,0,0,0,0,0,0.560307335366356,-0.159403616966635,0,0,0,0,0,0,0,0.101576360576111,0,0,0,-0.00393575005614544,0,0,0,0,0,0.0825873051451765,0,0,0,0,0,0.120276927598721,0,0,0.0848596885865834,0,0,0,0.0473237720813766,0,0,0.173616414730935,0,0.0423406505296476
