,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.399703902548167,0.00712756349442043,0,0,0,0,0,0,0,0.227084739249905,0,0,0,0,0,0,0,0,0.120467801433066,0,0,-0.00612630965851454,0,0,0.0741328696971575,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00853358711399939,0,0,0,0,0.00380257597900496,0,0.0553408798133608,0,-0.129916845011463,0
X601939.CH.EQUITY,0.476247984684776,0,0,0.156150675407578,0,0,0,0,0,0,0.137374936638164,0,0,3.46944695195361e-18,-0.0409704216091131,0,0,0,0,0,0,0,0,0,0,0.182765228405238,0,0,0,0,-0.0501388369511315,0,0,0,0,0,0,-0.0169347206784096,0,0,0,0,0,0,0,0,0,0,0,0.0553719634333099,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297086189502769,0.0952814802430098,0,0,0.174415754038948,0,0,0,0,0,0,0,0,0.189425628870289,0,0,0,0,3.46944695195361e-18,0,0.0453120847031251,0,0,0,0,0,0,0,0,0,0,0,0,0.121995028570964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379226649223028,0,0,0,0,0,0.333077993494975,0,0,0,0,0,0.211836463094646,0,0.137122931106011,0,0,0,0,0,0,0,0,0.068632645072758,0,0,0,0,0,0,0,0,0,0,-0.505485449897517,0,0,0,0,0,0,0,0.0115179927362955,0,0,0,0,0,0.310943257717807
X600036.CH.EQUITY,0,0.0272727237980799,0,0,0,0,0,0,0.0112257623669892,0,0,-0.0318606550857814,0.187653693544185,0,0,0,0,0.122779183214847,0,0.182248647915051,0,0,0,0.0750542632041671,0,0,0,0,0,0,0,0.351381933576867,0,0,0,0,0,0,0,0,0,0.0307328709258759,0,0.1512851580078,0,0,0,3.46944695195361e-18,0,0,-0.00808237207362038,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.161896746869977,0,0,0,0,0.154104681993487,0,0,0.271726681398752,0,0.0623252246339424,0,0.00872809599175634,0,0,0,0,0,0,0,0,0.00168677569419872,0,0,0,0,0,0,0,0.222421863951562,0,0,0,0,0,0,0.105869440454597,0,0,-0.147446549370712,0.0474655740457742
X601658.CH.Equity,0,0,0,0,0.136050703686827,0,0,0,0,0,0,0,0,0,0,0,0,0.268243195671652,0,0,0,0.0280278254440457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323447285206122,0,0.164185586713624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
