,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0193174493188434,0,0.164868123600508,0,0,0.110452547811524,0,0.246174928210039,0,0,0,0,0,0.189960193074815,0,0,0,0,0,0,0,0,0,0,0,0,0.0424127631600466,0,0.137891076201265,0,0,0,0,0,0,0.0288927225883756,0,0,0,0,0,0,0,0,0,0,0.0491064347822634,0,0.00614854501887337,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0
X601939.CH.EQUITY,0.269216019373477,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.413716375020892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191904471574075,0,0,0.108130612934456,0,0,0.00678424253051023,0,0,0,0,0.00386070294559403,0,0,0,0,0
X601288.CH.EQUITY,0.35287044000041,0,0,0,0,0.499086385630008,0.00605838634050646,0,0,0,0,0.0101150896637523,0,0,0.0387962635034994,0,0,0,0,0,0,-0.0328433045578456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194996282736448,0,0,0,0,0.0900694826150287,0,0,0.00901150598133318,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0117982671229329,0,0,0,0,0.310476960453043,0,0,0,0,0,0,0,0,0,0.601324640030176,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0895169636519189,0,0,0,0,0,0,0,0,0,0,0,-0.191471697266223,-0.0275039118373382,-0.0375800153257343
X601988.CH.EQUITY,0,0.0659423482777821,0,0,0,0,0,0,0.0804620791011114,0,0,0,0,0.0117565152225987,0,0,0,0.219526672081272,0.127643495434921,0,0,0,0,0.29847825530201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138607128797112,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.138265334063388,0,0.0105550445473184,0,0.302254011879475,0,0,0,0,0.145948796235521,0,0,0,0,0,0,0,0,0,0,0.0740950089063743,0,0.111698637558869,0,0.120579095677514,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0658893784223391,0.0674774561971443,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.138193919632146,0,0,0,0,0,0,0,0.375930161075714,0,0,1.73472347597681e-18,0.178680170735796,0.225343240121998,0,0,0,0,0,0.0107672210730089,0,0,0.278207879709462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497797837348282,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.303492165306669,0,0,0,0,0,0.20521755850945,0,0,-0.240715262811343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600788490937186,-0.0975831257064304,0,0,0,0,0,-0.027038723572834,0,0,0,0.749721315326724,0,0,0,0,-0.0866201961701945,0.621606846559997,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719090320089599,0,0,0,0,0,0,0,0,0,0.138309047701952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631695064210727,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.392182898360857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357523767474329,0.0457421638506843,0,0,0,0,0,0,0,0,0,0,0.0728777049625816,0,0,0,0,-0.0941564036604119,0.180470838370126,0,0.0887405284252647,0,0.00518047002756907
X000002.CH.EQUITY,0,0,0,0.161384352210461,0.00626425203332977,0,0.0230401114930023,0,0,0.0268751001852689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.570310951075204,0,0,0,0,0.0201857640777061,0,0,0.114685980624137,0,0,0,-0.137227764041797,0,0,0,0,0,0,0,-0.0367136658923357,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347101811464741,0.00797282686560245,0,0,0,3.46944695195361e-18,0.171276914794967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03009582934531,0,0,0,0,0.0967334052652417,0.0755114118317981,0,0.178992013637747,0,0,0,0
