,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.111068016875538,0,0.0506169948062794,0,0,0,-0.0758157455445964,0,0,0,0.482550329530073,0,0,0,-0.072393572191849,0,0,0,0,0,0,0,0,0,0,0,0,0.0567672973038177,0,0,0,0,0,0,0,0.0897174844566604,0,0,0,0,0,0.218745370142329,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328697940451799,0,0,0.292476449754735,0,0.0892469554488617,0,-0.0475343701343276,0,0,0,0,0,0,0.136765482309073,0.0323106348525117,0,0,0,0,0,0,0,0.0719154795768451,0,0,0,0,0,0,0,-0.0111856727964849,0,0,0,0,-0.108555886513218,0,0,0.333890003078877,0,0,0,0,0,0,-0.0403644410386972,0,0,0.0117987380461267,0,0
X601288.CH.EQUITY,0.371860037472669,0,0.124041375075061,0,0,0.235351185181577,0,0,0.111756660590897,0,0,0,0,0,0,0,0.064588605411698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110269361482301,0,0,0,0,0,0,0,0,0.177067796551556,0,0,0
X5.HK.EQUITY,0,0,0.0596356705723608,0.230677766216382,0,0.126692712942304,0,-0.406847879526962,0,0,0,0,0.109795930282028,0,0,0,0,-0.00121265024048695,0,0,0.413140695674731,0,0,0,0,0.499791462042039,0,0,0,0,0,0,0,0.100505164065696,0,0,0,0,0,0,0,0,0,0,-0.200292986987665,0,0.115300001389934,0,1.73472347597681e-18,0,0,-0.00666965407754559
X601988.CH.EQUITY,0.230263006109397,0,0.220345031718045,0,0,0,0,0,0.100766280044176,0,0.0814131886786094,0.0861041291632827,0,-0.294447058529958,0,0,0,0,0,0,0,0,0.0377015102580271,0.237416105416657,0,0,0,0.117214100033463,0,0,-0.0367470432570967,0,0,0,0,0,0.00892168686085268,0,0,0,0,0,0,0.0934378862436507,0,0,0,0,0,0,0,0.0462905494826444
X600036.CH.EQUITY,0,0,0,0,0.108609184010319,-0.051283412697656,0,0.25598932409713,0,-0.0451073126851137,0.0108249694509047,0,0.346787186089525,0,0.244800386328867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767213184732371,0,0,0.0831223667155744,0,0,8.67361737988404e-19,0.123688893419522,0,0.0386184336638663,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.209216254711726,0.266321117241378,0,0,0.156305746025436,0,0,0,0,0.0271286210306653,0,0,0,0,0,0,0,0.0710707640368365,0,0,-0.17906786084135,0,0,0,0,0,0,0.265385773144113,0,0,-0.32270154152984,0,0,0,0,0,-0.0840922317952003,0,0,0.0349688226678633,0,0,0,0,0,0,0,0,0,0,0,0.0523892873930483
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127661017749186,0,0,0,0,0,0,0,0.30316742714439,0,0,0,0,0,0,0.0128468472200149,-0.0124211524233773,0,0,0,0,0,0,0,0,0,-0.217364879779698,0,0,0,0.0443113332601279,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.525737844877514,0,0,0,0,0,0,0,0,0.17362839796357,0,-1.38777878078145e-17,0,0,0,0,0.0684732377141485,0,0,0,0.069429911143298,0,0,0,0,0,0,0.102956043203909,0,0,0,0.0657657023686335,0,0,0,0,0,-0.0221904893171624,-0.00257831868542765,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134332180921,0,0,0,0,0.435998491015177,0,0,0.0120924639845285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806780669449952,0,0,-0.0395594815897281,0,0,0,0.0435000858428443,0,0,0,0,0,0,0,0,0,0,0,0.0470207308571442,0,0.169055249832076,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234068932042328,0,-0.0551028251946037,0,-0.0119830357518757,0,0.130544435916995,0,0,0,0,-0.126331738253357,0.328981734714087,0,0,0,0,0.163975945083553,0,0,0,0,0.0942914921719495,0,0,0.0920505978387863,0.021490409887665,0,0,0,0,-6.93889390390723e-18,0,0.000710877388088137
X000001.CH.EQUITY,0,0.0472862716478182,0.0843807540415945,0,0,0,0.0734810389419771,0,0,0,0.16485374733673,0,0,0,0,0.0751331297110098,0,0,0.00202399223774135,0,0.136842915222309,0,0,0,0,0,0.165064926736363,0,0,0,0,0,-0.185001882841456,0,0.0863413795151829,0,-0.16137479941922,0,0.0453783846121951,0,0,0,0,0,0,0,0,0.276963185819883,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.28564453274776,0,0,0,0,0,-0.0860559851675915,0,0,0,0,0,0,0,0.0373924873262296,0,0,0,0,0,0,0,0.335082122053101,0.0304371822008733,0,0,0,0,0.228661226254869,0.211809009431188,0,-0.076765362017922,0,0,0,0,0,0.0322359645567715,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,-0.018811935142956,0,0,0.080727741708132,0,0,0,0,0.0809058613678602,0,0,0.156477727533006,0,0.307396176207377,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.292709265325652,0,0,0,0.336435120227849,0,0,0,0,0,0,0,0,-0.143637726721678,0,0
X388.HK.EQUITY,0,0,0.188885072664344,0.0837604912614735,0,-0.0210451706516585,0,0.263574901004776,0.0137701394951903,0,0,0,0,0.034675181949613,-0.0284283460897782,0,-1.73472347597681e-18,0.0837652347352552,0,0,0,0,0.0510479535180688,0,0,0,0,0.201888366336874,0,-0.0115984891626559,0,0,0.0505481171930528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650383345119364,0.0116150656778579,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127561865875796,0.0080737900359794,0,-0.0411133628984154,0,0,0,0,0,0,0,0.0980755007280874,0,0,0,0,0,0,0,0,0.0939512799506253,0,0.281722896103836,0,0,0,0,0,0.210488677188038,-0.150185988851312,0,3.46944695195361e-18,0,0,0,0,0,0,0.0641510893109575
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770381866637332,-0.149525410188413,0,0,0,-0.00568814103338042,0,0,0.0498344343947065,0,0,0.0380996228114519,0,0,0,0,0,0,0,0,0,0,0,0,0.135978165599135,0,-0.232430648740426
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0827214699463775,0,0,0,0,-0.0393057301542736,0,0,0,0,0,0.428354843166495,0,0,0,0,0,0,0.0391920532104822,-0.130136838025525,0,0,0,0.0349197050366935,-0.00862476387732235,0,0,0,0,0.166766202806865,0,0,0,0.111425633219093,0,0,0,0,0.0150218100695844,0
X267.HK.EQUITY,0.261813179422954,0,0,0,0,0,0,0.100600727765796,0,0,0,0,0,0,0.0412619872684,0.0967015726536025,0,0.0201336215853701,0,0,0.537279188393609,0,0,0,0,0,0,0.229753298381452,0,0.0632742188870296,0,0,0,0,0.0168970776670616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071013537002962,0.0283480859931189
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0509543537835629,0,0.313444383743529,0.185265299634905,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192918857859055,0,0,0,0,0.039109816803007,4.33680868994202e-19,0,0,0,0,0,0,0.195326965970476,0,0.0838570964490893,0,0,0,0
X600030.CH.EQUITY,0,0,0,-0.0318556336827213,0,0,0.0786745910514632,0,0,0,0,0,0,-8.67361737988404e-19,0,0,1.73472347597681e-18,0,0,0,0,0.0853725974812197,0,0,0,0,0,0,0,0,0,0,0,0.108904726573976,0,0,0,0.386751889231136,0,0,0.0449614351239383,0,0,0,0,0,0,0.221339854965103,0,0,0,-0.118517101630312
X2388.HK.EQUITY,0,0,0,0,0.207719198779668,0,0,0.21241424531188,0,0,0,0,0,0,0,0,0.0207558946031367,0,0,0,0.209515371628532,0.081026205768728,0,0,0,0,0,0,0.00143560735151957,0,0,0.191672547628918,0,0,-0.137662257814035,0,0.0602841244620975,0,0,0,0.0909471036231995,0,0,0,0,0,0,0.111440203575118,0,0.0871717659483727,0,0
X1109.HK.EQUITY,-0.0998744114932016,0,0,0,0,0,0.0146530927297157,0,0,-0.190100529072668,0.0470855063104676,0,0,0,1.73472347597681e-18,0.0539569754511414,0,0,0,0,0,0,0,0,0,0,0,0.615048118271227,0,0,0,0,0.0845915377794159,-0.252439480220279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736452927555936
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.117360385927358,0.0515171847325597,0,0,0,0,0,0,0,0.254621624898769,0.0126457784588998,0,0,0,0,0.0267703524526961,0,0,0,0.163098603092599,0,0,0,0,0,0.0385280535155922,0.0469796736693561,0,0,0,0,0,0,0,0,0.0469834581116529,0,0,0,0,0,0,0,-0.161785167364086,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.170735873068703,0,0.223272946710603,0,-0.0310895328388285,0,-0.161840279334709,0,3.46944695195361e-18,0.14237679089929,0,0,0,0,0,0,0,0,0.280532399190131,0,0,0,0,0.0311293788049438,0,0,-0.0109777670761106,0,-0.0780317372800608,0.141934937997526,0,0,0,0,0.00698964262172043,0,0,0,-0.0300467556504225,-0.0732963722004358
X601066.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0,0,0,0.065641174768803,0,0,0,0,0,3.46944695195361e-18,0.0771118308102761,0,0,0,0,0,0,0.00734066682566958,0,0,0,0,0,0,0,0,0,0,0.265647600472429,0,0,-0.27629511963961,0,0.206150080760822,0,-0.0974923921614006,0,0,0,0,0.0744372013887242,0,0,0.19504615261446,0,0,0.0126190892181662
X600048.CH.EQUITY,0,0,0,0,0.204204043557318,0,0,0,-0.448960758686888,0,0,0,0.0813348146142829,0.210477456246325,0,0,0,0,0,0,0,0,0,0.00544044157405152,0,0,0,0,0.112818229783188,0,0,-0.0852791971851239,0,0,0.123648384699863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00512484035605253
X1113.HK.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0238344564682626,0,0.0273620273051001,0,0,0.154760942029934,0,0.0466637409852441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958480339061831,0,0,-0.133614639545518,0,0,0.553314135198223,0,-0.0384276836230292,0,0,0,0,0,-0.0466791875315935,-0.102283050851568
X12.HK.EQUITY,0,0,0.182347798115757,0,0,0,0,0.402415970945767,0,0,0,0,0,0,-0.24073408255525,0,0.326033312034493,0.0186937445155464,0,0.035572256161917,0,0,0,0,0,0,0.0334194631149312,0,0,0,0,0,0,0,0,0,0.126497568609295,0,0.324862185244491,0,0,0,0,0,0,0,0,0,0,-0.0256746737457659,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.20879586881474,0,0,0,0,0,0,0,0,0,0,0,0,-0.547518458125452,0,0,0.44720320040055,-0.144953029432717,0,0,0,0,1.0842021724855e-19,0,0.046484730270716,0,0,0.0605349921594553,0,0.346004546416799,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0400601058301144,0,-0.159692074255107
X002142.CH.EQUITY,0,0.384203611006153,0,0,0,0,0.0328208460914862,-0.0384961691383626,0,0,0,0,0,0,0.252186204484119,0,0,0,0,0,0,0,0,0,0,-0.133701945955781,0,0,0,0,0,0,0,0,0,-0.131348314893384,0,0,0,0,0,0,0.0544060750919809,0,0,0,0,0,0.0236618493712745,0,0.0134491786114645,-0.38048698738063
X001979.CH.EQUITY,0,0,0,0,0,0,-0.084239700239505,0,-0.135346870925982,0,0,0,0,0.284675852461621,0,0,0,0,0,0.0187053582601599,0,0.426586102157459,0,0,0,0,0.0513574719095906,0.0298452809437794,0,0.152543406786047,0,0,0,0,0,0,0,0,0.0551152816786239,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0626150281992204,0,0,-0.0573851048993142,-0.0357143271681599
X823.HK.EQUITY,0.047236757896774,0,0,0,0,0.0442492929854046,0,0,-0.0693920666691581,-0.0374218359196496,0,0,0,0,0,0,0,0,0,0,0.439409473242701,-0.294669826168241,0,0.072738013324529,0,0,0,0,0,0,0.00677149182709059,0.215121070134586,0.0589731759097732,0,0.00782021820846429,0,0,0,0,0,-0.173805154934923,0.131794566768918,0,-0.0820911269592431,0,0,0,0,0,-5.42101086242752e-20,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0982209694984754,0,0.0654485339494505,0,0,0,0,0,0.0163542101271694,0,0,0,0,0,0,0,0,0.371961403292317,0,0,0,0,0,0,0,0,0.0707836645269086,0,0,0,0,0.107701933577514,0,0,0,0,0,0,0.00833285938531577,0,0.401452320265726,0,-0.10329974520523,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.032785981459819,0,0,0,0,0,0.0607969576828222,0,0,0,0,0,0,0,0,0,0,0,0,0.024869767225347,0,0,0,0,0.0296213299328506,-0.0194969327632112,0,0.137786392416887,0,-0.0923268909140152,0,0,0.353713811740713,0,0,0,0,0,0,0.252740707807532,0,0,0,0.312861961269252,-0.241242372702072,0,0
X601229.CH.EQUITY,0,0,0.377634576673373,0.151259329506289,0,0,0,0,0,0,0,0,0,0,0,0.064873619612127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237966221437344,0.0719649650055403,-0.0555861280909402,0,0,0,0,0,0.121123690337559,0,0,-0.126969264231515,0,0,0,0,0,0,0.0124955035792048,0.388049038617905,-0.0718987538785274,0,-8.67361737988404e-19
X2882.TT.EQUITY,0,0,0,0,0,-0.0520326312148735,0,0,0,0,0.0449777427216438,0,0,0,0,0.0515639365891599,0,0.0853213873090313,0,0,-0.00496152576346806,0,0,0,0,0,0,0,0,0,0,0.1562253969534,0,0,-0.0297541433335408,0,-0.0176125466069283,0,0,0,0,0,0,0,0,0,0.374454012104283,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.0756958142636606,0,0,0,-0.0735041535008075,0,0,0,0,0,0,0,0,0,-0.0494914568775211,0.413234940016587,-0.0643980899985059,0,0,0,0,0,0,0,0,0,0.0590267259679597,0,0,0,0,0,0,0,0,0,0,0,-0.0096951031366099,0,0.0413934564445923,0.574207294891753,0,0,0.0525082141384961,0,0,-0.16478672040422
X1997.HK.EQUITY,0.151188868481179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451280840682869,0,0.0799342884600743,0,0,0,0.0590255215932588,0,0,0.030716130951756,0,0,0,0,0,0.0826543537813918,0.416440059831788,0,0,-0.228962098581555,0.0730944609063463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0358253187801204,0.271668052205343,0.261739008363392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802635679204129,0,0,0,0,0,0,0,0,0.134919683360572,0,0,-0.00024821103826587,0.296274703971376,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955515144543629,0,0,0,-0.127088877071899,0,0,0,0,0.210658526776256,0,0,0,0,0.140306818530738,0,0,0.227064667077725,-0.0356826991631346,0.225912133916564,0,0,-0.0163743737886354,0.26592820799905,0.0737340173271693,0.0622462657132315,0,0.112276107893371
X600015.CH.EQUITY,0,0,0.0639399860007734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116124112142239,0,0.0488442364311213,0.14902126630221,0,0,0,0.192478506899246,0.0613392500704574,0,0,0,0,0,0,0,0,0,0,0,0.157872427831793,0,0.0831226684673571,0,0,0,0,0,0,0,-0.0241735290431566
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132962951312366,-0.106321159251415,0,0,0,0,0,0,0,0,0,0,0,0,0.221016587754111,0,-0.0115924073609415,0,0,0,0,0,0.16856761882597,0,0,0,0.426512701197371,0.102670660484748,0,0,0,0.0436179292684044,0,0,0,0.347988236392655,0,-0.22287227096644
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.126932959637386,0,0,0,0,0,0,-0.0445715920348158,0,0,0,0,0,0.352072444670604,0,0,0.163598554534552,-0.105566491402969,-0.157395519892039,0.0599275081878673,0,0,0,0,-0.0296092440695251,0,0,0.746944437674958,0,0,0,0,0,-0.054405746103575,0.00209283523801496,0,0,0,0,0.0231946515637307,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3390459452109,0,0,0,0.0320988664831269,0.114022627279632,0.0172500333773735,0,0,0,0,-0.0333084402233262,-0.0897877792492578,0,0.202598616678172,0,-0.0279671004715049,0.285003110350926,0,0,0.0902857770638412,0,-0.13321978362835,0,0,0,0,-0.202533144259868
X2891.TT.EQUITY,0,0,0.503507945485143,0,0,-0.175977344747723,0,0,0,0,0,0,0.184682842669547,0,0,0,0,0,0.04483306696861,0,0,0,0,-0.106557799648156,0,0.182774452061359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760906982429785,0,0,0,0,0.268362077340753,0,0,0,0,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148948266143376,0,0,0,0,0.114378698604005,0,0,0,0,-0.172036027095644,-0.170938705922394,0,0,-0.375329772362871,0,0,-0.0795775592541939,0.214299658992294,0,0,0,0,-0.156482415304687,0,0,0,0,0,0,0,0,0,0,0,0
CN2YR,0.104279966901401,0,0,0,0,0,0,0,0.195835081178519,0.0112591427697869,0,0,0,0.08547439840484,0,0,0,0,0,0,-0.145438986282695,0,0,0,0,0,0,0,0.0403372716996415,0,0,0,0,0,0,0,-0.168091851404273,0,0,0,0,0,0,0,0,0,0,0.0508278070164446,0,0,0,0
