,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.31892507633809,0.0687106489470848,0.0831597932137416,0,0,0,0,0,0,0.185584976995365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106055166847519,0.0167895051884979,0,0,0,0,0,0,0,0,0,0,0,0,0.0322603330196618,0,0,0,0,0,0,0.139794512225146,0,0
X601939.CH.EQUITY,0.458111978737825,0,0,0.15145027135714,0,0,0,0,0,0,0.112362374370711,0,0,0.0297338512407288,-0.110095910120761,0,0,0,0,0,0,0,0,0,0,0.189833335014148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768292437329673,0.0897060743760195,-0.00582345052282585,0,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29575557673602,0.0947748391946508,0,0,0.175353449023423,0,0,0,0,0,0,0,0,0.189285396694539,0,0,0,0,0,0,0,0.0473583879988922,0,0,0,0,0,0,0,0,0,0,0,0.123181728796905,0,0,0,0,0,0,0,0,0.000562846690046026,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.403128593756178,0,0,0,0,0,0.23649272098615,0,0,0,0,0,0.219631916136629,0,0.135308435176095,0,0,0,0,0,0,0,0,0,0.063343760288069,0,0,0,0,0,0,0,0,-0.510297738860479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25050654699717,-0.077194423461127
X600036.CH.EQUITY,0,0.0583286514104706,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0.192230321051598,0,0,0,0,0,-8.67361737988404e-19,0,0.281953840018909,0,0.00987280324270471,0,0,0,0,0,0,0,0,0,0.278406556219266,0,0,0,0,0,0,0,0,0.0691239515105568,0.0482628254795482,0,0.017700158400437,0,0,0,0.100055375815785,0,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992408539340571,0,0,0,0,-8.67361737988404e-19,0,0.370084008950845,0.0329624556441103,0,0.104336235887795,0.0077378722967037,0,0,0,0,0,0,0,0,0,0,0.150815695789754,0,0,0,0,0,0.100393829512521,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.174461306568692,0.0644226757315271,0
X601658.CH.Equity,0,0,0,-1.38777878078145e-17,0.301776133270836,0,0,0,0,0,0,0,0,0.238288495611204,0,0,0,0,0,0,0.226750632618574,0,0,0,1.38777878078145e-17,0,0,0,0.0711429615787139,0,0,0,0,0,0,0,0.00586939864716286,0.112650241429123,0,0,0,0,0,0,0,0,0,0,0,0.230673687703189,0,0,0
