,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.25318984531242,0.0647596721666959,2.16840434497101e-19,0,0,0.342239159450257,0,0,0,0.130559493178372,0,0,0,0.0262879561256707,0,0,0,0,0,0,0,0.119834451980104,0,0.00358862488165253,-0.011886644603215,0,0,0,0.034943071949664,0,0,0,0,0,0,0.118738927741716,0,0,0,0,0,0,0,0,0,0,0,-0.00946026316254813,0,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410030060843889,0.271116203297132,0,0,0,0,0,0.396736479146291,0,0,0,0,0,0,0,0,0,0,0,-0.097952611307053,0,0,0.0249852959200266,0,0,0,0,0,0.0907260220895157,-0.0130113615631016,0,0,0.0160831787735728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157055410674333,0,0
X600036.CH.EQUITY,0,0.0880546092407141,0,0,0,0.114427002369205,0,0,0,0,0,-0.0475696898608642,0.0716097751525535,0,0,0.108403279610912,0,0.125706786606941,0,0,0,0,0.42282977471027,0,0.0655579033516025,0,0,0,0.0562243821191192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10074246170737,0.025076763661152,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0157645506928635,0.498532631141391,0,-0.0819746710120516,0,0.0894413991634461,0,0,0,0,0,0,0,0,0,0,0,0.131870344174903,0.0564968252874631,0,0,0,0.0926000702782539,0,0,0,0.0354422600736412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423333454948714,0,0.0229372142539618,0,0,0
X1299.HK.EQUITY,0,0,-0.0476147517911619,0,0,0,0,0,0,0.110370702302379,0,0,0,0,0,0,0,0,0,0,0,0.0369001689858084,0,0,0.133123579477868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136487757491455,0,0.0792129201442548,0.232290426527857,0,0.155185679023923,0,0,0,0,0.238591619112546,0,0,0
X601628.CH.EQUITY,0.14360039277774,0,0,-0.00680175288318497,0,0,0,0,0,0,0,0,-0.0268371316535748,0,1.73472347597681e-18,-0.190420871807408,0,0,0,0.147123965426747,0,0,0,0,0,-0.108633669914224,0,0,0,0,0,0,0,0,0.585024631893816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765596486785159,0
X601988.CH.EQUITY,0,0,0.0527599423959098,3.46944695195361e-18,0.522224993780977,0,0,0,0,0.0529801589716001,0,0,0.167675874982574,0,0,0,0.0582010237687404,0,0.0728054591964556,0,0,0,0,0,0.107180530091598,0,0,0.030503332563724,0,0.0473465029014106,0,0,0,0,0,0,0.0599664908337281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.222930120941647,0.113754344883166,0,0,0,0,0,0,-0.0742008120786654,0,0,0,-0.214621688140897,0,0,0,0,0,0,0,0,0,0,0.171200913770499,0.0289326640517635,0.185464056788799,0,0,0,0,0,0,0,-0.0318573234911077,0,0,0,0,0,0,0.142412815815834,0,0,0.107002188929909,0,0,0.0262218621385125,0,0,0.102633842854405,-0.17733077205231,0
X388.HK.EQUITY,0,0,0,-0.148516096188871,0,0.340497485983941,0,0,0,0,0,0,0,0,-0.0485375145410631,0,0,0,0,0.289291324825535,0,-0.200594306084628,0,0,0,0,0,0,0,0,0.0360736025701812,0,-0.0934423667357423,0,0,0,0,0,0.0637870941739836,0,0,0,0,0.189009236979995,0,0,-0.0283381433910283,0.0396742356920088,0,0,0.196940398589654,-0.090074192720142,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0470287345650222,0.173954853147436,0,0,0.135252518058857,0,0,0,0,0,0,0,0,0,0.202258410993696,0.0273593093575772,0,0.375421075640242,0,0,-0.0295234727647241,0,0,0.0101247648339122,0,0,0,0,0.00916632779930997,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0119820386272022,0
X601658.CH.Equity,0,0,0,-0.266177814423804,0.342643665745459,0,0.029702521500492,0.12378699869848,0,0,0.313164903764428,0,0,0,0,0,0.336509578749086,0,0,0.207910651322322,0,0,0,0,0,0,0,0.016929874856338,0,0,0,-0.327984946689514,0,0,0,0,0,0.0978946276374854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832707993289673
X000001.CH.EQUITY,0,0.161145622865857,0,0.0852909846013701,0,0,0,0.23774361378957,0,0,0.370861885510311,0,0,0,0,-0.0419768492530966,0,0,0,0,0,0,0,0,0.166653075535145,0.298323351063264,0,0,0,0,0,0,-0.321403158503048,0,0,0,0,-0.111303354643188,-0.0468491948894604,0,0,-0.00162745384951145,0,0,0,0,0,-0.0522407940260658,0,0,0,0,-0.0613927718290023
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112942745192632,0,0,0,0,-0.0286715179972748,0,0,0.174766934498911,0.147188491449091,0,0,0,0,0,0,0,0,0,0,0,0.0519355255428566,0,0.296786378400181,0.0489537692408528,0,0,0.0495676735538737,0,0,0,0,0,0.350579744991918,0,0,0,0,0.00216833618776038,0,0,0,0
X601601.CH.EQUITY,0,0.520587444852115,0.019416564422701,0,0,0,0,0.152250009996129,0,0,0,0,0.201144276719559,0,0,0,0,0,0,0,0.152579328119509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580916726128098,0,-0.0632458387846693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115973294732218
X000002.CH.EQUITY,0,-0.0981197056850203,0,0,0,0,0,0,0,-0.137734303482703,0,0.0602530714496947,0,0,0,0,0,0,0,0,0,0,0,0.245436307954429,0,0,-0.0345312903904432,0.14475143176011,0,0,0.427565855143878,-0.0877234900981384,0,0,0,0,0,0,0,0,0,0,0,0.234100556800337,0,0,0,0.0605375193490064,0,0.0278009181887265,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.000900802710808446,0.0478699973181131,0,0,0,0.166516971223876,0,0,0,0,0,0.325091255704615,0,0,0,0,0.0984329958472405,0.033829940349274,0,0,0,0,0,0,0,0,0,0,0,0.113510477133934,0,0.141631616472871,0,0,0,0,0,0,0,0,0,0,0,0,0.0493123026212388,0,-0.00431320540099936
