,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.535387226895898,0,0.0440820207675077,0.0310869683573106,0.000352809556560025,0.0344088410072746,0,0,0,0,0,0,0.0370142467562895,0,0,0,0.0248790267995688,0.074008197199342,0,0,0,0,0,0.114226560760909,0,0,0,0,0,0,0.0143239467680929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.467856931778968,0,0,0.183362278716434,0,0.110572567587508,0,0,0,0.0165484391149816,0.135036904466925,0,0,0,0,0,0,0,0,0,0,0.000903611458214236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588134600260136,0,0,0,0,0,0,0,0,0,0.000660127153811941,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0,0
X601288.CH.EQUITY,0.325140294824041,0.123373983655186,0,0,0,0,0,-0.0126088081273848,0,0.0779550882356736,0,0,0,0,0,0,0,0.173469746595395,0,0,0.117043514425964,0,0,0,0,0.0209726317444353,0,0.111071927360587,0,0,0.0482345511405762,0.00815279020326739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782408244763094
X5.HK.EQUITY,0,0,0,0,0,0.177115692881731,0,0.174861968952288,0,0,0,0,0,0,0,0,0.408622146163545,-0.208621788402209,0,0,0,0,0,0,0,0.195343195205632,0,0,0,0,0,0,-0.00520354002839262,0,0,0,0,0.0807040765060509,0,0,0,0,0,0,0,-0.683876002448397,0,0,0,0.260523310421997,0,0
X601988.CH.EQUITY,0,0.290050707386212,0,0,0,0,0,0,0.0256291190394974,0,0,0,0,0.0712182772928813,0,0,0,0.0484892029716947,0,0,0,0,1.73472347597681e-18,0.46567316362478,0,0,0,0,0,0,0,0,0,0,0.101111445700423,3.46944695195361e-18,0,0,0,0.0287155977960453,0,0.0376436913885207,0,0,0,0,0,0,0,0.0464168334323097,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0788905630554269,0,-0.0210443412212047,0,0.125846928591435,0,0,0,0.0289491191121593,0,0,0,0,0,0.365171963329852,0,0.222925494599178,0,0,0,0.0957967654873952,0,0,0,0.0244958724101843,0,0,0,0,0,0,0,0,0.0423376168236799,0,0,0,0,0,0,0,-0.0369920924800992
X1299.HK.EQUITY,0,0,0,0,0,0,0.037084178764684,0,0,-0.0558686241922256,0,0,0,0.121736096475261,0,0,0,0,-0.0325663512721475,0,0,0.262283320309998,0,0,0,0.0857316869828239,0,0,0,0.0094977655509919,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271547258650312,0,0,0,0.292008716847009,0,0,0.126567075850227,0
X601628.CH.EQUITY,0,0,0,0,0.0247258920467816,0,0,0,0,0,0.19578139634718,0,0,0,0,0.00480384448098487,0.0016856009934917,0,0,0,0,0,0,0,0,0,0.0425360745456251,0,0,0,0,0,0,0,0.22565830089837,0,0,0,0,0,0.171983126908281,0,0.157825343519069,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144230740174681,0,0,0,0,0,0,0,0,0,0,0,0.115335561007875,0,0,0,0,0.038201411603505,0.105933174773165,0.0187087285210736,0,0,0,0,0.0667097454392813,0,0,0,0,0.1196596262384,0,0,0,0,-0.0217315671571389,0.0110201211595714,0,0.161932771527942,0.256792039204959,0,0,0,0,0,0,0,0,0,0,0.00317668400537984
X601166.CH.EQUITY,0,0.0552432501290425,0.109521646430722,0,0,0.166558709455962,0.140031269953981,0,0,0,0,0,0,0,0,0.0277701173150997,0,0,0,0,0,0,0,0.149860829475685,0.0794857305695419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1072021980655,0,0,0,0,0.057655954653212,0,-0.0220295951341498
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.309475628474963,0,0,0,0,0.0693288218949326,0,0,0,0,0,0,0,0,0,0.103737808283459,0,0,0,0.147884024445228,0,-0.260642636641821,0.630659038186425,0.145053929999512,0,0,0.133394192369294,0.0409487595260949,0,0.230059795420581,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230644230754941,0.0358863481594558,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0961905584666472,0,0,0,0,0,0,0,0,0,0,0.121905853843931,-0.13263256603432,0,0,0,0,0,0,0,0.0663582238267211,-0.0745443547712564,0.118228393759189,0.217253590228657,0.112849136128854,0,0,0,0.221208151798541,0,0,0,0,0,0,0,0,0.262840914901619,0,-0.00789775955427085,0,0.0318719524088338,0,0
X11.HK.EQUITY,0,0,0,0,0.0337030627924588,0,0,0,0,0,0,0,0,0,0,-0.0217758244808921,0.374993614878444,0,0.378490190991495,0.122821563976857,-0.21100601522479,0,0,0,0,0,-0.279115847752289,0,0.0432312188598273,0,0,0,0.116503317534079,0,0,0,0.110619852003791,0,0.13676384131543,0,-0.0161156643336551,0,0,0.183095226573767,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0273176917449483,0,0.0220486564128908,0.0443373607016028,0.227297371655543,0.0616595888246049,0,0.00522618086383703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109022130611978,0,0,0,0,0,0,0,0,0,0,0.102901600963218,0,0,0,0,0.0696533935919871,0.0709855644459134,0,0,0,0,0,0,0.138696432941211,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560434580980187,0,0,-0.0484805978267804,0,0,0.0597190569546837,0,0,0.116737698305023,0,0,0.11474483262947,0,0,0,0.0536401783930933,0,0,0,0,0.740316408036814,0.0871542408450331,0,0,0,0,0,0,0,0,0,0,0.0541704982774416,0,0
X2388.HK.EQUITY,0,0,0,0,0.0740446263869248,0,0,0.00672462608183047,0,0,0,0,0,0.0509526702514146,0,0,0,0,0.0679095423391065,0,0,0,0,0,0,0.189910442626043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379979084083053,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.17134814988703,0,0.200173622910238,0,0,0,0.0206147359896302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402251006482611,0,0,0,0,0.101299702301555,0,0,0,0,0,0,0,0,0,0,0,0.210528087101142,0,0,0.0478683490901261,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.485580522228822,0,0,-0.0968906715230782,0,0.116612946390447,0,0,0.0201490160979895,0,0,0.0373524209255901,0,0,0,0,0,0.1013848718177,0,0.195342839243428,0,0,0.067971340390482,-0.0331169235676569,0.0466387936983445,0,0,0,-0.0332672362779871,0,0,0,0.0258674489388575,0,0,0,0,0.0965897232891323,0,0,0,0,0,0
X267.HK.EQUITY,0,-0.21061009964143,0,0,0,0,0,-0.120696431998184,0,0,0,0,0,0.0122311694502542,0,0,0.44334213866867,0,0,0,0,0.396770200920608,0,0,0,0,0,0,0.00397138332522178,0.00548489703194926,0.535272119758675,0,0.174452849159243,0,-0.0944413274642569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869106077084254,0,0.557446191087813,0.257185807858425
X601998.CH.EQUITY,0,0,0,0.0419770757856541,0,0.131961421739892,0,0,0,0.244859880546202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849490065411434,0,0.133334936974769,0,-0.0313521958174731,0,0,0,0.0852727366748596,0,0.128394731633752,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.00727057652661809,0,0,0.0226126411612398,0,0,0,0,0.223979110081314,0,-0.156488660120468,0.00247483256049827,0,0,0,0,-0.0842187516337821,0,0,0,0,0,0,0,0.0959978121306567,0,0.372302232330826,0.0686725197941422,0,0,-0.0466794424677472,0,0,0,0,0,0.0439480752055487,0,0,0,0,0,-0.0713036053040684,0,0.345170057193417,0,0,0,0.104951036075804,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0214390215759384,0,0.0498362614551611,0,0.0921184090558757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618469445746599,0,0.714920366460369,0.0139432456472089,0,0.0782345992223234,0,0,0.00808564696262159,0,0.0500560795043783,0,0,0,0,0.034663567418064,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0390684554667811,0,0,0,0.114544314187077,0.244855627155591,0,0,0,0,0,0,0,0,0.0465258196271981,0,0,0,0,0,0,0.00924141313264177,0,0,0,0,0,0,0,0,0,0,0,-0.0534999308575547,0.0708244127406151,0,0,0.390516962928972,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.341660742560841,0,0,0,0,0,0,0,0,0.109984075995873,0,0,0,0.0106094089001308,0,0,0,0.0288216881233957,0,0.0283861902342837,0,0,0,0,0,0,0,0,0,0,0,0.0493811716424091,0,0,0,0,0.0856651512948391,0,0,0,0,0.0772310517815497,0.0323311982815546,0,0,0
X2007.HK.EQUITY,0,0,0,0,-0.0589924358925713,0,0,0,0,0,0,0,0,0,0,0,0,0.100620919209104,0,0,0,0,0,0,0.0849356410251775,0,0,0.446015000495956,0.0811939216451078,0,0,-0.0741987194318547,-0.0173374935995157,0,0,0.38287266832293,0,0,0,0,0,-0.0573703096844824,0,-0.217565270277998,0,0.068026060700008,0,0,0,0,0.0126790774036834,0
X601818.CH.EQUITY,0,0.126406795493974,0,0,-0.070550382139607,0,0.170884498556191,0,0,0,0,0,0,0,0,0.0313093242802927,0,0,0,0,0,0,0,0.220235478744303,0,0.131330435252993,0,0.112064149735437,0,0,0,0.143970764157241,-0.0147182819595233,0,0.0194965239674911,0,0,0,0,0.111003920993248,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0114967662114997,0
X1109.HK.EQUITY,0,0,0,0,0.187024234918585,0,0,-0.040883868270442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403052119595504,0,1.0842021724855e-19,0,0,0,0,0.114994947245052,0,-0.0466249863177961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000999866223191737,0,0,0,-0.0713462797969511,0.0464264351017949
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.238386184879065,0,-0.354966284873186,0,0.378594731240504,0.200665891658015,0,0,0,0,0,0.10772051085631,0,0,0,0,0,0.00425255055492561,0,0,0,0,0.0535175483503165,0,0,0,0,0.128469941774957,-0.049677694924518,0,-0.0319529313306719,0.0186237829227039,0,0.219509678135923,0,0,0,0,0,0,0,0,0.0465570282988526,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.691748336579948,0.0635518867900268,0,0.0285152864295181,0,0,0,0,0,0,0,0,0,0,0,0,-0.159758102903374,-0.035876330194624,0,0,0,0,0,0,0,0,-0.0875997703405835,0,0,0,0,0,-0.0448159968709863,0,0.0883957039834368,0,0,0.290363685213451,0.274761125564669,0,0.022383117801212
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204667716110583,-0.527765448207282,-0.0549699156410925,0,0,0,0.152206535650321,0.636745523403476,0,0.280602921150161,0,0,0.05326269066843,0,0,0,0,-0.0218602235292121,0,0,0,0,0,0,0,0,0,0,0,0,0.0552617631744608,0,-0.0872069354828834
