,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.521222864733393,0,0.0754591073875796,0.0311453666087903,0.0922326125940169,0.050351182678861,0,0,0,0,0,0,0,0.0257246274023965,0,0.0402509792993107,0,0.0628955908949147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072595370081108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493273244552612,0,0,0.0357187165937046,0,0,0,0,0,0.141362543376951,0,0,0,0,0,0,0,0,0,0.0131383728655606,0,0,0,0.011341681456614,0,0,0.159088530117563,0.0505774931776837,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0548046093163089,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311582500282964,0.0906166472586826,0,0,0,0.108238959289278,0,0,0,0.0742824843623822,0,0,0,0,0,0,0.176651653799297,0,0,0,0,0,0,0,0,0,0,0,0.0911088806202573,0.00991289671942418,0.0819362113896535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711635633347563
X5.HK.EQUITY,0,0,0,0,0,0.636124542362871,0,0,0,0,0,0,0,0,0,0,-0.110237718466049,0.508018189392686,-0.50942780694992,0,0,0,-0.0981574379672509,0.22952032289168,0,0,0,0,0,0.281089386470609,0,0,0,0.0790539242105086,0,-0.00321088740195521,-0.0837793896708025,0,0,0,0,0,0,0,0,-0.0868314621958966,0,0,0,0.116559715485525,0,0
X601988.CH.EQUITY,0,0,0,0.215776066876941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315324024882471,0.0763835239353602,0,0,0,0,0,0,0,0,0,0,0,0,0.0145427647296073,0,0,0,0.111554330505112,0,0.20761256640753,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0138008798738631,0,0,0,0,0,0,0,0.0621025669873819,-0.0315484566397116,0,0,0,0,0.257388618169679,0,0.0845261978895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301772679936276,0,0,0,0.0600926626792943,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0.0814886778392553,0,0,0,0,0,0,0.00889386134804017,0.246058422037426,0.0262691027135318,0,0,0,0,0,-0.0636182107980386,0,0,0,0,0,0,0.162771073464895,0,0,0,0,0.227509635496488,0,0,0,0,0,0,-0.0414228404622181,0,0,0.214774102804139,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849300692843827,0,0,0,0.036507519137486,0.010169888539631,0,0,0,0,0.113619239718121,0,0,0,0,0,0,0.0227420571685684,0.187038719964508,0,0,0,0.0282889214402548,0,0.0620692500478074,0,0,0,0.0868551810589838,0,0,0,0,0,0,-0.0053101062538972,0,0.155179281614947,0.21133007186246,0,0,0,0,0,0,0,0,0,0,0
