,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.017845703782144,0,0.00611355322325044,0,-8.67361737988404e-19,0,0,0,0,0,0.466488623585,0,0,0,-0.096776904585117,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0504056735902678,0,0,0,0,0,0.0621734030187594,0,0,0.0893505240262652,0,0,0,0,0.209529126199569,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111987421740722,0,0,0.290646687503765,0,0.225593313684096,0,-0.0426583713162921,0,0,0.0460765285130368,0,0,0,0.113570472742813,0,0,0,0,0,0,0,0.0803607755092157,0,0,-0.00606610178566341,0,0,0,0,0,0,0,0,0,0,0,-0.116476414778064,0,0.384082934350307,0,-0.0510785426842457,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265229075207353,0,0.227925248221358,0,0.129882196522841,0.283201963383083,0,0,0,-0.163825050811856,0,0,0,0,0,0,0,0,0,0.0857068816659622,0,0,0,-0.177067282046892,0,0,-0.0205520624136521,0,0,0,0,0,0,0,0,0,0,0,0,0.154039019508012,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157851786936851
X5.HK.EQUITY,0,0,0.0379737182119663,0.207097748232801,0,0.145183137318621,0,-0.359511613755129,0,0,0,0,0.0653279692582961,0,0,0,0,0,0,0,0,0.38811049306664,0,0,0,0.453101463083524,0,0,0,0,0,0,0.0710304232068106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293513721685,-0.0894907876600431,0,0,0,0
X601988.CH.EQUITY,0.223605057629198,0.0849571445681813,0.327274982355316,0,0,0,0,0,0.116280474267203,0,0,0.145486148644878,0,-0.225181456966931,0,0,0,-0.110882348228132,0,0,0,0,0,0.143281685744279,0.0805751560728906,0,0,0.133244957442074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032341951390459,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718748751956319,0,0,-0.0225456707884971,0,0.0286343536494349,0,0,0,0.312757958313356,0,0.126974376534943,0,0,0,0,0,0.151991518622221,0,0,0,0,0,0,0,0,0,0.0419354323870551,0,0,0,0,0.101673319849811,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0535758654194409,0.364999672996731,0,0,0.182336914225646,0,0,0,0,0.0778901567402525,0,-0.16056789607185,0,0,0,0.036196338280066,0,0.0660724994942807,0,0,0,-0.116281213520849,0,0,0,0,0,0.0923944401560202,0,0,0,0.0511523887433112,0,0,0,0,0,-0.127535841048098,0,0,0,0,0.0477711768345888,0,0,0,0.0802502103747261,0.205992154541258,0,0,-8.67361737988404e-19,0.0921682127045543,0.152588043344887
X601658.CH.Equity,0,0,0,0,0,0,-0.271720836510528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571820380011424,0,0,0.25420301757068,0,0,0,0,0,0,0.0823699135807086,-0.346447903236651,0.237579099601478,0,0,0,0,0,0,0,0,0,0,-0.0286063399240704,0,-0.18012463607385,0,0,-0.512364045495357
X601166.CH.EQUITY,0,0,0.116155785399102,0,0,0,0.380036724642494,0,0,0,0,0,0,0,0.0418291844443508,1.0842021724855e-19,0,0,0,0.0969666466310375,-0.00247360134640059,0,0,0.0813169351727509,0,0,0,0,0.222920655823415,0,0,0,0,0,0,0,0,0,0,0,0,0.15938709223935,0,0,0,0.0323929708282517,0,0,0,0,0,0.0706986855114855,0
X601328.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0.0366911804177895,0,0,0,0,0,0,0.571205576981978,0,0,0,0,0,0,0,0,0,0.216844373557438,0,-4.33680868994202e-19,0,0,0,0.0200901695500886,0,0,0,0,0.0260704445848191,0,0,0,0,0,0.114037732303182,0,0,0,0,0.010859674601339,0,0,0,0,0,0,0,0.00864828636265157
X600000.CH.EQUITY,0,0.0473707074876785,0,0,0,0,0.291153546273941,-0.0425086861253405,0.0230584433270023,0,0,0.303513040351243,0,0,0.126165246216456,0,0,0,0,0,0,0,0,-0.115609124776956,0,0,0,0,0.000687316005296448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134786719261813,0.0701953558582594,0.0587587655912516,0,0,0,0,0,0.0323164631309852
