,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0193131290443591,0,0.164872500248467,0,0,0.110453240386683,0,0.24617553644001,0,0,0,0,0,0.189958815362277,0,0,0,0,0,0,0,0,0,0,0,0,0.0424177158178722,0,0.137886190574264,0,0,0,0,0,0,0.0288801977975088,0,0,0,0,0,0,0,0,0,0,0.0491200540341112,0,0.00615122368346347,0,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0,0
X601939.CH.EQUITY,0.269215100270604,0,0,0,0,0,0,0,0,0,0,0,0,0.413715848559212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191907130888356,0,0,0.108132442172237,0,0,0.00678270696495912,0,0,0,0,0.00386013579442968,0,0,0,0,0,0
X601288.CH.EQUITY,0.352864987951747,0,0,0,0,0.499069539672017,0.00601797457525897,0,0,0,0,0.0101389230358736,0,0,0.038814962933203,0,1.38777878078145e-17,0,0,0,0,-0.0328340989999639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195021409276611,0,0,0,0,0.0900831240688056,0,0,0.00900770468546389,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0298352560069754,0,0,0,0,0.220379631493128,0,0,0,0,0,0,0,0,0,0.406736429428106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202182684383603,0,0,0,0,0,0,0,0,0,0,0,-0.304315945456329,0.158888053309739,0,-0.0743161005966786
X601988.CH.EQUITY,0,0.0659435199191466,0,0,0,0,0,0,0.0804535180652358,0,0,0,0,0.0117515854296385,0,0,0,0.219541446850767,0.127637835856007,0,0,0,0,0.298490498163002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138598191817124,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0818993285446638,0,0,0,0.282130709649048,0,0,0,0,0.190722156427792,0,0,0,0,0,0,0,0,0,0,0.0643405665048558,0,0.177037210821405,0,0.124811199945691,0,0,0,0.0061248299535297,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0643115046550387,0,0,0.0169845352495211
X1299.HK.EQUITY,0,0,0,0,0,0,0.138197441900048,0,0,0,0,6.93889390390723e-18,0,0,0.37592960172133,0,0,1.73472347597681e-18,0.178683012670231,0.225346240641173,0,0,0,0,0,0.0107598442630032,0,0,0.278205837113261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497756188416521,0,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217482308087036,-0.18120282030861,0,0,0,0,0,0,0,0,-0.382938650549001,0.732869667799763,0,0,0,0,-0.395716598912202,0.434605640457383,0,0,0,0,-0.268328047168477
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719067902711275,0,0,0,0,0,0,0,0,0,0.138272298684185,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0632215791914697,0,0,-2.77555756156289e-17,0,0,-2.16840434497101e-19,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.324950470709916,0,0,0,0,0,0,0,0,0,0,0,0.0273478211630859,0,0,0,0,0,0,0.111967705181575,0,0,0,0.441288966869682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113963719466655,0,-0.0991243281989903,0.03606301250656,0,0.0405764645005211,-0.000416376693093484,0.0478895209664343,0.130243777064651
X000002.CH.EQUITY,0,0,0,0.126569321362994,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323653201161913,0,0,0,0.568425545650303,0,0,0,0,0.0174908655154073,0,0,0.0968227150204413,0,0,0,-0.066878429074148,0,0,0,0,0,0,0,0.0353438158618817,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347098286592135,0.00797129042832848,0,0,0,0,0.171281348799761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300935049773205,0,0,0,0,0.0967344390400083,0.0755112959082655,0,0.178992539491014,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0416797849856003,0,0,0,0.0921505688800197,0.0281428648200923,0,0,0,0,0,0,0.122364203420398,0,0,0,0,0,0.0557648879990192,0.355900405543167,0,0,0,0.0210047669936803,0,3.46944695195361e-18,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0950344232435914,0,0,0,0,0,0,0.0462127320771425,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0867822328278377,0,0,0,0,0,-0.121324791740399,0,0,0,0,0,0,0,0,0.0906305065101526,0,0,0,0.129171741461084,0,0,0,0,0,0,0,0.00790780812042264,0.00595626756361846,0,0.274719231977975,0,0,0,0.0364922299554987,0,0,0,0,0,0.176050955494032,0,0,0,0,0.165065490891342,0,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.126422096979289,0,0,0,0,0,0,0.0253388562376212,0.0417725569996613,0,0,0,0,0,0,0.583574628800244,0,0,0,0,0.0598414846351812,0,0,0,0,0,0,0,-0.126854422079754,0,0.0307014208742984,0,0,0,0,0,0.16062264301121,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362739403265511,0,0,0,0,0.17178294612913,0,0.0491468263970241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674321160723361,0,0,0.0434916669624432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0900200565133198,0,0,0,0.210562871939582,0,0,0,0,0,0,0,0,0,0,0.195708572288611,0,0,0,0,0.0603041333045665,0,0,0,0,0,0,0,0.380790982815171,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117616570500916,0,0,0,0,0,0,0,0,0.152924056457204,0,0.523393720937946,0,0.0466693749607578,0,0,0,0,0,-1.38777878078145e-17,0.0216672115115807,6.93889390390723e-18,0.141467416244899,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0704517154413241,0,0,0,0,0,0,0.101835745128136,0,0,0,0.0747899940619611,0.0940700113506947,0,0,0.249417898812927,0,0,0,0,0,0,0.12274390063672,0,0,0,0,0,0.045437486154182,0,0.0683414400099725,0,0,0,0,0,0,0,0,0,0.134496558805448,0,0,0,0,0,0.00822015179122668,0,0,0
X600016.CH.EQUITY,0,0,0.00159458886448209,0,0,0,0,0,0,0,0.484867356654239,0,0,0,0,0,0,0,0,0.0768900319051158,0,0,0,0,0.129640227931889,0,0,0,0,0,0,0,0,0,0.270434611087805,0,0,0,0,0,0,0.0384418177632719,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0676017460352837,0,0,0,0,-0.0313326858838279,0,0,0,0.0331647426052116,0,0,0.0840259348829621,0,0,0,0,0,-0.156041163791718,0,0,0,0.193312510442561,0,0,0,0,0,0.130167824999126,-0.114454329919261,0,0,0,0,0,0,0,0.222406345523217,0,0.194691535888335,0,0,0,0,0,0,0.308159817292562,0,0,0,0,0
X267.HK.EQUITY,0,-3.46944695195361e-18,0,0,0,0.000370319442951945,0.0829027428360189,0,0.0516590703353698,0,0,0.0450011349773178,0,0,0,0,0,0,0,0.167641774294291,0,0,0.126119456290705,0,0,0,0,0,0.115837627101782,0,0,0.0827138007314365,0,0,0,0,0,0.242946084348296,0,0.0684889641488041,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.261473268498454,0,0,0,0,0,0,0,0.159406118637929,0,0,0,0,0,0,0,0,0,0,0.601634573361096,0,0.0685001075637908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.169903632936051,0,0,0.0229341184726641,0.0545479522116082,-0.0577866894995519,0,0,0.0555803482712763,0,0,0,0,0,0,0,0,0.36814240601139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194580370707484,0,0,0.332650891803245,0,0,0,0,-0.278921955374332,0,0
X2007.HK.EQUITY,0,0,0,0,0.137174573805976,0.0969620938131805,0,0,0,0.0150262424465371,0,0,0,0,0,0,0,0,0,0.10504845671059,0,0,0.00885121843501996,0,0,0.0791393945322507,0.218006858746361,0,0,0.0839690040254831,0,0,0,0,0,0,0,0,0.0912535437346954,0,0,0.067799174933424,0,0.109244487198077,0,0,0,0,0,0,0.0298101256038671,0,0
X601818.CH.EQUITY,0,0,0.381218416469166,0,0,0,0,0,0,0,0,0.0365873416722875,0,0,0,-1.38777878078145e-17,0.110835889475206,0,0,0,0,-0.042431703234659,0,0,0.0575604764746222,0,0,0,0,0,0,0,0,0,0,0.0190091860978374,0,0,0,0,0,0,0,0,0,0,0,0.28251774214709,0,0,0,0,0.0486438996615844
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.302975666555742,0,0,0.0482100915498937,0,0,0,0.117191073124697,0,0,0,0,0,-0.0481897270215384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117295380111839,0,0.284016464229175,0,0.0316109651482696,0,0,0.014072399173144,0,0,0,0,-0.0393964426418275,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0930572783335396,0,0,0,0,0,0.142889484549359,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635508935693681,0.0809027820837458,0,0,0,0.188207906023386,0,0.182155840807175,0,0,0,0.126101217781857,0,0,0.121369095855812,0,0,0,0,0,0
