,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806880230004557,0,0,0,0.17315564073478,0,0,0,0,0.507826026029184,0,0,0,0,0,0,0,-0.0122497690351351,0,0,0,0,-0.158755614345299,0,0,0.514884212075847,0,0,0,0,0,0,0,0,0.0830926749547605,0.0254740370928531,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.511147665929216,0.0219393080569285,0,0,0,0,0.339321812499061,0,0,0,0,0,0,0,0,0,0,0.117606408121141,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.160545614917119,0,0,0,0,0,0,0,0,0,0,0.00961641256164668,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207419998538889,0,0.0339545590884265,0,0.670024394771963,0,0,0,0,0,0,0,0,-0.0897623315068271,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.121665524060956,0,0,0,0,0,0,0,0,0,0,0,0,0.0251185742049422,0,0,0,-0.161779966574942
X5.HK.EQUITY,0,0,0,0,0,0.145680215202344,0.398079297494382,0,0,0,0,0,0,0,0,0.083839540529402,0,0,0,0,0,0.0609624886385179,0,0,0,0.00624640662325442,0.0631043512062963,-0.192241018599744,0,0,0,0,0,0,0,0,0.0575370981166628,0,0,0,0.255917734507902,0,0,0,0,0,-0.160271598629229,0,0.0875006697245689,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.312195810967206,0,0,0,0.0235038984924131,0,0,0,0,0,0.0834385680912615,0,0.123072891907846,0,0,-0.0656375897957118,-0.055487766252238,0,0,0,0.203301612972018,0,0,0,0,0,-0.237115051200331,0,0.0472189553485063,0,0,0,0,0,0,0.0462797440266887,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.145967378789429,0,0
X1299.HK.EQUITY,0,0,0,0,0.229397564325843,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.192820195287471,0,0,0,0,0,0,0,0,0.0389742421171202,0,0.0439508097539915,-0.111357191244787,0.0930366975368787,0.042189339087985,0,0,0,0,0,0.517616749865858,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139153157749916,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.40448464202274,0,0.0191007661130435,0.0475634084629013,0,0,0,0,0,0,0.0811977055317146,0,0,0,0,0,0,0,0.00819505483495433,0.0464560697566739,0,0,0,0,0,0,0.0365042296887673,0,0,0,0.218541810613483,0,-0.0572843348322545,0.311569682777587,0,0,0,0,0,0,0,-0.0597424358364975,0
X601628.CH.EQUITY,0,0,0,0.0144917994398913,-0.087852289512064,0.00748129565077399,0,0,0,0,0,0.0864504209960483,0,0,0,0,0,0.297088442935839,0,0,0,0,0,0,0,0,0.0107772769386365,0,0,0,-0.0249877366062227,0,0,0,0,0.320825863547462,0,0,0,0,0,0.269481377889988,0.116193698187289,0,0.0575263050681506,0,-0.0101345135474437,0,0,0,-0.10187797673949,0
X601328.CH.EQUITY,0,0,0.189999075766347,0,-0.010111866217003,0,0,0.460191869549432,0,0,0,0,0,0.417405273892364,0,0,0,0,0,0,0.0477977016404752,0.107340298358137,0,0.00351150454030078,0,0,0,0,0,0,0,0,-0.146488708487241,0,0,0,0,-0.13653338280052,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138560764521532
