,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.208989910163261,0,0.202979543006807,0,0,-0.0695081103009733,0,0,0,0,0,0,0,0,0.113920217885535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186866792213188,0.0638974849157302,0,0,0,0.0400190689533013,0,0,0,0,0,0,0,0,0.277665156998572,0,0,-0.0686692675865533,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0640083265636681,0,0.149675263595528,0.0369485140964235,0,0.0251605794955309,0,0,0.206204584405769,0,0,0,0,0,0.302890548453507,0,0,0,-0.0336877614893093,0,0,0,0,0,0,0.0377679679522936,0,0,0,0.17434241531419,0,0.052736908582182,0,0,0,0,0,0.0257022630301626,0,0,0,0,0,0,0,0,0.142608837923333,0
X601939.CH.EQUITY,0,0,0,0,0.142970284447697,0,0.322218548842677,0,0,0,0.0723541080309309,0,-0.149547319314223,0,0.0123617138861356,0,0,0,0,0,0.0836853192306163,0,0.540274642126213,0,0,0,0,-0.0339010240716199,0,0,0,0,0,0,0,0,-0.0378542058685604,0,0,0,-0.0195646438411239,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0
X601628.CH.EQUITY,0,0,0,0,0,0.0915573258139144,0,0,0,0,0,0,0,0,0,0,0.220785504097589,0,0,0,0,0,0,0,0.0855709326960855,0,0,-0.197069838557664,0.134998858578944,0,0,0,0,0.382629677992005,0.230828776966133,0,0,0,0,0,0,0,0,0,0,0.0708739676211683,0,0,0,0,0,0.0164806993791813,-0.118352206886097
X601288.CH.EQUITY,0.083638621951236,0,0,0,0,0,0,-0.0116155426282794,0,0.0110770443191853,0,0,0,0.0416383336318948,0,0.453494055203191,0,0,0,0,0,0,0.321431818810107,0,0,0,0,0,0,0.000667422740749257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261115571852223,0,0,-0.0157232069757968,0,0,-0.060470108402673,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.200228687375536,0,0,0.208525304117734,0.311948759020103,0,0,0,0,0,0,0,0,0,0.16346037963109,0,0,0,0,0.175069878850824,0,0,-0.029597098958801,0,0,0,0,0,0,0.0851905019064916,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.153356725440764,0,0,0,0,0,0,-0.0351899307956857,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.359606420896755,0,0,0,0,0,0,0,0.0314435260324877,0,-0.0355589361802895,-8.6392584455499e-05,0,0,0.0667622691508832,0,0,0.226811346650227,0,0.0233497294727276,0,0,0,0,0,0,0,0,0,0,0.0911748269931626,0,0.0809370266852817,0,0,0,0,0,0,0,0,0,-0.125129220447844,-0.156370831654953
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623349502947745,0,0,0,0,0,0,-0.153055327452191,0,0,0.027394470951171,0,0.0161593763115796,0,0,0,0,0.124453066763642,0.448627176351794,0,0,0,0.134111278525033,0,0,0,0,0,0,0,-0.175570141055215,0,0.257716408654341,0,0.232525910162057,0,0,0,0,0.174195529470783,0,0,0,0
X388.HK.EQUITY,0,0.0622691427507258,0,0,0,0,0,0,0,0,0,0,0,0.0476726214587494,0,0.148508068070848,0,0,0,0,0,0,0,0.00899678935916775,0,0,0,0,0,0,0,0.380520930229147,0,0.0991933510628364,0,0,0.0942389502250297,0,0.156671242415289,0,0,0.0139758485138463,-0.213510909731741,0,0,0.341162838856408,0,0,0,2.16840434497101e-19,0.0549328109434403,0,0
