,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.114214891969131,0,0,0,0,0,0,6.93889390390723e-18,0,0.200660004694401,0,0,0,0,0.400393580073162,0,0,0,0,0,0,0,0,0,0,0,0,-0.118551347059423,0,0,0.473454554199015,0,0,0,0,-0.0156038948459989,0,0,-0.0387208514652796,-0.0929659896009958,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0
X601939.CH.EQUITY,0,0,0,0.553283843169881,0.0205468409641147,-4.33680868994202e-19,0,0,0,0.32782913984836,0,0,0,0,0,0,0,0,0,0,0.107578423688105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615734521940943,0,0.143052311109014,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207419806190254,0,0.0339622963179888,0,0.670027639830334,0,0,0,0,0,0,0,0,-0.0897627115498282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121656578629465,0,0,0,0,0,0,0,0,0,0,0,0,0.0251183069609494,0,0,-0.161784459438284
X5.HK.EQUITY,0,0,0,0,0,0.145680333108827,0.398078992384015,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0838399414633345,0,0,2.16840434497101e-19,0,0,0.0609576047273715,0,0,0,0.00624501055768046,0.0631038480580653,-0.192241507854652,0,0,0,0,0,0,0,0,0.0575391950230594,0,0,0,0.255921258411064,0,0,0,0,0,-0.160270313016621,0,0.0874993014335076,0,0
X601988.CH.EQUITY,0,0,0,0,0.376983289761137,0,0,0,0.0774177549879474,0,0,0,0,0,0.0894824210824831,0,0.035886882934422,0,0,-0.0763298480470939,-0.0669782407529894,0,0,0,0.253025048849009,0,0,0,0,0,-0.243619449416671,0,0,0,0,0,0,0,0,0.0602982579682793,0,0,0,0,0,0,0,0,-0.0369283230925563,-0.149896861045433,0
X1299.HK.EQUITY,0,0,0,0,0.228005041244273,0,0,0,0,0,0,0,0,0,0,0,0.192818907468235,0,0,0,0,0,0,0,0,0.0353344838390781,0,0.0349404478481223,-0.116863231048388,0.0876755262803483,0.0539577253275055,0,-8.67361737988404e-19,0,0,0,0.535527646612964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.456920834218518,0,0.236863277605595,0.120137356775044,0,0,0.0158653536969252,0,0,0,0,0,0,0,0,0,0,0,0.109316245875602,0.0198674195284297,0,0,0,0,0,0,0.0926171674862725,0,0,0,0.209633232668904,0,-0.119617724877936,0.298079312517918,0,0,0,0,0,0,0,0.0855593276367591
X601628.CH.EQUITY,0,0.10037201834101,0,0.0102230268762678,-0.0939863128476907,0,0,0,0,0,0,0.0340755842216894,0,0,0,0,0,0.192772675820738,0,0,0,0,0,0,0,0,0,0.0240169425390862,0,0,0,0,0,0,0,0.433130344504101,0,0,0,0,0,0.201704228965455,0.0843837213882909,0,0.0731900583191473,0,-0.0238623458525842,0,0,0,0
X601328.CH.EQUITY,0,0,0.214908019324072,0,-0.0206663415064477,0,0,0.42806151495939,0,0,0,0,0,0.457624927584756,0,0,0,0,0,0,0.0588510135694068,0.0812694553446553,0,0,0,0,0,0,0,0,0,0,-0.133888858331485,0,0,0,-0.00826551871175911,-0.149451713635999,0,0,0,0,0,0,0,0,0,0,0,-0.00798395207857078,-0.130513734717899
X601166.CH.EQUITY,0.0928380996203129,0,0,0.265271782365821,0,0,0,0,0.0160463862886715,0.25671477980027,0,0,0,0.236854686607083,0,0,0,0,0.0527235627926666,0,0,0,0,0,0.046244056270509,0,0,0,0,0,0,0,0,0.00773917171874815,0,0,0,-0.0573791659933956,0,0,0,0,0,0,0,0,0,0,0,-0.0352449581929015,0
X601319.CH.EQUITY,0,0.0456212401962693,0,0,-0.226221779348669,0,0,0,0,0,0,0,0,0,0,0.019980429242548,0,0,-0.0193240997736712,0.00801137853517285,0,0,0.165301586465422,0,0,0,-0.0748598450275246,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00339470262164313,-0.0735911440237293,0,0,0,0,0.444928156580287,0.00670873805907948,0.0241499826550674,0,0,0,0,-0.178001119635422
X16.HK.EQUITY,0,0,0,0,0,0,0,0.105893603900551,0,3.46944695195361e-18,0,0,0,0,-0.0926813184465895,0.0621764638573464,0,-0.338697138973512,0,0,0,0,0,0,0,0,0.0310679502498714,0,0,0.289495256236939,0.136150288485356,0,-0.0235152017110055,0.206085079136766,0,0,0.577477072467128,0,0,0,0,0,0,0,0,0.245962908097942,0,-0.122862674614943,-0.0319679233241139,-0.0391369976132709,0
X600000.CH.EQUITY,0.04174889641066,0,0.206037974682535,0,0.0250608293663496,0,0,0,0,0.165004223349502,0.310409403098527,0,0,0,0,0,0,0,0,0.0425756121291807,0.0491883522092634,0,0,0,0,0,0.235051661171107,0,0,0,0,-0.11777075588209,0,0,-0.0987737228026639,0,0,0,-0.140948847176778,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0.038931762719317,0,0,0,0,0,0,-0.0485234136512685,0,0,0,0,0,0,0,0,0.170607918559971,0,0,0,0,0.0474937686242474,0,0,0,0,0,0.623105228898381,0,-0.0507598817577416,0.0188346040129084,0,0.0382326109332526,0,-0.00351062207947365,0,0.0430570955698091,0,0.0286370820679118,0,0,0,0,-0.128058936016163,0.0263762732888448
X11.HK.EQUITY,0,0,0.226209747528328,0,0,0.187849111694474,0,0,0,0,0,0.0490353265389476,0,0,0,0,0,0,0.0996013254598248,0,0,0,0,0,0,0,0,0,0,0,0.469955856749581,0,0,0,0,0,0,-0.0624791716858414,0,0.0242953826708177,0.0603213258088146,0,0,0.300883888653235,0,0.0539203282514369,-0.101958999507875,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.117998235984403,0.00630931413358034,0,0,0,0,0,0,0,0,0,0,0,0.276359705204696,0.579112044297355,0.11447368583077,0,0,0,0,0,0,0,0,0,0,0,-0.0907656918676116,0.00710458225665362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0509327952553728,0.205372511128498,0,3.46944695195361e-18,0,0,0.0281620549161317,0,0,4.33680868994202e-19,0,0.0415186030979231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149408505535582,0,0,0.294866729639703,0,0,0,0.0174720412753178,0,0,0,0,0,0,0,0,0.000608763163307255,0,0
X2388.HK.EQUITY,0,0.654767094073895,0,-0.0607490891280505,0.382601461998157,-0.468950654978666,0,0,0,0,0,0,0,0,0,0,0.734582748042441,0,0,0,0,0,0,0,0,0.111061353309675,0,-0.187993199218377,0,0,-0.0881085434285316,0,-0.243662218224964,0,0,0,-0.213971098778432,-0.0633610072345795,0,0,0,0,0,0,-0.125806943412739,0,-0.0371610019178096,0,-0.125012198415405,0,0
X267.HK.EQUITY,0,0,0,0,0,-0.296101284076101,3.46944695195361e-18,0,0,0,0,0,0.00765597558415101,0,0,-0.286590414696128,0.132761857186955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430504541237496,0,0,0,0,-0.0373451491029316,0,0,0,0,0.493034621261114,0,0,0,0,0.526660768582865,-0.00430718670428859,0,-0.256005149859811,0,0
X688.HK.EQUITY,0,0,0.0445466510129671,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.026116810996776,0,0,0,0,0,0.139596064479844,0,0,0,0,0,0,0.187513083193064,0.110859985066098,0,0,0,0,0,0.158893860041634,0,0,0,0,0,0.249112279357781,0,0.0132844253513164,-0.195640334608035,0,-0.226268569996682,0,0.140385057094418,0,0,0,-0.0943769898124904
X601998.CH.EQUITY,0,0,0.302101102333092,0,0.0914553782659478,0,0,0,0,0,0,0,0,0,0,0,0,0.211171403714145,0,0,0,0,0,0,0.0658702704028308,0,0,0,0,0,0,0,0,0.054517480951332,0,0,0,0,0,0,0,0.0636370314291197,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.000226859316845168,0.0826922442407803,0,0,-0.0379808310731718,0,0,0,0,0,0,0.0501517571695172,0,0,0.0423013610810236,0,0,0,0,0.0598927638327236,0,0,0,0,0,0,0,0,0,0,0,0.27772796018972,0,0.0873348271065632,0.222489076654775,0,0,0,0.291120886007122,0,0,-0.0442600665457706,0,0.0289056142515345,0.0453199689527104,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0476312937827478,2.77555756156289e-17,0,0,0,0.320147041588372,0,0,0,0,0,0,0,0.312611318753337,0,0,0.135679893441577,0,0,0,0,0,-0.0941902170280054,0,0,0,0,0,0,-0.0884916590619314,0,-1.73472347597681e-18,0,0,0.105589853157033,0,0,0,0,0,0,-0.186094889389449,0
X000001.CH.EQUITY,0,0,0,0,0,0.0927701039438615,0,0,0.0725814906616546,0,0,0,0,0,0,0,0.0562839755991552,6.93889390390723e-18,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0444718000428583,0,0,0,0,0,0,0.187393759807291,0,0.133126788327289,0.158622628080392,0,0,0,0,0.0758406508759109,0,0,0
