,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.46476838450402,0.0361351013926817,0,0.420728033671139,0,0,0,0,0,0,0,0,0,-0.0419160763178558,-0.018082827823289,0,0,-0.0553597265939592,0,0.021181536984182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231873080633333,0,0,0,0,0,0,0,0,0,-0.102720433236698,0,0,-0.202483424215259,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.263742021723175,0.143385741600729,0,0,0,0,0.188081900269701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345218119143086,-0.0370272681267688,0.0468273829341961,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.149436428825443,0,0,0,0,0,0,0,0,0.0996403497899774,0,0,0,0,0,0,0,0,0,0,0.122315970366416,0,0,0,0,0.40757134011546,0,0,0,0,0,0,0,0,0.0996050881637887,0,0,0,0.0110796791011197,0,0,0,0,0.0186258090278058,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0362235572713008,0,0,0,0.180473431516149,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117003919931047,1.73472347597681e-18,0,0,0,0.202637451085454,0,-0.0309968347882024,0,0,0,0,0,0.00109713107093572,0,0,0,0.126227109994834,0,0.0759898457945864,0,0,0,0.220152240587119,0,0,0,0.0204438292479145,0,0,0.10346567084384
X5.HK.EQUITY,0,-0.0886792375002546,0,0,0,0,0,0,0,0,0,0,0,0,0.180659301121585,0,0,0.0249114445987505,0.154485380466751,0,0,0,0.5851619275703,0,0,0,-0.0982194661257157,0,-0.207317987415463,0,0,0,0,0,0,0,0,0,0,0,0,0.0469174476234846,0,0,0,0,0,-0.200351606462525,0,-0.131776140699077,0.00541153535080721
X601988.CH.EQUITY,0.0564200501900592,0,0,0.147356934481085,0,0,0,0,0,0.0385945631974737,0.18960861197398,0,0,0,0,0,0,0,0,0,0,0.326445215359376,0,0,0,0,0,0.137413496617751,-0.107126528689602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102251653136671,0,0,0,0,0,-0.0275496506200177,0.0872151902843653
X600036.CH.EQUITY,0,0.333973694262516,0,0,0.0332402259916887,0,0,0,0,0,0,0.11459853723702,0,0,0,0,-6.93889390390723e-18,0,0,0.0207267270735558,0,0,0,0,0,0,0,0,0,0,0,0.150504171966591,0,0.132855865348849,-0.164751010789436,0.0585681528527131,0,0,0,0.18944120121215,0,0,0,0,0,0,0,0,0,-0.156952577658038,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0208127340130393,0,0,0,0.052510487633106,0.173672012866254,0,0.220063715360156,0,0.159726492106294,0.252219976645142,0,0,0.0856302372844335,0,0,0.110006264575466,0,0,0,0,0,0,0,0,0,0,0,-0.20740343868818,0,0,0,0,0,0,0,0,0,0,0,-0.0977537536083438
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0299897720231166,0,0.0906072666243696,0,0,0,0.269167174301356,0,0,0,0,0,0.0783898405768366,0.0933384519450927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171892168948454,0,0.220714130922767,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0229820867247451,0.098977559313974,0,0,0.346451282719262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153417485560638,0,0,0.0443251824703394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416320679831673,0,0.0974605766004911,0.038564380984221,0,0.139831525270002,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.335500505300252,0.171871918613962,0,0.212559571001658,0,0,0,0,0,0,0,0.135070323478511,0,0,0,0,0,0,0,0,0,0,0.106398165857379,0,0,0,0,0,0.222310687232454,0,0,0,0,0,0,0,0,-0.105425443310058,0,0,0,0,0,0,0,0.118639489885178
