,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.117234383596462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727834082722409,0,0.425826791464569,0.370062779288534,0.0625186568533172,-0.248585621776378,0,0,0.165462668090308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533096959689962,0,0,-3.46944695195361e-18,0,0,0,0,-0.0207176391917097
X601318.CH.EQUITY,0,0,0,0,0,0.27001197798308,0,0,0,-0.0850793903188808,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.191659000242713,0.0390786716724826,0.00955572302593036,0,0,0,0.227806312891966,0,0.158683298466785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,-4.33680868994202e-19,0,0.839233371936889,0,0,0,0,0,0.0163959239540674,0,0,-0.0558582128071983,0,0,0,0.0383664866266115,0.129404346697439,0,0,0,0.00265804286372544,0,0,0,0,0.03120870902932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716342091350134,0,0,0.00658170656136808,0,0
X601288.CH.EQUITY,0,0,0.904719327610513,0,-0.103139430921785,0,0,0,0,0,0,0,0,0,0,0.0223256872149162,0,0,0.181866754388641,0,0.0679880636753123,0,0,0,-0.0647741167320148,0,0.0191336822126041,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225190651726629,-0.0823952366915278,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0163735711390066
X601628.CH.EQUITY,0.0186329291655471,0,0,3.46944695195361e-18,0,0,0,0,0,0.252906975756998,0,0.247397486291493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105959098597016,0,0,0,0,0,0,0,0,0,0,0.55250215522137,0,0,0,0,0,0,0,0,0.284961309616353,0,0,0,0.0169079728119369,-0.0307497368722083
X600036.CH.EQUITY,0,0,0,0.329067718865375,0,0,0,0,0.0692185331420764,0,0,0,0,0,0,0,0.145464256137746,0.141519973657468,0,0,0,0,0,0,0,0,0,0,0.115834068236261,0.147581477894659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471849115859544,0,0,0,0.00404224639970162,0,0,0.00907591050525348
X601988.CH.EQUITY,0,0,0,0.00455917296596611,-0.138085057400276,0.0764018771827095,0,0.0506405929454283,0,0,0,-0.0201919730657452,0,0,0,0,0,0,0,0,-0.042287846338491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108049756495912,0,0,0,0,0,0,0,0,1.05175536279129,0.0019169875967419,0
X1299.HK.EQUITY,0,0,0,0,0.140579545187547,0,0,0,0,0,0,0,0.044101735428056,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.123755232772087,0.129842985613641,0,0,0.0687283388285989,0,0,0.178673656357607,0.332908353455712,0,0,0,0,0,0,0,0,0,0,0.145480780297456,0,0,0,0.0663979894822032,0,0,0,0,-0.00560094391697266
X5.HK.EQUITY,0,0,0,0,-0.00867022597017467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311342586066844,0,0,0,0,0,0,6.93889390390723e-18,0.180736935385475,0.523954213493654,0,0,0,0,0,0,0,0,0,0,0.0495112636510716,0,-0.100920927254425,0,0,0.0502527358478732,0.133739987597367,0,-0.133820375393982,0,0.0436344739279316,0,0,-1.73472347597681e-18
X388.HK.EQUITY,0,0,0,0,0.266838337653112,0,0,-4.33680868994202e-19,0.122283577551385,0,0,0,0,0,0.016115643173391,0,0,-0.428329772211728,0,0,0,0,0,0,0.537759931626274,0.222965039504564,0,0,0,0,0.122465651787166,0.0174892152368084,0,0,0,0,0,0,0,0,0,-0.0234162140209555,0,0,0,0.074598916892855,0,0,-0.0875006072783342,0,0,0
X601658.CH.Equity,0,0,0.241714336498946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291250405619074,0,-0.0750763120416203,0,0,0,-0.105548321367565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342085157433725,0,0,0,0.522285539280149,0,0,-0.0988212014166258,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0381932216847965,0,0,-0.0973599666216916,0,0.0826117099689208,0,0,0.207492664448906,0,0,0.0541101595483746,0,0,0,0,0,0,0,0,-0.0400283854835276,0.0825635184932637,0,0,0,0,0,0,0,0.152665961855544,0,0.175723522382569,0,0,0,0.197020756283466,0,0.0324878675592291,0,0.137411109372976,0,0,0.0506007119034286,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0257548428147544,0,0,0,0.661084104370049,0,0,0,0.0263953705149427,0,0,0,-0.0116356926861688,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846648606723845,0,0.1668806234787,0,0,0,0.00269267834826714,0,0,0,0,0,0,-0.0226604353221082,0
X601166.CH.EQUITY,0,0,0,0,0,0.0998767225407499,0.222295284812426,0.0378034474143369,0,0,0.0441176200840316,0,0,0,0,0,0.0404209055785519,0,0,0,0,0.0725247631380684,0,0,0,0,0,0,0,0,0,0,0.127921873294593,0,0.00882103588988195,0,0,0.0415436180176627,0.00797285093434442,0,0,0,0,0,0,0,-0.0295472918764423,0,0,0.405402172965763,0,0
X601328.CH.EQUITY,0,0,0,0.0463313334970838,0,0.112011734530519,0.0205405997916906,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0289596850262134,0,0,0,0,0.373197884061522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.250134904690207,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.275683516000259,0,-0.0635469565815267,0,0,0,0.0747720939767143,0,0,0,0.139672340130447,0.047179148367651,0,0,0,0,0,0,0.112772752189323,0,0,0,0,0,0,-0.151354323575762,0,0,0,0,0,0,-0.021495988192957,0.142073065361681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134600169846091,0,0
X600000.CH.EQUITY,0,0,0.33031137998816,-8.67361737988404e-19,0,0.207619133511722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600869650684056,-0.165061311124087,0,0,0,0,-0.0667591749282928,0,0,0.0542378511660178,0,0.310481862697719,0,0,0,0,0,0.644597923660217,-0.128900599025556,0,0,-0.0248135270696604,0.0807898969267831,0,0,0.191459850412999,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.384694340670801,0,0,0,0,0,0,0.00945370410040148,0,0,0,0.0359009219418445,0,0,0,0,0.0190402058476164,0,0,0,0,0,0,0,0,0.0773602047910021,0,0,0,0,0,0,0,0,0.250267843963008,0,0,0,0.123273794493983,0.0286435193185705,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.165728098716447,0,0,0,-0.0843696502484353,0,0,0,0,0,0,0,0.257432274993254,0,0,0,0.209293558706543,0,0,0,1.73472347597681e-18,-0.0629177526578094,0,0,0,0,0,0,0,0,0,0,0,0.0924064101515314,0,0,0,0,0.0761993015077305,-0.00560503308745553,0,0,0,0,0.148160383769833,0,0,-0.0740849057582003,0
X601601.CH.EQUITY,0,0,0,0,0.371884405093691,0.0998594863921236,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.295036880053735,0,0,0,0.0664534228401935,0,0,0,0,0.0569637283475315,0.0815381766711086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337276777574606,0,0,-0.182468831445501,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,-3.46944695195361e-18,0,0.282871982120545,0.0430791080645343,-0.0468179792172005,0,0,0,0,0,0,0.0356904592264591,0,0,0,0,0,0.0490669698304485,0,0,0,0.000998411698152381,0.0210317655899781,0,1.73472347597681e-18,0.0604906725594434,-8.67361737988404e-19,0,0,0,0,0,0,0.113701664949865,0,0,0,0.455911030027661,-0.0356090408565135,0,0,-0.0433331228915414,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0315872099465669,0,0,0,0,0,0,0,0,0,0.105934175007361,0.111292338715655,0,0,0,0,0,0,0,0,0,0,0,0.133214777352085,0,0.210718771125089,0,0.0134516473069795,0,0.0157019154396972,0,0.0883681384340293,0,0,0,0,-0.0621164908962178,0,0,0,-0.0739207120369763,0.051953549683804,0,0,0.189724100207432,-0.0228185548486583,0,0,0.00208796735216118
X688.HK.EQUITY,0.345601130589145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10154741532525,0.446196610975055,0,0,0,0.31925574164085,0,-0.0265643822344654,0,0,0,0,0,0,0,0,0,0,-0.170037062931181,0,0,0,0,0,0,0,0,-0.00441183447717693,0,0,0,-0.0625303166583811,0.0511009466487508
X601998.CH.EQUITY,0.230305279399663,0,0,0,0,0,0,0,0,0,0,0,0,0.0310963634347777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238039969087827,0,0,0,0,0,0,0,0,0,0,0,0,0.132436416343969,0,0.506923862047574,-0.130509931366521,0
X1109.HK.EQUITY,0,0,0,0,0,0.174969612170698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421654490151374,0,0,-0.082581271700785,0,0,0,0,0,0.153839628972484,0,0,0,0,0,0,0,0,0,0,0.26369245791556,0,0,0,0,0,-0.0383610459189756,0.0400456060477015,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0213100711157649,-0.0250677289303709,0,-0.11303646682498,-1.73472347597681e-18,0.305751287836826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124106811672318,0,0.515235866076446,0.0368266316269755,0.0693988523493297,0,0,0,0.0330011798300222,0,0.0472882435441703,0,0,0,0,0.0927578961683051,0,0.0190961752301822,0,0.115768188390598,-0.133640860684572
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104634790595525,0,0,0,0,0,0,0,0,0,0,0,0.246461131408137,0,0,0,0,0,0,0.243851111874068,0,0,0,0.101596214215033,0,0,0,0,0,0,0.125805786812465,0,-0.0249208092675567,0,0,0,0.00611782443255561,0.372081651065931,0,0,0,0,0,0
