,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.399701778714132,0.00712338939783637,0,0,0,0,0,0,0,0.227082269878342,0,0,0,0,0,0,0,0,0.120461571283161,0,0,-0.00613010157991673,0,0,0.0741311406933494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852823243005738,0,0,0,0,0.00381020366386381,0,0.0553452042797355,1.73472347597681e-18,-0.129916999804553,0
X601939.CH.EQUITY,0.481962274031438,0,0,0.247756607128307,0,0,0,0,0,0,0.0209170151303389,0,0,0.0402534847421239,-0.165244464425661,0,0,0,0,0,0,0,0,0,0,0.181997108802224,0,0,0,0,0,0,0,0,0,0,0,-0.0144940610722362,0,0,0,0,0,0,0,0,0,0.0413120445313328,0,0.069444115014155,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297084287588193,0.0952672883056389,0,0,0.17440250684985,0,0,0,0,0,0,0,0,0.189446768442342,0,0,0,0,0,0,0.0453470060969964,0,0,0,0,0,0,0,0,0,0,0,0,0.121976474984796,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.096511574920966,0.456402025203645,0,0,0,0,0,0.318608255850285,0,0,0,0,0,0.159053676816563,0,0.0844072385750361,0,0,0,0,0.0966795177374966,0,0,0,0.0926726836177143,0,0,0,0,0,0,0,0,0,0,-0.628947783691322,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218396336887398
X600036.CH.EQUITY,0,0.0272659065759598,0,0,0,0,0,0,0.0112555771147351,0,0,-0.031869685711047,0.187634517007997,0,0,0,0,0.122857738643432,0,0.182160204634007,0,0,0,0.075048291194138,0,0,0,0,0,0,0,0.351379799156742,0,0,0,0,0,0,0,0,0,0.0307545338444444,0,0.151292695720812,0,0,0,0,0,0,-0.00809942694949644,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.138719246134219,0,0,0,0,0.0772725631240421,0,0,0.285905939957622,0,0,0,0.0700849423236469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261966924561064,0,0,0,0,0,0,0.145622711169594,0,0,-0.116265700430837,-0.0289807702140549
X601658.CH.Equity,0,0,0,0,0.136051600450683,0,0,0,0,0,0,0,0,0,0,0,0,0.268247949715932,0,0,0,0.0280148547570984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323449878108708,0,0.164189484978167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.334272365386835,0,0,0.300755678025271,0,0,0,0,0,0,0,0,0,0,0,0.115697543225225,0,0,0,0,0,0,0,0,0.0408617589754198,0,0,0,0,0.18447494807064,0.0107559148529428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920831265289664,0,0.0642597861399284,0
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.079066974932535,0,0.284082768514039,0,0,0,0.0272579885724049,0,0,0,0,0.0115163072387794,0,0,0.0299470639649566,0,0,0.02932303299973,0,0,0,0,0,0,0,0,0.21032865302392,0.0489764339262532,0,0,0,0,0,0,0,0,0,0.054999923496468,0.0500952769058648,0,8.67361737988404e-19,0,0,0,0.0898424849275172,0,0.145461222691664,0,0
X600000.CH.EQUITY,0.109291065792172,0,0,0.146148066116583,0,0,0.018335753604436,0,0,0,0,0,0.287706078499007,0,0,0,0,8.67361737988404e-19,0,0,0,0.0652599648896207,0,0,0,0,0,0,0.129898167879368,0,0,0,0,0,0,0,0,0,0,0,0,0.0259882814887369,0,0.0115410952074302,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722422825806213,0,0,0,0,0,0,0,0,0,0,0.304561595490871,0.0607390840076228,0,0.022543338754401,0.37266662504094,0,0,0.00772958002648569,0,0.047151279894561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348178831364272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20151984814595,0,0,0,0,0,0,0,0.0485771657602869,0,0,-0.0615354295149804,0.019711888976269,0,0,0.285009190948508,0,0,0.139831008939469,0,-0.0785227791803335,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.353760622438277,0,0,0,0,0,0,0,0,0,0,0,0.120124110795163,0,0,0,0,0,0,0,-0.00872231630897136,0,0,0,0,0,4.33680868994202e-19,0,0.0751723546631618,0.320398987014404,0,0,0,0,0.130475054430474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440824035882991,0
X688.HK.EQUITY,0,0.268167188653965,0,0,0,0,0,0.121419385257635,0,0,0,0,0,0.0924695995793381,0.0728989415236667,0,0,0,0,0,0,0,0,0,0,0,0,0.237666450589302,-1.38777878078145e-17,0,0,0,0,0,0,0.121711507586475,0.053735475500671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.078928102079318,0,0.654355097297929,0,0,0,0,-0.0224479694005706,0,-0.0937814534843061,0,0,0,0,0,0,0.188682870329198,0,0,0,0,0,0,0,0,0,0.0295634961941262,0,0,0,0,-0.0120049523224424,0,0,0,0,0,0,0,0,0.0911995871669643,0,0,0,0,0,0,-0.0162680597255881,0,-0.161986699394036,0,0
X600016.CH.EQUITY,0.0488553058374231,0,0,0.115420864616244,0.0464464209033356,0,0,0,0,0,0.327374429296705,0,0.0723654199128664,0,0,0,0.179729970034354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387642978024214,0,0,0,0,0,0,0,0,0,0,0.125845865313186,0,0,0,0,0.0758916677658093,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.106538364597761,0,0,0,0,0,0,0.0137409537517403,0,0,0,0,0.00239788324260308,0,0,0,0,0,0,0,0,0,0,0,0.109356571419498,0.0815493980185088,0,0,0,0,0,0,0.34777000434413,0,0.0877775551039331,0.0269404952539299,0,0,0,0.17597590332048,0.00256957522575055,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.205064706237792,0,0,0,0,0.0843382174662961,0,0,0,0,0,0,0,0,0,0,0,0.443490593084207,0,0,0,0,0,0,0,0,0,0,0,0.144439630625553,0,0,0.074450281824391,0,0,0,0,0,0,0.0726332755298699,0,0.0238025495656614,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.079227837782293,0.110857374146074,0.283673567576649,0,0,0,0,0,0,-0.0345219291392689,0,0,0,0,0.126616735534429,0,0,0.440739057213072,0,0,-0.0150511991788445,0,0,0,0,0,0,0.0944209549771818,0,0,0,0,-0.13386097666529,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0420480570534861
