,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.313502600149271,0.209231258826189,0,0.110933218523399,0,-0.142441669130118,0,0,0.0748489379975837,0,0.0420675874213737,0,0,-0.0597694959169448,0,0.0480072471423423,0,0,0,0.133969081971765,0,0,0,0,0.0520711109490658,0,-0.138138325834746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296739877937507,0,-0.0439277598664575,0,0.0703227432908497,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.192188609513086,0,0,0,0.28838611967492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677386186128083,0,0,0,0,0,0,-0.248908135803082,0.276883208256957,0,0.179452239719245,0,0,0,0,0,0.0595782863669592,0,0,0
X601939.CH.EQUITY,0.359275205131781,-0.0122903486699412,0,0.0971947003878219,0,0,0,0,0,0,0,0,0.195587811753132,-0.146764811887322,0,0,0,0,0,0.036263535585899,0.107158001846065,0.179038938928279,0,0.149495242267524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250417018806236,0,0,0,0,0,0,0,0,0,0,0,0.0530163992123737
X601288.CH.EQUITY,0.464491631988238,0.0388963982073016,0.165983428872696,0,0.0431778135903307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165797125940612,-0.0384672866476104,0,0,0.173052813218551,0.087953968581094,0,0,0.0654040871477898,0.077699167839722,0,0,0,0,0,0,0,0.0123495507962729
X5.HK.EQUITY,0,-0.28271012132343,0,0.0809054983306967,0,0,0,0,-0.280961637558495,0,0.255456401295162,0,0,0,0,0,0,0.0941899407288135,0,0.0427993571836211,0,0,0,0.522170148618639,0,-0.00114529101141195,0,-0.0392114201480201,0,0,0,0,0,0,0,0,0,0,0,0,0.0791964516713408,0,0,0,0,0,0,0,0,-0.320590977172618,0
X601988.CH.EQUITY,0.0917002546753145,0,0.0754065349206696,0.254299874273441,0,0,0,0.130664469022097,0,0.105269462371415,0.264251198652844,0,0,0,-0.360242920313174,0,0,0,0,0,0,0,0,0.0576985054385575,0,0,0,0.0160001492656944,0,0,0,-0.00841535041442723,0,0,0,0,0,0,0,0,0.025791670412897,0,0,0,0.0701198639591787,0.0020590474405994,0,0,0,0,0
X600036.CH.EQUITY,-0.0205238809029919,0.330468322260305,0,0,0,0,0,-0.0258090600761942,0,0,0,0,0.186785396694063,0,0,0,0,0,0.0918607131235648,0,1.73472347597681e-18,0,0,0.271810163250622,0,0,0,-0.0100501221994602,0,-0.0239198769436259,0,0.262969386093624,0,0,0,0,0.0162090630590817,0,0,0,0.0690630206654197,0,0,0,0,0,0,0,0,-0.0123835594975892,0
X601628.CH.EQUITY,0,0,0,0.227500092967688,0,0,0,0,0,0,0,0,0,0.352076493148205,0,0,0,0,0,0.0834646233356284,0,0,0,0,0,0,0,0,0,-0.0450725921974479,0,0,0,0.0204902131692571,0,0,0,0,0,0,0.0534926327860075,0,0,0,0,0,0,0,0,0,0.170801102693756
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341913874628375,0,0,0,0,0,0.169955531766647,0,0.137383815902587,0,0.166280740440024,0,0,0,0,0.0206700974933121,0.385156568770141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530105916956445,0,0,0,0,0
X601166.CH.EQUITY,0.0484571705179693,0,0.00538117697963277,0,0,0.103446890987698,0,0,0,0,0,0,0,0,0,0.211343782193416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460555561338745,0,0.233856691907826,0,0,0,0,0,0.136783157716309,0,0,0,0,0,0,-0.0669322962762474,0,0,0,0.0466686465651386
X601328.CH.EQUITY,0,0,0.0095696325469363,0,0.0417436833327834,0.138749483434226,0,0,0,0,0,0.214547413375801,0,0.0955241542964893,0,0,0,0,0,0.200386303868371,-0.172442290841845,0.154341636885648,0.0544439077941754,0,0,0,0,0,0,0,0,0.00995564101469141,0,0,0,0,0,0,0,0,0,0.204163854415941,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0742894263733667,0,0,0,0.0168204392520531,0.274532063870247,0,0,0,0.246361669575085,0,0.153616348708391,0,0,-0.106237044312608,0,0,-0.0906319312514526,0,0,0.093785535627632,0,0,0,0,0.0940328738467205,0,0,0.0295532402042281,0,0,0,0,0,0,0,0,0,0,0,0.117340633292899,0,0,0,0.0300095322560031,0,0.0503536178845679,0,0,0
X000001.CH.EQUITY,0,0,0.0323550923439759,0,0,0,0,0,0,0,0,0,0,0,-0.0035605016676069,0,0,0,0,0,0,0,0,0,0,0.12765752961726,0,0,0,0,0,0.151043860367966,-0.287363275944101,0,0.269134787501734,-0.00384423181624178,0,0,0.0433352062695656,0,-0.095824476026122,0,0,0,0,0,0,0.334014573496475,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0708122533653592,0,0,0.104340655758984,0,0,0,0,0,0,0,0,0,-0.0196148307419132,0,0,0,0.253191334245302,0.0121798240562757,0.0109791970633147,0,0,0,0.15721550947804,0,0,0.234707106885498,0.113137789272585,0,0,-4.33680868994202e-19,0,0,-0.00354593265823978,0,0,0,0,0,0,0,0,-0.102532196726254,0
X000002.CH.EQUITY,0,-0.0969921053120052,0,0,0,-0.0729898032666883,0,0,-0.0918948303343159,0,0,0,0,0,0,0,0,0,0,0.334334967418457,0,0,-0.0467182174874928,0,0,-0.00545005773260293,0,0,0,0.177443211592942,0,0,-0.218036286308444,0.216850652319545,0,0,0,0,0,0.11409747464702,0,0,0,0,3.46944695195361e-18,0,0,0.290173975663097,0,-0.0926898468109926,-0.00997087264736422
X601601.CH.EQUITY,0,0,0,-0.0936990264252677,0,0,0,0.11810894944427,0,0.120389105941228,0,0,0.184183114158319,0.13212100296639,0,0,0,0,0.359955858554178,0,0.0413397863799663,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225703691581334,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.0233737324822788,0,0,0.106391453387868,0,0,0,0,0.0724509445804546,-0.0505544597700633,0,0,0,0,0,0,0,0.0997111084437775,0.153354514130734,0,0,0,0.0674219694902581,0.210722796231137,0,0,0,0,0.0086581307262102,0,0.163044227264021,-0.0454850285087198,0,0,0,0,0,0,0,0,0,0,0,0.259995969466773,0,0,0,0,0,0,0
X11.HK.EQUITY,0.330600589196374,0,0,0,0,0,0,0,0.200747166246864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265804759246319,0,0,-0.177851094508002,0,0,-0.103857493328409,0,-6.93889390390723e-18,0,-0.0802096732261069,0,0,0,0,-0.0514016270338581,0,0,0,0,0,0,-0.0145754144460167,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.00193854898258979,0,0.320651309917831,0,0,0,0,-0.0917762326241666,0,0,0.0125577870910263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169129863798737,0,0,-0.0558292133209786,0,0,0,-0.283280759317925,0,0,0,0.101341150117749,0,0.382973081073936,0,-0.0973063375920972,0,0,0,0.0265173502857404,0
X601998.CH.EQUITY,0.151057342326272,0,0,0,0.0175578266237282,0,0,-0.0963730371233004,0,0,0.118359906874742,0,0,0,0.0626666944872234,0,0,0,0,0,0,0,0.0122103102826412,0,0,0,0.0863842599238292,0,0,0.0491306967545083,0.114906469632838,0,0,0,0.0596080235119797,0,0,0,0,3.46944695195361e-18,0.0971035491559071,0.179524311413672,0.036813649494587,0,0,0,-0.102831011473902,0,0,0.0152805785517087,0
X267.HK.EQUITY,0,0,0.0407094099792787,0,0,0,0.0321392210412203,0,0.189112065063936,0,0,0,0,0,-0.0901699877975558,0,0,0.148424718932057,0,0.24229688367891,0,0,0,0.298398473714407,0,0,0,0,0,0,0,0,0.140855993302761,0,0,0,0,0,0,0,0,0,0,0.0113633248868359,0,0,0,0,0,0,0.106521366191327
X600016.CH.EQUITY,0,0.0479636343208969,0,0,0,0,0,0,0,0,0.250780447130683,0.122166362739742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509769779229253,0,0,0,0.0814937404742197,0,0.0554920143661025,0,0,0.270541000872775,0,0.0731843891495078,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.00071716176445938,0,0,0,0,0,0,0.265787304699734,0,0,0,0.198702752606868,0.0361799111447339,0,0,0,0.0771174886757554,0,0,0,0.107930107449382,0,0,0,0,0,0,0,0,0,0,0,0.0205466293762842,0,0,0,0,0,-0.185920393879084,0,0,0.164046925220565,0,0
X2388.HK.EQUITY,0,0.0228135626785818,0,0,0.589261738675294,0,0,0.164024772275985,0.00899999862992017,0,0,0,0,0,0,0,0,0.0919306870139232,3.46944695195361e-18,0,0,0,0.160837411273556,0,0,0,-0.0175275623218374,0,0,-0.00231881741427778,0,0,0.245445935467264,-0.0202444363943028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134992521723568,0,0,-0.188419910781697
X600030.CH.EQUITY,0,0.102751045166714,0,0,0,0,0,0,0,0,0,0,0,0.0591108162436487,0,0,0,0.0229189096199525,0,0.0725675455179502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233144794846266,0.387381605506248,0.0350511586518684,0,0,0.0617917215298375,0,0,0,0,0.00988549168524496,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0.0299799329576969,0,0,0,0.0645328321167493,0.281829233991117,0,0.14041327898755,0.0732306023295906,0,0,0,0,0,0.362859586409644,0,0,0,0,0.0593893923745962,0,0,0,0.0301572445839897,0,0,0,-0.0415207404852691,0,0,0,-0.19136582149151,0,0,0,0,0,0,0,0,0,0,-0.117309378786723
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.150323338728501,0,0,0,0.234065023475135,0.039058389649269,0.0951632528153007,0,0,0,0,-0.189890195774099,0.19281891444736,0,0,0,0,0,0,0,0,0,0.145313631645888,0,0,0,0,0.00740436250803229,-0.102036761868075,0,0,0,0.123178554392282,-0.175090735074086,0,0.167749874472042,0,0,0.0621702688835496,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,-0.0610236965007604,0,0,0.0425877916372377,0,0,0,0,0,0,0.00428522005134457,0.021097876721168,0,0,0,0,0.0651590007790546,0,0,0.00227568312022408,0,0,0,0,0,0,0.0422151129165871,0.300002239001582,0,0,0,0,0,0,0,0,0,0.532652624554252,0,0,0,0,0,0,8.67361737988404e-19
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.17118383455771,0,0,0,-0.111523496067135,0.250736217466066,0,0.16378146570454,0.27784144514299,0,0,0.0244860465318026,0,0,0,0,0,-0.237155462321982,0,0,0,0,0,0.0383871556002951,0,0,0,0,0,0,0,0,0,0,0.075651518291052,0,0.021340918628183,0,-0.0504845870580548,0,0,0.023113524326783
X600048.CH.EQUITY,0,0,0,0,0.184616580732569,0,0,-0.328676785958039,-0.0683398587582165,0,0,0,0,0,0.507027368039057,0,0,0,0,0.0709388506525376,-0.0967498107872905,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745297068626056,0.0545712105904982,0,0,0,0,0.114000034073388,0,0,0,0,0,0,0,0,0,0,-0.148935593293966
X12.HK.EQUITY,0,0,0,0.12027073835523,0,0.0248379450414172,0,0,0.396897665469464,0,0,0,0,0,0,-0.027814608247239,0.349806463242729,0,0,0,0,0,0.015577157303304,0,0,0,0,0,0.00842433822489303,0.108962856792569,0,-0.0152828893933278,0.163699707116222,0,0,0,0,0,0,-0.0326345409925285,0,0,0,0.14608042736687,0,0,-0.0525594722084809,0,0,-0.0325961190090763,0
X002142.CH.EQUITY,0,0.0392130473474452,0,0,0,0.260339488362846,0.0360607128677884,0,0,0,0,0,0.158107847176078,0.0534789759522245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0516939617130401,0,0,0,0,0,0,0.0469647459835683,0,0,0.0244038357158858
X823.HK.EQUITY,0,0,-0.00500005432111588,0,0,0,0,-0.0913934219911792,0,0,0,0,0,0,0,0,0,0.174027458521841,0,-0.0596699161895003,0,0,0,0.294123513535962,0,0,0,0,0,0,0.270978551148456,0,0,0,0,0,0,0,0,0,-0.0130702209420647,0,-0.147916369445098,0,0,0,0.111372925899455,0.0967822609079326,0,0,0
X601066.CH.EQUITY,0,0,0.00555490409485858,0,0,0,0,0.0436467457944614,0,0.117766133234099,0,0,0,0,0,0,0,0,0,0,0.19341553494554,0,0,0,0.0466976180972507,-0.00150839688697629,0,0,-0.0144542274007043,0,-0.136470171751614,0,-0.20705271045369,0,0,0,0,0.188261513873211,0.056861348987758,0,0,0,0,0,0,0,0,0,0,0,0
