,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.535377096411385,0,0.0440852586814202,0.0310861133507983,0.000353387149689546,0.0344183353989084,0,0,0,0,0,0,0.0370153019311912,0,0,0,0.0248776451764007,0.0740081401471159,0,0,0,0,0,0.114225888289508,0,0,0,0,0,0,0.0143223729292576,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.343967630179849,0,0,0.145942259837023,0,0.18719752642131,0,0,0,0.0490998144730261,0.0960954119225423,0,0,0,0,0,0,0,0,0,0,0.00106110109353124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600739610555315,0,0,0.0109738402985682,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0
X601288.CH.EQUITY,0.325157260518456,0.123330375118356,0,0,0,0,0,-0.0125987269944693,0,0.0779821594062357,0,0,0,0,0,0,0,0.173454028197546,0,0,0.117035442291339,0,0,0,0,0.0209835217292202,0,0.11106794708301,0,0,0.0482415055432128,0.00814567485787221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782321771304796
X5.HK.EQUITY,0,0,0,0,0,0.347285041881784,0,0,0,0,0,0,0,0,0,0.0300539438407284,0.532759117346903,-0.324018335882572,0,0,0,0,0,0,0,0.165394841126635,0,0,0,-0.0880763997437531,0,0,0,0,0,0,0,0.139733498571277,0,0,0,0,0,-0.0606409126623183,0,-0.524554027654096,0,0,0,-0.272687986390612,0
X601988.CH.EQUITY,0,0.281543989662076,0,0,0.0763491002722427,0,0,0,0.201888182934447,0,0,0,0,0,0,0,0,0.143113628725856,0,0,0,0,0,0.324605009677374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099665630536652,0,0.0451267425188471,0,0,0,0,0,0,0,-0.00831034289663824,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0788905630554269,0,-0.0210443412212047,0,0.125846928591435,0,0,0,0.0289491191121593,0,0,0,0,0,0.365171963329852,0,0.222925494599178,0,0,0,0.0957967654873952,0,0,0,0.0244958724101843,0,0,0,0,0,0,0,0,0.0423376168236799,0,0,0,0,0,0,-0.0369920924800992
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1017821482418,0,-0.064734014859309,0,0,0.250184241717515,0,0,0,0.0841290219778385,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.329581933584196,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0247260368215618,0,0,0,0,0,0.195783026178738,0,0,0,0,0.00480395296368957,0.00168355455980214,0,0,0,0,0,0,0,0,0,0.0425331733346578,0,0,0,0,0,0,0,0.225655737579558,0,0,0,0,0,0.171983454547019,0,0.15782759453837,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144232843772489,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.115338866691267,0,0,0,0,0.0382009023184886,0.10592917019077,0.0187099429619003,0,0,0,0,0.0667082512900648,0,0,0,0,0.119658892260596,0,0,0,0,-0.0217323153832321,0.011019454137057,0,0.161934993521743,0.256791179163465,0,0,0,0,0,0,0,0,0,0.00317641289488639
X601166.CH.EQUITY,0,0.192151448011709,0.00588208464243249,0,0,0.118904303604924,0.10580097087359,0,0.137895283937385,0,0,0,0,0,0,0.094119367356183,0,0,0,0,0,0,0,0.111941665979994,0,0,0,-0.0117829123045154,-0.0147350159550999,0,-0.0199597231879606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12262274291992,0,0,0,0,0,-0.0529919817764031
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.291494835048921,0,0,0,0,0.0643727397207204,0,0,0,0,0,0,0,0,0,0.312199901022939,0,0,0,0.198881966248024,0,-0.250452363405318,0.555665877100986,0.124362842989169,0,-6.93889390390723e-18,0,0,0,0.143350562582833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.00780238474302585,0,0,0,-0.116897511558956,0,0,0,0,0,0,0,0,0,0,0.13244395035997,-0.185326792263523,0,0,0,0,0,0,0,0.0725902390482556,-0.0195646994782608,0.125400693521853,0.25296258409882,0.116199377005391,0,0,0,0.236506134269597,0,0,0,0,0,0,0,0.0708587522045523,0.245549395619082,0,-0.0204282610421512,0,-4.33680868994202e-19,0
X11.HK.EQUITY,0,0,0,0,0.0336944699354065,0,0,0,0,0,0,0,0,0,0,-0.0217765862169681,0.3749948248978,0,0.378498568015589,0.122807172871164,-0.211016016088359,0,0,0,0,0,-0.279100684519582,0,0.0432402312414124,0,0,0,0.11650930897632,0,0,0,0.110621987406801,0,0.136767121671803,0,-0.0161238825161996,0,0,0.183090653529074,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0273165390294764,0,0.022047575782525,0.0443375755524912,0.227297400435999,0.0616617929712725,0,0.00522980380230345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109023721790335,0,0,0,0,0,0,0,0,0,0,0.102899053883719,0,0,0,0,0.0696512545259179,0.0709844371576903,0,0,0,-4.33680868994202e-19,0,0,0.138694594031705,0,0,0
