,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.144706412303085,0,0.214429274266988,0,0,0,0,0,0,0.23040331017188,-0.138704736297462,0,0,0,0,0,0,0,-0.049398579052981,0,0,0,0.228075886161792,0,0,0,0,0,0,0,0,0.0908479718172734,0,0,-0.197509477568298,0.108641114310543,0,0.0178822859768149,0.290029652254821,0,0,0,-0.113948966576669,-0.136557255480364,0,0,0,-0.179054476792607
X002142.CH.EQUITY,0.226912078616995,0,0,0,0,0,0,0.0351677556461324,0.122879102052636,0,0.0181594903607163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301398440320236,0,0,0,0,0,0,0,0,-0.00874716260623412,0,0.270656151053042,0,0,0.011787495527416,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.281959575986179,0.139437666943666,0.113446673029856,0,0.0484853609502191,0,0,0,0.191777674275055,0,0,0.00324337609827838,0.0215966388001323,0.030120476413821,0,0,0.0147391485625536,0,0,0,0,0,0,0,-0.180768694820492,0,0,0,0,0,0,0,0,0,0.19776526776111,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0752612458305588,0,0,0,0,0.401739457246968,0.11847727481795,0,0.0193043581164748,0,0,0,0,0,0.121971605163166,0.0255341501142511,0,0,0,0,0,0,0,0,0,0.0346911687740193,0,0,0,0,0,0,0,0,0.0195942004710345,0,0,0,0,0.0154889883634137,0,0,0,0,0
X600016.CH.EQUITY,0,4.33680868994202e-19,0.0537160127029185,0.228104228022198,0,0,0,0,0,0,0.130533583365335,0,0.106871722057589,0,0,0,0.225844621972722,0,0,0,0,0,0,0,0,0.0639593406901597,0,0,3.46944695195361e-18,0,0,0.018482449159925,0,0,0,0,0,0,0,0.254689065927812,0.0497594431136701,0,0,0,0,-0.0681041468617174,0,-0.0812026040671916,0.0225922208257327
X600036.CH.EQUITY,0,0.165250629425867,0.00820053482548259,0,0,0,0,0,0,0,0,0.0284868064515661,0,0,0,0,0,0,0,0.0345525060048047,0.130474372092173,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752950860452328,0.0706250518696276,0,0,0,0.468005492531827,0,0.0922811297067403,0.0343661104515614,0,0,0,0,0,0.144004228134231,0.0773184457068417
X600919.CH.EQUITY,0,0.0538134245190461,0.0146358884470471,0,0,0,0,0,0,0.351078429021474,0,0,0,0.120229041183095,0,0,0.363048095697983,0,0,0,0,0,0,-0.0372044161286587,0,0,0,0.0878880584814155,0,0,0,0,0,0.0883211771873786,0,0,0,-0.0922277531952344,0,0,-0.192211492026063,0,0,0,0,0,0,0.109373106008344,0
X601009.CH.EQUITY,0.602931212516145,0,0,0,0,0,0,0,0.0452322096950053,0,0,0,0,0.118679562942186,0.15410241906775,-1.73472347597681e-18,0,0,0,0,0,-0.201194190494304,0.105646691143802,0.0594614929143714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520722696401641,0,0,0,0.138121660218644,0,0,0,0
X601166.CH.EQUITY,0,0.270991944164088,0,0,0,0,0,0,0,-0.157592513612075,0,0,0,0,0,0.0468532926344926,0.387884704089362,0,0,0,0,0,0,0,0.0160528950693001,0,0,0.0576364205578303,0,0,0,0,0,0,0,0,0,0,0,0,0.216099525934956,0.203281971073808,0.0943400753500213,0,0,0,0,0.245099447224756,0
X601169.CH.EQUITY,0,0,0.169167305705333,0.565983740304492,0,0,0,0,0,0,0,0,0.213790685447979,-0.0285901473516832,0,0,0.20127540569951,0.0329317253815797,0,0,0.0378286174624144,0,0.140667072119173,0,0,0,0,0,0,0,0,0,0,-0.0376770434872056,0,0,0,0,0,0.0275108742850297,0,0,-0.157540832308336,0,0,0,0.0901105050931268,0,0
X601229.CH.EQUITY,0.17814583236055,0.0818709560663378,0,0.153516773341431,0.086196851530324,0,0.172043279615278,0,0,0,0,0,0,0,0,0.339768279520238,-0.0413580574467946,0,0,0,-0.0877685326891956,0,0,0,0,0,0,0,0.00224645560807022,0,0,0,0,0.0599767173280132,0,0,0,0,0,0,0,0,0,0,0,0,-0.079017276720405,0,-1.0842021724855e-19
X601288.CH.EQUITY,0,0.0117490043525267,0,-8.67361737988404e-19,0,0,0,0,0,0.274615587032145,0,0,0.0857192401371427,0.0814980909940789,0.138507433437955,0,0.109713487058147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538860232557942,0,0,0,0.0789337498135702,0,0.0678892405581764,0,0,0,0.0920330086146777,0,0
X601328.CH.EQUITY,0,0,0.0944431845032069,0,0.047014636179126,0,0,0,0,0.000235128827362927,0,0,0,0.0716683278106548,0,0.0591432764687381,0.425489232997424,0,0,0,0.0883700810141644,0,0,0.0536423143209273,0,0,0,0,0,0,0,0,0.107393774888432,0,0,0,0,0,0,0.123926453762645,0,0,0,0,0,0,0,-0.0179593708219168,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.173172512504654,0,0,0,0,0,0,0,0,0.352304510304552,0.368162330519836,0,0,0,0,0,0,0,0,0,0,-0.191456230297254,0,0,0,0,0,-0.00799955368990696,0,0.190900236263277,0,0,0,0,0,0,0,0,-0.119704548748541,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.161909934280298,0,0,0,0,0,0.150654762181377,0,0.000754316978537914,0,0,0,0,0.189138523009318,-0.0270829457650447,0,0,0,0,0,0,0,0,-0.0613936631408164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0185277354146929,0,0,0,0,0,0,0,0,0,0.0145729593528633,0,0.173296299656783,0,0.491701622115103,0,0,0,0,0,0.0477993584097589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503024005026204,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,-0.0163745420825706,0.0895968244062171,0,0,0.125467097868832,0,-0.135316261395588,0,0.202617612778905,0.299457168266104,0,0.226351301870167,0,0.124889048633755,0,0,0,0,0,0,0,0,-0.0103431252303634,-0.104487899669943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292746729386894,0,0,0,0.0996810224433534,0,0,0,0
X601998.CH.EQUITY,0,0,0.0529316822515232,0,0.00738154309139289,0,0,0,0,0.312696703373419,-6.93889390390723e-18,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0714421509041248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259971385373875,0.16863030988028,0,0,0,0,0,0,0,-0.0439760392900537,0,-0.263825544333308,-0.129424036073955
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.129734915800809,0,0,0.308850928758871,-0.0616984449917819,-0.0735855155928889,0,0,0,0.31401251501165,0.153528109529074,0,0,-0.0909264641754684,0,0,0,0,0,0,0,0,0.0212771586571324,0,0,0,0,0,0,0,0,0,0,0.243876693098925,0,-0.0558514531594944,0,-0.0704113839932907,-0.0738400870320914
X2388.HK.EQUITY,0,0,0,0,0,0,0.127785124107493,0,0,0,0,0.03409234069376,0,0,0,0,0,0,0.322357177385429,0,0.231799242271545,0,0.0796749860394258,0,0,0,0,0,0,0,0,0.0097444555202207,0,0,0.099771757676845,0,0,0,0,0,0,0,0,0.224301631739226,0,0,0,0.122654912029512,0
X5.HK.EQUITY,0,-0.0578654469455992,0,0,0,0.133392999125641,0,0,0.033227681670973,0,0,0.0789920979842546,0,0,0,0,0,0.353863875489361,0.0461324209571423,0.51320264933822,0,0.213066467141335,0,0,0,0,0,0,-0.0670490590137737,0,0,0,0,0,0,0,0,-0.181985215907437,-0.213359317883275,-0.0142697711403841,0,0,0,-0.142387528461631,0,0.32427282629088,-0.157201653971677,0,0
X2884.TT.EQUITY,0,0.199330824781776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319968875798189,0,0,0,0.107116337675394,0,0,0,0.211042266312969,0.132651114429545,0,0,0,0,0,0,0,0.0830932643485415,0,-0.0713634238235506,0.069685947268073,0,-0.057128742875107,-0.0697312331185413,0,0,0,0,0,0,0.12591124710663
X2886.TT.EQUITY,-0.13176865261516,0,0,0,0,0.0664470373909284,0.0174237902014031,0,0.0697303526294893,0,0,0,0,-0.213053532099761,0,0,0,0,0,0,0,0,0,0,0.759493288802606,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411126455150328,0,0,0,0,0.0792414536345158,0,0.0168851934644524,0.175191441600904,0.194185598859558,0
X2891.TT.EQUITY,-1.38777878078145e-17,0,0,0,0,0,0,0.181766266757025,0,0.0552583243345024,0.294785697383235,0,0,0,0,0.107266710451921,0,0,0,0,0,0.062016385143796,0,0,0.388976896696754,0,0,0,0,0,0,0,0,-0.0539561294620199,0,0,0,0,0,0,0,0,0,0,0,0.074966226787458,0,0,0
