,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.296196634494151,0,0,0,0,0,0.216303570122602,0,0,0,0,0,0,0,0,0.0642708814421279,0,0,0,0,0,0,0.315649267366532,0,0,0.0152189723484124,0,0,0.170198204653833,0,0.00887222019973502,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682334228587784,0,0,0.07526171798464,-0.0798044105318313
X002142.CH.EQUITY,0.386341714497012,0,0,0,0,0,-0.0421327825574828,0,0.070138714614529,0,0,0,0,0.0168350971249294,0,0.297685773577674,0,-0.0327892136731011,0,0,0,-0.0895820300770717,0,0,0,0,0,0,0,0,0,0.0445006135996336,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0946825469000899,0,0.125770546878511,0,-0.0680857837404269,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.347963007813325,0.029018607341577,0,0.0447008388223187,0.125366656073173,0,0,0,0,0,0,0,0.100814726170265,0,0,0,0.38894784529986,0,0,0.0773648596439708,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809749770506438,0,0,0,0,0.233006375642322,0,0,-0.108754156405444,-0.0167150416787821,0,-0.125911017866387,0
X600015.CH.EQUITY,0.0357520052021917,0,0.110451307648695,0,0.232257792708909,0,0,0.0488208259019236,0,0.472311071916378,0.0229455545181333,0,0,0,0,0,0.0158928807523782,0.0114613958889239,0.0206750874681413,0,0,0,0,0,-0.00834974670007776,0,0,0,0,0.059852687624676,0,0,0,0,0,0,0,0,0.123955530583133,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.169154048720979,0,0,0,0.127991962088546,0,0,0,0,0,0,0,0,0,0.0498805058367746,0,0,0,0,0,0,0,0,0,0,0,0.150374185522594,0,0,0,0,0,0,-0.823806120016299,0,0.0897230895190964,0,0,0,0,0.0500171748697664,0,0,0.0586961149438023,0.0841306214175789,0.0923087105955854,0,0
X600036.CH.EQUITY,0,0.0184269169243153,0.393177132532333,0,0,0,0.26933708360619,0,0.0322247380415216,0,0,0,0,0,0.183970960525542,0,0,0,0,0,-0.0186864809695112,0.0907130741870169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218920438472256,0,-0.152088388628513,0.143910060825632,0.249967282595407,0,0.0286197776903463,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.786282586690955,0,0,0,0,0,0,0,0,0,-0.0211448044862662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010385712446967,0,-0.0504484144969524,0,0,-0.0906755084515721,0,0,0,0,-0.907431792137561,0,-0.053888510686021,0.499902427403981,0.140387632663298,-0.0830894988893555,0.0464109604569772
X601009.CH.EQUITY,0,0,-0.0121438210796063,0,0,0,0,0,0,0,0,0,0,0,0.508894829187386,0.0320155931265024,0,0,0,0,-0.10593105055176,-0.29738591572816,0,0.151539187812736,0,0,0,0,0,-6.93889390390723e-18,0,-0.00946462631546174,0,0,3.46944695195361e-18,0,0,0.217358863026718,0,0.485705990753949,0,0,0,0,0,0,0,0,0.0230763101628138,0
X601166.CH.EQUITY,0,0.156111024255658,0,0,0,0,0,0,0,0,0,0.26016109463411,0,0,0,0,0.0586617119878192,0,0,-0.060927905972329,0,0,0,-0.0475016819972488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487651127126406,0,0,0,0,0,0.0716514714017282,-0.0282429445603708
X601169.CH.EQUITY,0,0,0,1.27849314157389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235793457018122,0.29930930415188,0,0.0113811462912377,0,0,-0.0649383253914292,0,0,0,0,0,0.0278483279592588,0,0,0,0,0,0,0,0,-0.329445425100462,-0.108835389893031,0,0,0,0,0,0
