,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.464768822433312,0.0361097171123001,0,0.420748957749247,0,0,0,0,0,0,0,0,0,-0.0419253517951732,-0.0180581850669576,0,0,-0.0553590892593215,0,0.021167854237521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231862951569566,0,0,0,0,0,0,0,0,0,-0.102715463441022,0,0,-0.202482285379152,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.263742021723175,0.143385741600729,0,0,0,0,0.188081900269701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345218119143086,-0.0370272681267688,0.0468273829341961,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.149433498119136,0,0,0,0,0,0,0,0,0.0996437574516443,0,0,0,0,0,0,0,0,0,0,0.12231522995158,0,0,0,0,0.407568042778931,0,0,0,0,0,0,0,0,0.0996042994809091,0,0,0,0.0110794894510199,0,0,0,0,0.0186300403864301,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0362176771930521,0,0,0,0.180496713607988,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117016416053183,0,0,0,0,0.202628817760708,0,-0.0310068644311103,0,0,0,0,0,0.00109094867699807,0,0,0,0.12622697078635,0,0.0759947296213823,0,0,0,0.220153173047695,0,0,0,0.0204302997278332,0,0,0.103461747294393
X5.HK.EQUITY,0,-0.088679629024867,0,0,0,0,0,0,0,0,0,0,0,0,0.180658041510707,0,0,0.024911729260947,0.154488409332877,0,0,0,0.585161572451685,0,0,0,-0.09821969854123,0,-0.207317879723284,0,0,0,0,0,0,0,0,0,0,0,0,0.0469166960022639,0,0,0,0,0,-0.20035141591352,0,-0.131777585366852,0.00541113765497069
X601988.CH.EQUITY,0.0564173629351758,0,0,0.1472852793255,0,0,0,0,0,0.0386142587196899,0.189624765982394,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.326527645076628,0,0,0,0,0,0.137381368742693,-0.107132647229756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102230128616148,0,0,0,0,0,-0.0275490604841369,0.087212017517916
X600036.CH.EQUITY,0,0.333973761460056,0,0,0.0332400925873151,0,0,0,0,0,0,0.114598600833413,0,0,0,0,0,0,0,0.0207267699149002,0,0,0,0,0,0,0,0,0,0,0,0.15050409811244,0,0.132855631217585,-0.164750904858887,0.0585680791618761,0,0,0,0.189441220274742,0,0,0,0,0,0,0,0,0,-0.156952644917245,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0208111243670016,0,0,0,0.0525114244146223,0.173671338256832,0,0.220071063550987,0,0.159730455726784,0.252220116390042,0,0,0.0856192228894949,0,0,0.110009527345596,0,0,0,0,0,0,0,0,0,0,0,-0.207402555440323,0,0,0,0,0,0,0,0,0,0,0,-0.0977574645191023
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0299897720231166,0,0.0906072666243696,0,0,0,0.269167174301356,0,0,0,0,0,0.0783898405768366,0.0933384519450927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171892168948454,0,0.220714130922767,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0229774395144793,0.0989600746781357,0,0,0.346467347052265,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.153407407498554,0,0,0.0443221709976539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416296630177257,0,0.097471171295051,0.0385844990881129,0,0.139826370823168,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.335500505300252,0.171871918613962,0,0.212559571001658,0,0,0,0,0,0,0,0.135070323478511,0,0,0,0,0,0,0,0,0,0,0.106398165857379,0,0,0,0,0,0.222310687232454,0,0,0,0,0,0,0,0,-0.105425443310058,0,0,0,0,0,0,0,0.118639489885178
X600000.CH.EQUITY,0,0.177397834306745,0,0,0,0.00525787515387016,0.108884912456926,0,0,0,0,0,0,0,0,0,0,0.011688193643566,0,0,0,0.355342675465764,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.00776050981234266,0,0,0,0,0,-0.0386727646307185,0.0539683779736447,0,0,0.138296541768993,0,0.18786861045714,0,0,0,-0.0625741711187485,0,0.0186087458859681,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.244569043151952,0,0,0,0,0,0,0,0,0,0.0840046317506768,0,0,0.170815097372366,0,0.106264282201873,0,0,0,0,0,0,0.076894139979421,0,0,0,0.272841422026518,0,0,0,0,0,0,0,0,0,0.113833511594497,0.0807155937468731,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.243771611050799,0,-0.0483711531414566,0,0,0.184089582162709,0,0,0,0,0,0,0,-0.0551429416189761,0.0415067274660191,-0.159144542915652,0,0,0,0,0.203077171156609,0.197790516487057,0,-0.213957666862566,0,0,0.408179603243458,0,0,0,0,0,0,0,0,-0.0630949216465234,0,0,0
X000002.CH.EQUITY,0,0,-0.0868209043597781,0,0.14655397334398,0,0,0,0,0,0,0,0,0.22848248244433,0,0,0.229829654910104,0,0,0,0,0,0,0,0,0,0,0.215199707765108,0.35899362551071,0,0,0,0,0.141458807476615,0.193901660344616,0,0,0,0.0772288773795826,0,0,0,0,0,0,0,0,-0.426532568714974,-0.0836898473811515,0,0
X16.HK.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0.15319708978925,0,0,0,0,0,0,0,0,0,0,0,0,0.0394368875514427,0,0,0,0,0,0.0998634569381449,0,0,0.270035866561067,0,0,0,0,0,0,0,0,0,0,0.29329319710951,0,0,0,0,0,0,0.0457997518450462,0,0.101564965432343,0.0108899670331541
