,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.125972067602358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398479166698061,0.311156343386747,0.00943002860064348,0,0,0,-0.086006240268219,0,0,0.27394506153043,0,0,0,-0.272272564108599,0,0,0,0,0,0,0.018304467557254,0,0,0,0,0,-0.268298909537029,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.210204862716517,0,0,0,-0.00911836672484308,0,0,0,0,0,0,0,0,0.0427624430898068,0,0,0,0,0,0,0,0,0.0578337018921393,0,0.0397916475824555,0,0,0,0,0,0,0,0.23356083390616,0,0,0,0,0,0,0,0,0.0929325777365678,0,0,0.343098786811713,0,0
X601939.CH.EQUITY,0,0.0567238592156322,0,0.809716002431641,0,0,0,0,0,0,0,0,-0.0311962266311293,0,0,0.0153446519410047,0.119307154716797,0,0.0219963140598418,0,0,0,0,0,0,0,0.0317284533120907,0,0,0,0,0.0276728156350162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167099578364933,0,0,0
X601288.CH.EQUITY,0,0,0.88316791801108,0,-0.115931747551403,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0459279576944695,0.0407386451577123,0,0.157906997474294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012003629072293,-0.108598492895146,0,0,0,0,0,0,0,0,-0.0355767230814315,0,0.0176382607588284,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.050429262934013,0,0.439736416906942,0,0,0,0,0,0,0,0,0,0.0795720336573536,-0.0478427686329844,0,0,0,0,0,0,0,-0.0192555523367599,0,0,0,0.339977111338253,-0.141074502930128,0,0.0904894015460595,0,0,0,0,0,0,0.158969849087996,0.173378775193687,0,0,0,0,0.0914539511395177,0
X600036.CH.EQUITY,0,0,0.408792768371138,0,0,0,0,0,0.0248230589317195,-0.00639779235403669,0,0,0,0,0,0,0.106788623665462,0,0,0.00488779333019886,0.012687406228952,0,0,0,0,0,0.191709763980057,0,0,0,0,0.123094184835063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,3.46944695195361e-18,-0.0682180634981846,0.128616878684475,0,0,0,0,-0.0387967277472172,-0.0669201320812885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110261350970252,0,0,0,0,0,0,0,0,-0.0362324063128539,1.06249298771837,0.0224926916503634,0
X1299.HK.EQUITY,0,0,0,0,0.238577929154161,0,0,0,0,0.199871133487981,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219008224547119,0.0574577221917132,0,0.411227237192971,0.192616909991188,0,0.115975008364802,0.167343860818375,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941900396951386,0.0784670190761131,0,0,0,0,0,-0.0377917189465586,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179126927860303,0,-0.159099846471882,0,0,0,0,-3.46944695195361e-18,0,0,0.316974171567433,0.301703127906782,0,0,0,0,0,0,0,-0.246610633403194,0,0,0,0.0226044469713908,0,0,0,0.0814152870632812,0.0104517765931624,0,-0.0464016802214936,0,0,0.289292840987023,0,0,0.0139332560056131
X388.HK.EQUITY,0,0,0,0,0.284247916546087,0,0,0,0,0,0,0,0,0,0,0,0,-0.246738465781411,0,0,0,0,0,0,0.35149247808858,0,0,0,0,0.0942909872882857,0.116370456825758,0,0,0,0,-0.0116882488631168,0,0,0,0,0,0,-0.176447508321234,0,0.100461060214072,0.116189336604043,0,0,2.71050543121376e-20,0,0,-0.035779002457716
