,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.535384217290189,0,0.0440818799292726,0.0310841985036951,0.00035423381655294,0.0344219357624816,0,0,0,0,0,0,0.0370163434138241,0,0,0,0.0248747477436248,0.0740088332470835,0,0,0,0,0,0.114219593590773,0,0,0,0,0,0,0.0143235611225484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.34396655565402,0,0,0.145935950151578,0,0.18720068223328,0,0,0,0.0490988871807286,0.096097481014623,0,0,0,0,0,0,0,0,0,0,0.00106128240040421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600719598371153,0,0,0.0109784681457351,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0
X601288.CH.EQUITY,0.325180865731713,0.123318434748515,0,0,0,0,0,-0.0126032084401644,0,0.0779747955459564,0,0,0,0,0,0,0,0.173451398376146,0,0,0.117042335882397,0,0,0,0,0.0209849519792941,0,0.11105757590972,0,0,0.0482470581477352,0.00814718359133015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782311580624581
X5.HK.EQUITY,0,0,0,0,0,0.34729210078715,0,0,0,0,0,0,0,0,0,0.0300969241897925,0.53276334556664,-0.324023172260004,0,0,0,0,0,0,0,0.165392849733671,0,0,0,-0.0880761745833008,4.33680868994202e-19,0,0,0,0,0,0,0.13969524720291,0,0,0,0,0,-0.0606519075464572,0,-0.524538532596451,0,0,0,-0.272695615502514,0
X601988.CH.EQUITY,0,0.281536704110708,0,0,0.0763558469421732,0,0,0,0.201895147442767,0,0,0,0,0,0,0,0,0.143125338847903,0,0,0,0,0,0.324587941550588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998720033668167,0,0.0451186465682648,0,0,0,0,0,0,0,-0.00830608163501517,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0788905630554269,0,-0.0210443412212047,0,0.125846928591435,0,0,0,0.0289491191121593,0,0,0,0,0,0.365171963329852,0,0.222925494599178,0,0,0,0.0957967654873952,0,0,0,0.0244958724101843,0,0,0,0,0,0,0,0,0.0423376168236799,0,0,0,0,0,0,-0.0369920924800992
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101783235403738,0,-0.0647333588411547,0,0,0.250184318130276,0,0,0,0.0841265816911292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329582254810687,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0247275128099247,0,0,0,0,0,0.195778471334279,0,0,0,0,0.00480191783378987,0.00168359153220351,0,0,0,0,0,0,0,0,0,0.0425414838272846,0,0,0,0,0,0,0,0.225665365326886,0,0,0,0,0,0.171970366475035,0,0.157829944897171,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144232603387158,0,0,0,0,0,0,0,0,0,0,0,0.115341039702517,0,0,0,0,0.0381999160502423,0.105930778674536,0.0187112735388352,0,0,0,0,0.0667106489917066,0,0,0,0,0.119658221783032,0,0,0,0,-0.021732554014335,0.0110183520653214,0,0.161936163834699,0.256785435239883,0,0,0,0,0,0,0,0,0,0.00317622584331335
X601166.CH.EQUITY,0,0.192156783906299,0.00587773484507018,0,0,0.118894474912326,0.105794411022169,0,0.137893709212048,0,0,0,0,0,0,0.0941227193589155,0,0,0,0,0,0,0,0.111956066617603,0,0,0,-0.0117823087049533,-0.0147365780926202,0,-0.0199594357364001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122620113777906,0,0,0,0,0,-0.0529945859973789
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.291494835048921,0,0,0,0,0.0643727397207204,0,0,0,0,0,0,0,0,0,0.312199901022939,0,0,0,0.198881966248024,0,-0.250452363405318,0.555665877100986,0.124362842989169,0,-6.93889390390723e-18,0,0,0,0.143350562582833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.00780476769118043,0,0,0,-0.1168699202387,0,0,0,0,0,0,0,0,0,0,0.132451365163214,-0.185346209103718,0,0,0,0,0,0,0,0.072560902596022,-0.0195854166059089,0.125406477814934,0.252968784101205,0.116189673515751,0,0,0,0.236515529277932,0,0,0,0,0,0,0,0.0708358563843484,0.24555934272574,0,-0.0204330468881228,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0336972163326936,0,0,0,0,0,0,0,0,0,0,-0.0217786355681209,0.374993369950906,0,0.378496482725299,0.122807757670865,-0.211012783095549,0,0,0,0,0,-0.279101087467256,0,0.0432399342987519,0,0,0,0.116506575911373,0,0,0,0.110621833834765,0,0.136768733291547,0,-0.0161228052921293,0,0,0.183089608131195,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0273118801124815,0,0.0220514201823192,0.0443403628414841,0.227299630843095,0.0616603410879487,0,0.00523327604607159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109021212068268,0,0,0,0,0,0,0,0,0,0,0.102897896027886,0,0,0,0,0.0696521674510558,0.0709816732739386,0,0,0,0,0,0,0.138693079943142,0,0,0
X000002.CH.EQUITY,0,0,0,0,-0.0104352431014918,0,0,0,0,0,0,0,0,0,0,0,-0.0415609998523225,0,-0.00285624296826982,-0.0573116084011311,0,0,0.0568622674558843,0,0,0.116844710968427,0,0,0.111766718966893,0,0,0,0.065709684688927,0,0,0,0,0.733505889950943,0.0829344669976614,0,0,0,0,0,0,0,0,0,0,-0.0653626651333083,0
X2388.HK.EQUITY,0,0,0,0,0.0740431269034083,0,0,0.00672378706851708,0,0,0,0,0,0.0509501982931237,0,0,0,0,0.0679077167685467,0,0,0,0,0,0,0.189915503104435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380041281395492,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.159413004950621,-1.38777878078145e-17,0.0832162565920384,0,0,0,0.078233304287824,0,0,0,0,0,0,0,0,0,0,0,0.0877296515781199,0,0,0,0,0,0,0,0,0,0,-0.0402194914237396,0,0,-0.0313688669156781,0,0.106251838981946,0,0,0.0553227858488886,0,0,0,0,0,0,0,0,0.285961811990907,0,0,-0.0392178636751597,0
