,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.399708642949053,0.00711491000276867,-8.67361737988404e-19,0,0,0,0,0,0,0.227085986504678,0,1.73472347597681e-18,0,0,0,0,0,0,0.120467637400572,0,0,-0.00612811355784529,0,0,0.0741266496004705,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00852877484433401,0,0,0,0,0.00380681369482599,0,0.0553465830560135,1.73472347597681e-18,-0.129919723144325,0
X601939.CH.EQUITY,0.481957898095151,0,0,0.247764339570562,0,0,0,0,0,0,0.0209191825624643,0,0,0.0402527136064228,-0.165251192748139,0,0,0,0,0,0,0,0,0,0,0.181992771557082,0,0,0,0,0,0,0,0,0,0,0,-0.0144896154604648,0,0,0,0,0,0,0,0,0,0.0413098586745631,0,0.0694474797424907,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297097407359877,0.0953043235188663,0,0,0.174377774004565,0,0,0,0,0,0,0,0,0.189429672848237,0,0,0,0,0,0,0.0453164232585012,0,0,0,0,0,0,0,0,0,0,0,0,0.121980135579088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0965302554016124,0.456392777199362,0,0,0,0,0,0.318609708586148,0,0,0,0,0,0.158999128976672,0,0.084422374374827,0,0,0,0,0.0967167519320319,0,0,0,0.0926840227607646,0,0,0,0,0,0,0,0,0,0,-0.628965555836154,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218393488737723
X600036.CH.EQUITY,0,0.0272719904595391,0,0,0,0,0,0,0.0112244235160902,0,0,-0.0318568165723297,0.187655386209267,0,0,0,0,0.122779808072353,0,0.182237152992603,0,0,0,0.0750535779957421,0,0,0,0,0,0,0,0.351368645692057,0,0,0,0,0,0,0,0,0,0.0307421539007466,0,0.151294241097442,0,0,0,-3.46944695195361e-18,0,0,-0.00808755469346331,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.138719246134219,0,0,0,0,0.0772725631240421,0,0,0.285905939957622,0,0,0,0.0700849423236469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261966924561064,0,0,0,0,0,0,0.145622711169594,0,0,-0.116265700430837,-0.0289807702140549
X601658.CH.Equity,0,0,0,0,0.136052027727472,0,0,0,0,0,0,0,0,0,0,0,0,0.268251618056808,0,0,0,0.0280146714030227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323450854649772,0,0.164186376392219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.334273030340435,0,0,0.300757353389496,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.115684803721061,0,0,0,0,0,0,0,0,0.0408624758962313,0,0,0,0,0.184472483960867,0.010754851025579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920839644928091,0,0.0642591946477325,0
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0602556899060954,0,0.303247182469088,0,0,0,0.0246964398292192,0,0,0,0,0,0,0,0.0300712516442844,0,0,0.0316999345949936,0,0,0,0,0,0,0,0,0.226138285762124,0.0569149689186773,0,0,0,0,0,0,0.00800974579344401,0,0,0.0392575903969827,0.040018194888568,0,0,0,0,0,0.0849522334973582,0,0.143401549614354,0,0
