,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.313503353123941,0.209234181558352,0,0.11093315182661,0,-0.142442835563585,0,0,0.0748384218622027,0,0.0420668209314278,0,0,-0.0597681093006678,0,0.048007732079581,0,0,0,0.133973867558869,0,0,0,0,0.0520730656316552,0,-0.138139031364141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296613785604856,0,-0.0439280878442519,0,0.070324156183512,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.192188609513086,0,0,0,0.28838611967492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677386186128083,0,0,0,0,0,0,-0.248908135803082,0.276883208256957,0,0.179452239719245,0,0,0,0,0,0.0595782863669592,0,0,0
X601939.CH.EQUITY,0.359272607541621,-0.0122933010761548,0,0.0971974157357865,0,0,0,0,0,0,0,0,0.195591233694105,-0.146760715105911,0,0,0,0,0,0.0362663798285848,0.10715266426205,0.179031970598596,0,0.149496070853602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250419194744832,0,0,0,0,0,0,0,0,0,0,0,0.0530184404968231
X601288.CH.EQUITY,0.464486865370066,0.0388740953001925,0.166009324754162,0,0.0431766933304307,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165799017288783,-0.0384649335661781,0,0,0.173063712594004,0.0879525538673667,0,0,0.0653800331483895,0.0777012475062251,0,0,0,0,0,0,0,0.0123593696468873
X5.HK.EQUITY,0,-0.282707999457749,0,0.080911338614107,0,0,0,0,-0.280960851273437,0,0.255437808061554,0,0,0,0,0,0,0.094186878542264,0,0.0428080042029063,0,0,0,0.522167074250689,0,-0.00114814835857064,0,-0.039212252693789,0,0,0,0,0,0,0,0,0,0,0,0,0.0792033019498927,0,0,0,0,0,0,0,0,-0.320585198192457,0
X601988.CH.EQUITY,0.0914039608492886,0,0.0757384153378504,0.254266859645555,0,0,0,0.130547096407421,0,0.105472880432666,0.264084882633091,0,0,0,-0.360269886988666,0,0,0,0,0,0,0,0,0.0578866172085532,0,0,0,0.0159061120372944,0,0,0,-0.00853243998636659,0,0,0,0,0,0,0,0,0.0257071110969778,0,0,0,0.070246956210078,0.00207313679312655,0,0,0,0,0
X600036.CH.EQUITY,-0.0205238809029919,0.330468322260305,0,0,0,0,0,-0.0258090600761942,0,0,0,0,0.186785396694063,0,0,0,0,0,0.0918607131235648,0,1.73472347597681e-18,0,0,0.271810163250622,0,0,0,-0.0100501221994602,0,-0.0239198769436259,0,0.262969386093624,0,0,0,0,0.0162090630590817,0,0,0,0.0690630206654197,0,0,0,0,0,0,0,0,-0.0123835594975892,0
X601628.CH.EQUITY,0,0,0,0.227500092967688,0,0,0,0,0,0,0,0,0,0.352076493148205,0,0,0,0,0,0.0834646233356284,0,0,0,0,0,0,0,0,0,-0.0450725921974479,0,0,0,0.0204902131692571,0,0,0,0,0,0,0.0534926327860075,0,0,0,0,0,0,0,0,0,0.170801102693756
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341915059716254,0,0,0,0,0,0.169948045569157,0,0.13738478925585,0,0.166285228018256,0,0,0,0,0.0206676271277456,0.385155421435459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530157272856235,0,0,0,0,0
X601166.CH.EQUITY,0.0484571705179693,0,0.00538117697963277,0,0,0.103446890987698,0,0,0,0,0,0,0,0,0,0.211343782193416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460555561338745,0,0.233856691907826,0,0,0,0,0,0.136783157716309,0,0,0,0,0,0,-0.0669322962762474,0,0,0,0.0466686465651386
