,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.168706604052657,0,0,0.0833941993750183,0,0,0,0,0,0,0,0,0,0,0,-0.0128592008621444,0,0,0,0,0,0,0,0,0,0.0830960692178227,0,0,0.115798939079723,0,0,0,0,0.412451290843467,0,0,0,0,0,0,0,0,0,0,0.135721669325007,-0.0885297847082543,0,0,0,-0.08634804579163,0
X601939.CH.EQUITY,0.190786072584824,0,0,0.34475132649655,0,0,0,0,0,0,0,0.0345508271261823,0,0.213485913253035,0,0,0,-0.120212373813133,0,0,0,0.0587997510026652,0,0,0,0.222441113226411,0,0,0,0,-0.105767792325901,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389512898293783,0,0,0,3.46944695195361e-18,8.67361737988404e-19,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0
X601288.CH.EQUITY,0,0.632101078594462,0,0,0.160257398529826,0,0,0,0,0,0.0134784357603703,0,0,0.0166182692908671,0,0,0,0,0,0,0,0.122975224826069,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113560887188626,0,0,0,0,0,-0.0428028666231421,0,0
X601988.CH.EQUITY,0.0191143328410487,0,0,0.32977792136523,0,0,0,0,0,0.350734269422957,0,0,0,0,0,0.0437876414781199,0,0.232122632425785,0,0,0.105806129575129,-1.35525271560688e-20,0,0,0,0,0,0.075306870408082,0,0,0,0,0,0,0,0,0,0,-0.524095146140064,0,0,0,0,0.0382885473636965,0,0,0,0,0,0,0,-0.259820098248413
X600036.CH.EQUITY,0,0.205893814107181,0,0,0,0,0,0,0.15420600078155,0,0,0,0.137530314643658,0,0,0,0,0,0,0,0,0,0.0855137658343682,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0124474224137402,0.0038272514376613,0,0.306083739719526,0,0,0,0,0,0.0582942198107086,0,0,0,0,0,0.0189134433906287,0,0.0659119833882707,-0.0209614798807614,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.114442135516474,0,0,0,0,-0.146350994371976,0,0,0,0,0,0.0541290698504089,0,0,0,0,0,0,0.363089713749533,0,0,0,0,0.106534138071254,0,0,0,0,0,0.0932866434236335,0,0,0,0,0,0,0.0517360642673657,0,0,0,0,0,0,0.191104918442886,0,-0.0317984357542512,0
X601658.CH.Equity,0,0.0718888757894638,0,0.10088032117948,0.0396059256108957,0,0,0,0,0,-0.0322221715124479,0,0,0,0,0,0,0,0,0.267326206287667,0.188587805265551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289456476946768,0,0.0959407726643616,0,-0.134110522937723,0,0,-0.0791380139078808,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290029893180676,0,0,0.0562655645402004,0,0,0,0,0,0,0.050724038160167,0,0,0,0,0.0153868538751794,0,0,0,0,0,0.102670999581726,-0.00805399493850224,0,0,0,0,0,0,0.283066188422954,0.129107858572265,0,0.0529547924029997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88574757543318e-05
X601166.CH.EQUITY,0,0.0597224150903314,0,0,0,0.167464375879327,0,0,0,0.0163542783048039,0,0,0,0.0335714637562391,0,0,0,0,0,0,0.0196222381414656,0.213729671708338,0,0,0,0,0,0,0,0.312035275329985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144701152872674,0,0,0
X600000.CH.EQUITY,0,0,0.0943772658147558,0.170448771129975,0,0,0,0,0,0,0,0,0.231060885712334,0,0,0,0,0,0,0,0.00154915658432228,0.0300243080016811,0,0,0,0.138222626727102,0,0,0.123352840237064,0,0,-0.0444953397859077,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0677850028524537,0.0216670298080956,0,0,0
X000002.CH.EQUITY,0,0,0.091848171407337,0,0,0,0,0,0,0,0.0150155510549788,0,0,0,0,0,0,0,0,0,0.115811075062013,0,0,0,-0.0298028432327018,0,0,0,0,0,0.333478218141732,0.258179972248338,0.228089098010452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252370721420986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181781741135826,0,0.0175646372097728,0,0,0,0,0,0,0,0,0.0124709274189316,0,0,0,0.396975924727843,0,0,0,0.157931455336108,-0.0950323621450928,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.094562135009799,-0.0530734212767178,0,0,0,0,0,0,0.175016740076411,0,0,0,0,0,-0.0401089449955303,-0.0875812891334119,0,0,0,0,0,0,0,0,0,0.1265828886092,0,0,0.527646349851545,0,0.0747472191864013,-0.0380239085215975,0,0,0,0.0410523349305321,-0.0452834975975132,0,0,-0.00216193352469447,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701202322933587,0,0,0,0,0,0,0.0729053735277021,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0552850596718728,0.306535348164925,0,0,0,0,0,0,0,0,0.0657178620816941,0,0.138931087389232,0,0,0,0,0,0,0,0,0,0.214222162136334,0,0,0,0
