,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137600789994244,0,0,0,0,0,0,0,0,0,0,-0.0977111822447944,0.434726604754643,0,0.688275522986731,0,0.0393182868993283,0,-0.12770869173515,0,0,-0.0822699290990399,0,0.103755591531054,0,0,0,0,-0.135507385397877,0,-0.339561701733992,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.113159715463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307966576571845,0,0,0,0,0,0,0,0,0,0.114201108257151,0,0,0,0,0,0,0.472241469097796,0,0,0,0,0,0,0,0,0,0.0916500297893055,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.794841866091608,0.0150453425802004,0.0319240497780212,0.00943251035172174,0,0,0,0,0,0,0,0,0,0,0,0.0387060609419257,0,0,0,0,0,0,0,0,0,0,0,0,0.0864066412140252,0.0325553886656351,0,0,0,0,0,0,0,0,-0.00497215478574399,0,0,0.0441364755991371,0,0,0.0402052023195063,0,0,0,0
X601288.CH.EQUITY,0,0,0.920370045871429,0,0,0,-0.0678070521658242,0,0,0,0,0,0,0,0,0,0,0.116128319077415,0,0,0,0,0,0,0,-0.0147955742776361,0.0589196502751941,0,0,0,0,0,0,0,0,0,0,-0.103987340111323,0,0,0,0,0,0,0,0,0,0,0,0,-0.048398141927298,0
X601988.CH.EQUITY,0.0538279187597285,0,0,0,0,0,0,0,0,0,0,0,1.25366803623892,0,0,0,0,0,0,-0.220659822671615,0,0,0,0,0,0,0.0642841203655954,0,-0.119850018264595,0,0,0,-0.130216834331691,0,0,-0.20012254641984,0,0,0,0,0,0.00903759550346326,0,0.0231859129478415,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.915294656638593,0,0,0,0,0,0,0,0,0,0,0.101120563996224,0,0,0,0,0,0,0,-0.113478276478467,0,0,0,0,0,0.0798176239815427,0,0,-0.0832855788040544,0,-0.0584782699744272,0,0,-2.71050543121376e-20,0.0165209104440945,0,0.0366589618938946,0,0,0.059146105207309,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.38538374533259,0.0891927703394342,0,0.0206712837129613,0,0,0,0,0,0,0,0,0.0136059627640584,0,0,-0.210919730002417,0,0,0,0,0.0195157591816747,0,0.206067776612989,0,0,0.153455272970833,0,0,0,0,0,0,0,0,0,0,0,0.419798894093881,0,0.018365882473281,0,0.0345735549237109,0.138511022315086,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.115993111182468,0,0,0,0,0,0,0,0.195033277439111,0,0,0,0,0,0,0.203973898429987,0,0,0.204411031749669,0,0.184710257153283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173427439875795,0,0,0,0,0,0,0,0,0.123876145466285,0.259080677188495
X388.HK.EQUITY,0,0,0,0,0,0,0.242520119332963,0.0250246606619819,0,0,0,0,0,0,0,0,0,0,-0.256082875393533,0,0,0,0,0,0,0.410480079042409,0,0.0189035121192397,0,0.060565293674869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224252491774367,0.0120333102313531,0,0.0776240669906325,0,-0.230028779884607,-0.0588176305180014,0
