,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.535390502174306,0,0.0440775744971262,0.031085895094034,0.000355876669989097,0.0344220569453677,0,0,0,0,0,0,0.0370151222604656,0,0,0,0.0248725655203137,0.0740112818346351,0,0,0,0,0,0.114217041715849,0,0,0,0,0,0,0.014322882696636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.464996824414427,0,0,0.18250032801418,0,0.113881314977941,0,0,0,0.0170091608946761,0.135754938196508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467984021700355,0,0,0,0,0.00180661616962642,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0
X601288.CH.EQUITY,0.325156408029437,0.123359050548337,0,0,0,0,0,-0.0126135955828728,0,0.0779571461001007,0,0,0,0,0,0,0,0.173456341048254,0,0,0.117052195976268,0,0,0,0,0.0209771285955275,0,0.111058314286228,0,0,0.0482443020112178,0.00815511379135018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782376343051425
X5.HK.EQUITY,0,0,0,0,0,0.177111806551642,0,0.174863839560074,0,0,0,0,0,0,0,0,0.408606500500024,-0.208631337381925,0,0,0,0,0,0,0,0.195364338982272,0,0,0,0,0,0,-0.00519244827332942,0,0,0,0,0.0807212850318545,0,0,0,0,0,0,0,-0.683881324700427,0,0,0,0.260521965499664,0
X601988.CH.EQUITY,0,0.290056093418898,0,0,0,0,0,0,0.0256354834031519,0,0,0,0,0.0712136713159121,0,0,0,0.04849394664462,0,0,0,0,0,0.465669516884265,0,0,0,0,0,0,0,0,0,0,0.101101292643247,0,0,0,0,0.028720003790737,0,0.0376381500084414,0,0,0,0,0,0,0,0.0464140876441508,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0788905630554269,0,-0.0210443412212047,0,0.125846928591435,0,0,0,0.0289491191121593,0,0,0,0,0,0.365171963329852,0,0.222925494599178,0,0,0,0.0957967654873952,0,0,0,0.0244958724101843,0,0,0,0,0,0,0,0,0.0423376168236799,0,0,0,0,0,0,-0.0369920924800992
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101782790910782,0,-0.0647338175913519,0,0,0.250184191531331,0,0,0,0.0841276014766594,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.329581393122852,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0247302956745482,0,0,0,0,0,0.195779172413703,0,0,0,0,0.00479909918864076,0.00167914103092676,0,0,0,0,0,0,0,0,0,0.0425347381111761,0,0,0,0,0,0,0,0.22565528611349,0,0,0,0,0,0.171992718384208,0,0.157824259438292,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144229343657813,0,0,0,0,0,0,0,0,0,0,0,0.115338850677492,0,0,0,0,0.0381999997808238,0.105927696473038,0.0187080487223021,0,0,0,0,0.0667116871983751,0,0,0,0,0.11965475632551,0,0,0,0,-0.0217330919222425,0.0110251771964535,0,0.161938697301358,0.256788255692524,0,0,0,0,0,0,0,0,0,0.0031761517198315
