,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.318921463718166,0.0687190437709353,0.0831579778404525,0,0,0,0,0,0,0.185577420364779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1060641838821,0.0167905505491548,0,0,0,0,0,0,0,0,0,0,0,0,0.0322547551035166,0,0,0,0,0,0,0.139793217838648,0
X601939.CH.EQUITY,0.458108006130593,0,0,0.151443124845055,0,0,0,0,0,0,0.112364800050753,0,0,0.0297371462795348,-0.110094058196633,0,0,0,0,0,0,0,0,0,0,0.189836465517397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768308146614315,0.0897074208766928,-0.00582545499223005,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295741503557573,0.0948001564571259,0,0,0.175361323897167,0,0,0,0,0,0,0,0,0.189274109975896,0,0,0,0,0,0,0,0.0473312993050604,0,0,0,0,0,0,0,0,0,0,0,0.123201979547002,0,0,0,0,0,0,0,0,0.000567216557505553,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.459598879459218,0,0,0,0,0,0.233768116069403,0,0,0,0,0,0.290150521636814,0,0.122203860152253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.530037216724059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212784853074536
X600036.CH.EQUITY,0,0.0583272032872854,0,0,0,0,0,0,0,0,0,0.192234362373035,0,0,0,0,0,0,0,0.281953112739272,0,0.0098815260704652,0,0,0,0,0,0,0,0,0,0.278441665525758,0,0,0,0,0,0,0,0,0.0690982688183543,0.04826001987243,0,0.0177220289646493,0,0,0,0.100035197126442,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.131262894649175,0,0,0,0.0654160117032795,0,0,0.321152835073411,0.0656667163629417,0,0.075849981029421,0.0315319282453427,0,0,0,0,0.0184039964832103,0,0,0,0,0,0.079592194855565,0,0,0,0,0,0.153891451912238,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.14937020751826,-0.0431262253872979
X601658.CH.Equity,0,0,0,0,0.301773098132582,0,0,0,0,0,0,0,0,0.238289368188947,0,0,0,0,0,0,0.226742786696784,0,0,0,0,0,0,0,0.0711515298073547,0,0,0,0,0,0,0,0.0058696740543076,0.11264820105567,0,0,0,0,0,0,0,0,0,0,0,0.230673403623986,0,0
X601328.CH.EQUITY,0.23584882998672,0,0,0.378661619356162,0,0,0,0,0,-0.0177954083629427,0,0,-1.73472347597681e-18,0,0,0.177583585488608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137633220169206,0.0205490563848822,0,0.0577336732493987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685471348349612,0,0.0343282095136318,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.423363958307161,0,0,0,0,0.0548727710287204,0,0,0,0,0,0,0.054370417086543,0,0,0,0,0,0,0,0,0,0,0,0.233847173447073,0.00515303694797065,0,0,0,0,0,0,0,0,0,0,0,0.0214205683561883,0.0333243285607196,0,0,0,0.0566056468820801,0,0.103449395239902,0,0
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0,0,0
