,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.253197617645774,0.0647565822744552,0,0,0,0.342221717813664,0,0,0,0.130554159728299,0,0,0,0.0262838079441665,0,0,0,0,0,0,0,0.11984803973494,0,0.00358428848080514,-0.0118869981267776,0,0,0,0.0349430022038898,0,0,0,0,0,0,0.118743570111463,0,0,0,0,0,0,0,0,0,0,0,-0.00946600823227341,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410031782717257,0.271117625276758,0,0,0,0,0,0.396732005977258,0,0,0,0,0,0,0,0,0,0,0,-0.0979531462423988,0,0,0.0249872974915668,0,0,0,0,0,0.0907242444521939,-0.013011961293753,0,0,0.01608421178876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157054725243059,0
X600036.CH.EQUITY,0,0.0784757654161452,0,0,0,0.14398763093853,0,0,0.0158466354525684,0,0,-0.0559271316547082,0.150766028876141,0,0,0.159356001166362,0,0.18741168302884,0,0,0,0,0.350103661001045,0,0,0,0.0286938517754355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103825685138954,-0.0532962198309512
X601288.CH.EQUITY,0,0,0,0,0,0,0.0195021351762904,0.481291891703179,0,-0.0985854510294336,0,0.111670462303389,0,0,0,0,0,0,0,0,0,0,0,0.0806055334104817,0.0574220781644127,0,0,0,0.0681455799511326,0,0,0,0.0543864858193175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512533846024759,0,0.00893609954860701,0,0
X1299.HK.EQUITY,0,0,-0.0476130680993465,0,0,0,0,0,0,0.110369212117498,0,0,0,0,0,0,0,0,0,0,0,0.0369004719204259,0,0,0.133127840612482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136484209944383,0,0.079208291733799,0.232284905358858,0,0.155187731229171,0,0,0,0,0.238591432804059,0,0
X601628.CH.EQUITY,0.0422177486106514,0,0,0,0,0.0371558998987888,0,0,0,0,0,0,0,0,0,-0.199236073227148,0,0,0,0.262759270788653,0,0,0,0,0,-0.111265451623935,0,0,0,0,0,0,0,0,0.613619927448277,0,0,0.00410437657586852,0,0,0,0,0,0,0,0,0,0,0,0,0.0648480897030991,0
X601988.CH.EQUITY,0,0,0.052730781151191,0,0.522257996940809,0,0,0,0,0.0529895081864339,0,0,0.167676689794812,0,0,0,0.0581700012486314,0,0.0728251263189431,0,0,0,0,0,0.107206267398555,0,0,0.0305009826656532,0,0.0473432130945004,0,0,0,0,0,0,0.0599741320656806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.169323341316957,0.0682805428460611,0,0,0,0,0,0,-0.106556221318577,0,0,0,0,0,0,0,0,0,-0.0986461150660797,0,0,0,0,0.0654511605752783,0,0.111301319449102,0,0,0,0,0,0.0778335344200889,0,-0.0476632268601771,0,0,0,0,0,0,0.261042394562271,0,0,0.0364904831076752,0,0,0.168349765649896,0,0,0.0963650782785457,0
X388.HK.EQUITY,0,0,0,-0.142701134964853,0,0.337388975159866,0,0,0,0,0,6.93889390390723e-18,0,0,-0.093848748674954,0,0,0,0,0.443003940536287,0,-0.156556427557821,0,0,0,0,0,0,0,0,0.0898847901779913,0,-0.104407427033369,0,0,0,0,0,0.139790921757263,0,0.033118602370004,0,0,0,0,0,0,0.0305426257154502,0,0,0.166925830624052,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0683251337013032,0.228607069453687,0,0,0.0858167527920563,0,0,0,0,0,0,0,0,0,0.158844011433424,0.0339619045100375,0,0.363080038712156,0,0,0,0,0,0.00575885306926301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.266175698233775,0.342664406165705,0,0.0297047084867488,0.123769722973486,0,0,0.31315280543388,0,0,0,0,0,0.336517870732159,0,0,0.207915583124294,0,0,0,0,0,0,0,0.0169262002419363,-6.93889390390723e-18,0,0,-0.327993435041559,0,0,0,0,0,0.0978920818336065,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832631348896712
X000001.CH.EQUITY,0,0.161145622865857,0,0.0852909846013701,0,0,0,0.23774361378957,0,0,0.370861885510311,0,0,0,0,-0.0419768492530966,0,0,0,0,0,0,0,0,0.166653075535145,0.298323351063264,0,0,0,0,0,0,-0.321403158503048,0,0,0,0,-0.111303354643188,-0.0468491948894604,0,0,-0.00162745384951145,0,0,0,0,0,-0.0522407940260658,0,0,0,-0.0613927718290023
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112911281831529,0,0,0,0,-0.0286734269402945,0,0,0.174763448659508,0.147185299455976,0,0,0,0,0,0,0,0,0,0,0,0.0519303073717408,0,0.296788385951858,0.0489543669523919,0,0,0.0495679729012678,0,0,0,0,0,0.350585886881985,0,0,0,0,0.00216371505195691,0,0,0
