,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0178489724273113,0,0.0061202699228844,0,0,0,0,0,0,0,0.466470018108164,0,0,0,-0.0967637761419136,0,0,0,0,0,0,0,0,0,0,0,0,0.0504008562007075,0,0,0,0,0,0.062169207076141,0,0,0.0893756506057238,0,0,0,0,0.209508254329374,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111979768369157,0,0,0.290655099896675,0,0.225585509685546,0,-0.0426599382675581,0,0,0.0460742232782398,0,0,0,0.113567889332673,0,0,0,0,0,0,0,0.0803683584792489,0,0,-0.00606679848228767,0,0,0,0,0,0,0,0,0,0,0,-0.116474869781148,0,0.384086189057334,0,-0.0510754954160832,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265209035891622,0,0.227955635666825,0,0.129900297948827,0.283191820996296,0,0,0,-0.163842567514141,0,0,0,0,0,0,0,0,0,0.0857081759197544,0,0,0,-0.177095094385522,0,0,-0.0205448046145346,0,0,0,0,0,0,0,0,0,0,0,0,0.154023235848347,0,0,0,0,0,0,0,0,0,0,0,-0.00157629566746867
X5.HK.EQUITY,0,0,0.0379735026924385,0.207098005396275,0,0.145183182396151,0,-0.359511722689533,0,0,0,0,0.0653280957109683,0,0,0,0,0,0,0,0,0.388111230021621,0,0,0,0.453101262291878,0,0,0,0,0,0,0.0710300239557413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18629371801947,-0.0894915048325735,0,0,0
X601988.CH.EQUITY,0.223606830747634,0.0849487792097492,0.327266873831414,0,0,0,0,0,0.116282019463028,0,0,0.14550027609181,0,-0.225182557448657,0,0,0,-0.110875300653248,0,0,0,0,0,0.143271706709121,0.0805748177365754,0,0,0.133242374672062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323467913918928,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718786019197657,0,0,-0.0225466105596805,0,0.0286344977947486,0,0,0,0.312752937692437,0,0.126977442158972,0,0,0,0,0,0.151992010666568,0,0,0,0,0,0,0,0,0,0.0419397069155796,0,0,0,0,0.101670537226778,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.322380297920404,0,0,0,0,0,0,0,0.0316468295528339,0,0,0,0,0,0,0,0.0733740769361015,0,0,0,-0.0649456666229882,0,0,0,0,0,0.0671269868456193,0,0.00987257187977165,-0.0321820023641239,0,0,0,0,-0.0281559347420457,0,-0.188881331634095,0,-0.0345368344007367,0,0,0.234025793405328,0,0,0,0,0.160062738151764,0,0,0,0.12703930393117
X601658.CH.Equity,0,0,0,0,0,0,-0.271717956497141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571822282517337,0,0,0.254205227383058,0,0,-1.6940658945086e-21,0,0,0,0.0823656924335732,-0.346448727499129,0.237581033728461,0,0,0,0,0,0,0,0,0,0,-0.0286077882399013,0,-0.180126282386908,0,-0.512368036165471
X601166.CH.EQUITY,0,0,0.201580150668036,0,0,0,0.43097486543744,0,0,0,0,0,0,0,0.0780389493567041,1.0842021724855e-19,0,0,0,0.0662075876785536,-0.044873381182027,0,0,0,0,0,0,0,0.00454135968051451,0,0,0,0,0,0,0,0,0,0,0,0,0.0800483880611192,0,0,0,0.15082570739403,0,0,0,0,0,0.0535512752644387
X601328.CH.EQUITY,0,0,0,0,0,0.0366835098979992,0,0,0,0,0,0,0.57120777458134,0,0,0,0,0,0,0,0,0,0.216852153220881,0,0,0,0,0,0.0200867225667617,0,0,0,0,0.0260706940007721,0,0,0,0,0,0.114033991130815,0,0,0,0,0.01086229906859,0,0,0,0,0,0,0.00865136445751284
X600000.CH.EQUITY,0,0.0473704115551981,0,0,0,0,0.291153661298183,-0.0425085036724072,0.023058605082151,0,0,0.303512869752247,0,0,0.126165488613244,0,0,0,0,0,0,0,0,-0.115609285098253,0,0,0,0,0.000687174536681264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134786878655128,0.0701953547721725,0.0587589795486541,0,0,0,0,0.0323159923976687
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463010227124074,0,0,0,0,0,0,0,0,0,0,0,0,0.498701320794119,0,0,0,0,0.0893834944225738,0,0,0,0,0.0189573081585637,0.035982434919675,0.0648280844410952,0,0.00102190768107132,0,0,0,0,0.115169020960071,0,-0.115983731304985
X000001.CH.EQUITY,0,0.0461173857714361,0.0480881826605185,0,0,0,0.172758849074611,0,0,0,0.172477195855827,0,0,0,0,0,0,0,0,0.131832022602589,0,0.00339321915272749,0,0.0686792002691008,0,0,0.155155568361437,0,0,0,0,0,0,-0.141704460950343,0,0,0,-0.187590408421316,0,0,0,0,0,0,0,0,0.21855928143838,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.292076259019175,-0.012144550212606,0.270594043790769,0,0,0,0,0,0,0.0169747168146054,0,0,0,0,0,0.231309681416872,0,0,0.00393278363896902,0.174523122007102,0,0.251745919373056,0,0,0,0,0,0,0,0,0,0.0919088878929889,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.226819424992514,0,0,0,0,0,-0.0359745120313914,0,0,0,0,0,0,0,0.0947283980209476,0,0,0,0,0,0,0,0.297919436842282,0.0341878039456827,0,0,0,0,0.233683007660173,0,0.336363769909137,-0.0217629012304327,0,0,0,0,0,0,0.0331455473509227,0,0,0,0,0,0,0,0,0,0.108877012436492
