,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0193208211600767,0,0.164864928103931,0,0,0.110451481884243,0,0.246172134216579,0,0,0,0,1.38777878078145e-17,0.189958682400342,0,0,0,0,0,0,0,0,0,0,0,0,0.0424175884837337,0,0.137891669021724,0,0,0,0,0,0,0.0288816707613074,0,0,0,0,0,0,0,0,0,0,0.0491202895801866,0,0.00614837592792903,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0
X601939.CH.EQUITY,0.269218866582508,0,0,0,0,0,0,0,0,0,0,0,0,0.413716829586234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191904195781429,0,0,0.108130261069876,0,0,0.00678170238705394,0,0,0,0,0.00386094234146868,0,0,0,0,0
X601288.CH.EQUITY,0.352866513283409,0,0,0,0,0.499112253716504,0.00609131587220852,0,0,0,0,0.0101069340920481,0,0,0.0387670093033334,0,0,0,0,0,0,-0.0328432802018647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194832347547442,0,0,0,0,0.0900630325351606,0,0,0.00901723197795912,0,0
X5.HK.EQUITY,0,0,-0.0463775112119864,0,0,0,0,0,0,0,0,0,0.277355715118763,0,0,0,0,0,0,0,0,0,0.452570117225067,0,0,0,0,0.0558296777476547,0,0,0,0,0,0,0,0,0,0.153534098169902,0,0,0,0,0,0,0,0,0,0,0,-0.286494506641602,0.162884190992611,-0.0691067332518094
X601988.CH.EQUITY,0,0.0659618000834782,0,0,0,0,0,0,0.0804538224611104,0,0,0,0,0.0117540852411312,0,0,0,0.219529654552329,0.127644577654262,0,0,0,0,0.298470859696996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138602883574673,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0818993285446638,0,0,0,0.282130709649048,0,0,0,0,0.190722156427792,0,0,0,0,0,0,0,0,0,0,0.0643405665048558,0,0.177037210821405,0,0.124811199945691,0,0,0,0.0061248299535297,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0643115046550387,0,0.0169845352495211
X1299.HK.EQUITY,0,0,0,0,0,0,0.13819645967649,0,0,0,0,0,0,0,0.375929506487316,0,0,1.73472347597681e-18,0.178681068802684,0.225345320289596,0,0,0,0,0,0.0107676574377705,0,0,0.27820440248086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497773010322538,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480756793846224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102900665833227,-0.0496676431236602,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.586633854727034,0.502869053515331,0,0,0,0,-0.129530950600181,1.01853257125697,0,1.38777878078145e-17,0,-0.327087736108091
