,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.144706412303085,0,0.214429274266988,0,0,0,0,0,0,0.23040331017188,-0.138704736297462,0,0,0,0,0,0,0,-0.049398579052981,0,0,0,0.228075886161792,0,0,0,0,0,0,0,0,0.0908479718172734,0,0,-0.197509477568298,0.108641114310543,0,0.0178822859768149,0.290029652254821,0,0,0,-0.113948966576669,-0.136557255480364,0,0,-0.179054476792607
X002142.CH.EQUITY,0.226912078616995,0,0,0,0,0,0,0.0351677556461324,0.122879102052636,0,0.0181594903607163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301398440320236,0,0,0,0,0,0,0,0,-0.00874716260623412,0,0.270656151053042,0,0,0.011787495527416,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.281964056625585,0.13943769514457,0.113447473846576,0,0.0484870334685164,0,0,0,0.191770819207823,0,0,0.00323992713591217,0.0215969179231293,0.0301221325313252,0,0,0.0147410929381494,0,0,0,0,0,0,0,-0.180772733425785,0,0,0,0,0,0,0,0,0,0.19776754998518,0,0,0,0,0,0,0,0,1.73472347597681e-18
X600015.CH.EQUITY,0,0,0,0,0.0752610771351905,0,0,0,0,0.401736129594477,0.118474227415347,0,0.0193068601382958,0,0,0,0,0,0.121975040336341,0.025531655152441,0,0,0,0,0,0,0,0,0,0.0346890735709592,0,0,0,0,0,0,0,0,0.0195988368266175,0,0,0,0,0.0154838235321656,0,0,0,0
X600016.CH.EQUITY,0,0.0456131360037757,0.0584772956045619,0.366254660677159,0,0,0,0,0,0,0.0982487491462085,0,0,0,0,0,0.220178987525462,0,0,0,0,0,0,0,0,0.0872404303338935,0,0,0,0,0,0.0497355992366891,0,0,0,0,0,0,0,0.0820972336944087,0.0941192319729938,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.132777450576674,0.0478893096329309,0,0,0,0.0404820771790631,0,0,0,0,0,0,0,0,0,0,0,0,0.0604022326887083,0.0366851622810948,0,0.0170242948615006,0,0,0,0,0,0,0,0,0,0,-0.146329499844557,0,0.0344649061385802,0,0.0700285281780026,0.495351602905271,0,0.15272947128896,-4.33680868994202e-19,0,0,0,0.059388026651961,0,0.118301601102293
X600919.CH.EQUITY,0,0,0,0,0.0688669949516764,0,0,0,0,0.287720017255813,0,0,0,0.126127271204448,0,0,0.383107460384808,0,-0.0737321191704788,0,0,0.0386986963800914,0,0,0,0,0,0.11052035902866,0,0,0,0,0,0,0,0,0,-0.0153185919769745,0,0,-0.166649096287806,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.602931172870886,0,0,0,0,0,0,0,0.045232115458707,0,0,0,0,0.118679071021167,0.154102921918558,0,0,0,0,0,0,-0.201194166363201,0.105646163152458,0.0594612921601239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520728912801577,0,0,0,0.138121852582441,0,0,0
X601166.CH.EQUITY,0,0.442795184813762,0,0,0,0,0,0,0,-0.0537404676325003,0,0,0,0,0,0,0.261848041860636,0,0,0,0,0,0,0,0.0506432294363193,0,-0.166916099594966,0,0,0,0,0,0,0.378841666828343,0,0,0,0,0,0,0,0.320682415399227,0.0216754840212579,0,-0.0428992247609839,-0.113760231960132,0,0
X601169.CH.EQUITY,0,0,0.169161083166875,0.565993349918126,0,0,0,0,0,0,0,0,0.213800296811721,-0.0285921685447497,0,0,0.201268907044913,0.0329278343426164,0,0,0.037813223374855,0,0.140667839282672,0,0,0,0,0,0,0,0,0,0,-0.0376805141808127,0,0,0,0,0,0.0275244803903232,0,0,-0.157547267404101,0,0,0,0.0901164661963427,0
