,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.208993986445722,0,0.202973020139369,0,0,-0.0695109239185561,0,0,0,0,0,0,0,0,0.113922493633586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206976148014423,0.0638946819141559,0,0,0,0.0400144719244497,0,0,0,0,0,0,0,0,0.277662102872286,0,0,-0.0686725102563515,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103697445215193,0,0.0317065010230015,0.0763782833175697,0,0.0672607733842118,0,0,0.10055523419144,0,0,0.0497672190040237,0,0,0.457571067540004,0,0,0,0,0,0,0,0,0.0815927960304847,0,0.0986162346631889,0,0,0,0,0,0.0556087270951361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179953359648963
X601939.CH.EQUITY,0,0,0,0,0.179516404913665,0,0.323340754361889,0,0,0,0.0144362988066249,0,-0.168521753272137,0,-4.33680868994202e-19,0,0,0,0,0,0.0144595412343452,0,0.605496800500905,0,0,0,0,-0.0361546077893185,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385770112173993,0,0,0,0,0,0,0,0,0,0,-0.116604689158291,0
X601628.CH.EQUITY,0,0,0,0,0,0.0762323258517333,0,0,0,0,0,0,0,0,0,0,0.196947931658811,0,0,0,0,0,0,0,0.132421157827255,0,0,-0.176001613778744,0.122283204034583,0,0,0,0,0.352474757317293,0.262995382300681,0,0,0,0,0,0,0,0,0,0,0.0726524601116693,0,0,0,0,0,0,-0.116948556925355
X601288.CH.EQUITY,0.0887877281650778,0,0.0385636014040326,0,0,0,0,0,0,0.0379408140453827,0,0,0,0,0,0.550374013919824,0,0,0,0,0.0749161037408459,0,0.157598418899367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108301699415207,0,0,0,0,0,-0.044080028687122,0,0.0416003655780662,0,0,-0.0111623538093724,0,0,0,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.297674471856631,0,0,0.247279799114569,0.202456886342737,0,0,0,0,0,0,0,0,0,0.0377366716273182,0,0,0,0,0.166326697345849,0,0,-0.0210544671369109,0,0.081346379890483,0,0,0,0,0.104343730653904,0,0,-0.00706076287139094,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.115025048479664,0,0,0,0,0,0,0,0.0837675430536083,0.0603163964296045
X1299.HK.EQUITY,0,0,0,0,-0.164597126811089,0.0347019830710497,0,0,0,0.376789365672206,0,0,0,0,0,0,0,0.111050237333668,0,0,-0.0482463160885105,0,0,0.147986223788109,0,0,0.338962338003082,0,0.0689227264495082,0,0,0,0,0,0,0,0.0239801009189324,0.021288654141684,0,0,0,0.0782292032437848,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623258636757797,0,0,0,0,0,0,-0.153055437125876,0,0,0.0274047860884428,0,0.0161501828061701,0,0,0,0,0.124457313543897,0.448620262270615,0,0,0,0.134128642373585,0,0,0,0,0,0,0,-0.175568345415021,0,0.257735374885989,0,0.232514883874933,0,0,0,0,0.174181784520125,0,0,0,0
X388.HK.EQUITY,0,0.0475040982063211,0,0,0,0,0,0,0,0,0,0,0,0.133632175229028,0,0,0,0,0,0,0,0,0,0.0486060721411573,0,0,0,0,0,0,0,0.369331032538314,0,0.0938669565311752,0,0,0.104856641152495,0,0.235012060464576,0,0,0.0321313053143029,-0.248495769123173,0,0,0.332561081043948,0,0,0,0,0.0200748539491633,0,0
X601658.CH.Equity,0.0905969820183735,0.07648457171133,0,0,0,0,0,0.1114868493816,0,0,0,0,0,0.0878145091549296,0,0.291695776793482,0,0,0.051406777594329,0,0,0,0.0362269336025986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714389421436379,0,0,0,0,-0.116331531703456,0,0,0.000104849035056986,0.199746514681427,0.0386049389211933,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569791237111318,0,0,0,0,0,0,0,0,0,0.0382255602491273,0,0,0,0,0,0.323838572307065,0,0,0,0.0299105267768804,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0604061805116523,0,0.19530644567968,0,0.204829220085408,0.0614321179479238,0,0,0.0216667156310034,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517945794894,0,0.474560371391539,0,0.0829478681543662,-0.0722668169120191,0,0,0,0.0797028885205778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165378223075509,0,0,0.0667652386143285,0,0,0,-0.0236981615257974,0,0,0,0.181090654762804,0,0,0.0221192540261915
X000001.CH.EQUITY,0,0,0.0363049913238243,0,0.00332085915374736,0.552476354250249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254885043105397,0.0538376275336055,0.0555138052895991,0,0,-0.248060758108342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-0.0267676093016627,-1.73472347597681e-18,-0.414488788047231,0,0,0,0,0.137501689715777,0,0,0.0644820152624134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23997869635248,-0.0822167829967381,0,0,0,0.288433091209927,0,0,0,0,0,0.0741015971211428,0,-0.0309261589106136,0,0,0,0,0,0,0.0198728845593354,0,0
X601328.CH.EQUITY,0,0,0.0350060243452052,0,0,0.0058038308916602,0.113188032351472,0,0,0.0525422001199128,0.164722072597884,0,0,0.0193846124671723,0,0,0.138214901239966,0,0.119394752618117,0,0,0,0,0,0,0,0,0,0.0349284682509051,0,0,0,0.235305397140915,0,0,0,0.0661759262067333,0,0,0,0,0,0,0,0,0,0,0.010023124969961,0,0.0295251757052766,0,0,0
X601601.CH.EQUITY,0,0.436880880309757,0,0.121795035671812,0,0,0,-0.0328413515364087,0,0,0,0.128847419159603,0,0,0,0,0,0,0,0.265332860178551,0,0,0,0,0,0,0,0,0,0,-0.144558581509995,0,0,0,0.188315842538781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000877305856154558
X601066.CH.EQUITY,0,0,0.0106664391546176,0,0,0,0,0.0192256070021949,0,0,0,0,0.759804297915529,0,0.110268133676818,0,-0.000514941962259107,0,0,-0.178178827103296,0,0,0,0.0964599405369898,0,0,0,-0.00742635821711066,0,0,0,0,0,0,0,0,0,0,0.119448913004332,0,0,0,0,0,0.0345284259849456,0,0,0,-0.0215943869935973,0,-0.0707331367397163,0,0
X600000.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.387345388983408,0,0,0,0,0.336449943043258,0,0,0,0,0.0678148452592013,0,0,-0.0686320492174319,0,-0.183499003299972,0,0,0,0,0,0.0401945036000792,0,0,-0.0498105182712442,0,0,0,0,0,0,0,0.595484700122723,0,0,0,0,0,0.24905607542266,0,0,0.0272644307979874,0
X601319.CH.EQUITY,0,0.0349515641375686,0,0.0393594858500832,0,0,0,0,0,0,0,0,0,0.315612643264115,0,0.079444987141668,0.0577782904988876,0,0,0,0,0,0,-0.0087346735548875,0,0,0,0,0.240836383647263,0.149860775022092,-0.0518311743875393,0,0,0,0,0,0,0,0,-0.0553518423562239,0,0,0,0,0,0,0,0,-0.0362486306459441,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0471797765953246,-0.173352392840878,0,0,0,0,0,0,0,0,0,-0.0554867969147458,0,0,0,0,0,0,0,0,0,0,-0.110514832738101,0,-0.0614868312347645,0.365528330807971,0,0,0,0,0,0,-0.0426006196175137,0,0,0,0.0201480123708335,0.156575293385176,0,0.201090676739735,0,0,0,0,0.280619136173363,0,0.0609154029005322
X600016.CH.EQUITY,0.0186837506026617,0,0,0.0994474403043753,0,0,0,-0.0385475796379628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257885798505941,0,-3.46944695195361e-18,0.132053066521762,0,0,0.302074031171632,0,0.00617355517918539,0.11105657477667,0,0,0,0,0.0889581341684616,0,0,0,0,0,0,0,0.0390177307105979,0,0,0.0327130460185254,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.200865263414149,0,0,0,0,0,0,0,0.260422709854454,0,0,0,0,0.329604485276466,0,0.0145135848931782,0.0247909242219542,0,0,0.0648178110963771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03524175977756,0.18473918347693,0,0,0,0,0,-0.138583875830803,-0.0484912177581916,0
X1109.HK.EQUITY,0,0,-0.0257859040690653,0.148029450165956,0,0,0,0.0800596032150385,0,0.0272612607526398,0,0,0,0,0,0,0.136103867062069,0,0,0,0.202208743606761,0,0,0,0,0,0,0,0.054748545165368,0,3.46944695195361e-18,0.0716041457607097,0,0,0,0,0.152230508557917,0,0,0,0,0,0,0,0,0,0,0,-0.0730331038535431,0,0,-0.0145314705763781,0
X300059.CH.EQUITY,0,0,0,0.0822446215350102,-0.0102309480320729,0,0,0,0,0.0356176346824429,0,0,0,0,-0.0586280707807084,-0.0582584410276799,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290619110042593,0,-0.0161207214513117,0,0.289457781328036,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111752586965836,0.0747197462125154,0,0,0.468236876772703,0,0.0274836043402968,-0.00778809765164615
X002142.CH.EQUITY,0,0,0,0,0,0.499290955576377,0.0217570229499427,-0.281211341503339,0,0,0.0821639675744093,0,0,0.158322576388179,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.211679375213482,0,0.0719557284281322,0,0,0,0,0,0,0,0,0.132762786030667,0,0,0.125961785847478,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.0605014614737329,0,0,0.30109934746773,0.184026686876718,0.216662344171678,0,-0.114189749678652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154784118062262,-0.191219248714637,0,0,-0.0638735477485318,-0.210419093606374,0,0.286766408295471,0,0,0.123513810057232,0,0,0,0,0,0,0,0,0.0946783487450936,0,0,0.13821806273921,-0.0825250646804884
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.41302621619062,0,-0.110306783165529,0,0,0.172133906023418,0.128237920490123,0,0,0.0751428590312376,0,-0.0442589217726603,0,0,0,0.00416166063441016,0,0,0.370252470850302,0,0,0,0.0606008125171793,0,0,0,-0.235615658203008,0.0315479972649023,0,0,0,0,0,0,0,0,0,0,0.0922660259555829,0,0,0,-0.00834368437913749,0,0.0326315023983087
