,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.125977079391411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398477992332549,0.311152042237648,0.00943250755514551,0,0,0,-0.0860069232871407,0,0,0.273939259083929,0,0,0,-0.272271170369152,0,0,0,0,0,0,0.0183051544394339,0,0,0,0,0,-0.268299384131889,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.210204862716517,0,0,0,-0.00911836672484308,0,0,0,0,0,0,0,0,0.0427624430898068,0,0,0,0,0,0,0,0,0.0578337018921393,0,0.0397916475824555,0,0,0,0,0,0,0,0.23356083390616,0,0,0,0,0,0,0,0,0.0929325777365678,0,0,0.343098786811713,0,0,0
X601939.CH.EQUITY,0,0.0567338475859803,0,0.809715868797914,0,0,0,0,0,0,0,0,-0.0311877886950352,0,0,0.0153421616799683,0.119305270509138,0,0.0219900967779817,0,0,0,0,0,0,0,0.031723721422501,0,0,0,0,0.0276706710689062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167089011427618,0,0,0,0
X601288.CH.EQUITY,0.0680266585772067,0,0.976383391799996,0,-0.0338518938868513,0,0,0,0,0,0,0,0,0,0,0.0596282030000148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132622022007671,0,0,0,0,0,0,0,0,-0.0592965092330248,0,-0.118195933951038,-0.0455429916213069,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.023764935965398,0,0.268913585552009,0.136643468294546,0,0,0,0,0,0,0,0,0.0118588808152756,-0.0449720240892632,0,0,0,0,0.0836547218233317,0,0,0,0,0,0,0.396013134062407,0,0,0.0262327472800853,0,0,0,0,0,0,0.0943213175665953,0.094385570357973,0,0,0,0,0.186383989150293,0.220820180318902,0
X600036.CH.EQUITY,0,0,0.408792768371138,0,0,0,0,0,0.0248230589317195,-0.00639779235403669,0,0,0,0,0,0,0.106788623665462,0,0,0.00488779333019886,0.012687406228952,0,0,0,0,0,0.191709763980057,0,0,0,0,0.123094184835063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0574263828773094,0.142115756801925,0,0,0,0,-0.0498328297068932,-0.0774392558456634,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110624102947667,0,0,0,0,0,0,0,0,-0.0503115645101702,1.06912025593464,0.0165998547250538,0.00379928896562969,0
X1299.HK.EQUITY,0,0,0,0,0.211449348208624,0,0,0,0,0.1851146990011,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207107858229703,0.0501970101090208,0,0.433513363050855,0.272865785621469,0,0.108582576240612,0.156708668752318,0,0,0,0,0,0,0,0,0,0,0,0,-0.130147971588665,0,0,0,0,0,0,0.0933125982416079,-0.0103809325641843,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424828884612677,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.371156030131802,0.337600856590011,0,0,0,0,0,0,0,-0.151371531134529,0,0,0,0.0101841187741806,0,0,0,0,0.0113833733440522,0,-0.0877347185940626,0,0,0.257890356022734,0,0.155211043642701,0,0
X388.HK.EQUITY,0,0,0,0,0.286339840190595,0,0,0,0,0,0,0,0,0,0,0,0,-0.220583501598116,0,0,0,0,0,0,0.464504409024036,0,0,0,0,0,0,0,0,0,0,-0.0547827151051201,0,0,0,0,0,-0.0520314993602697,-0.112228926836085,0,0.0276039729936888,0.248511690305203,0,0,-2.71050543121376e-20,0,-0.123460564933293,0.0187331982950376,-0.00235508582432064
X601658.CH.Equity,0,0,0,0.234514474362116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541308685887931,0.275270088713788,0,0,0,0,0,0,0,0,0,0,0,0.0362358036691112,0,0,0,0,0,0,0,0,0,0.164441052655021,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.00745350290841666,-0.0159767919682894,0.0840900470347019,0,0,0.240681809170744,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0343370994068935,0,0.00506498306161878,0,0,0,0,0.0637729826726839,0.213159923279646,0,0,0,0,0,0,0.0733400298809389,0.125247317596366,0,0,0.0627928747589375,0.278538817547665,0,0,0,0,0.0560304472396456,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.714710544263489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415056188737423,0,0,0,-0.0131064790029767,0,0,0,0,0,0.0468498805021616,0,0,0,0.028383391094234,0,0,0.0549291669062713,0,0,-0.0028528602285041,0,-0.0723428249779954,0,-0.00103780336047557
X601166.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0.0701350885474276,0.479267048971863,0,0,0,0.0534379019089862,0,0,0,0,0,0.0561521013536218,0,0,0,0,0.0737618997531759,0,0,0,0,0,0,0,0.00939651147572502,0,0,0.0887107570451989,0,0,0.0158266436875881,0,0.0405869702287721,0.0290072846866726,0,0,0,0,0,0,-0.0384598689626309,0,0,0,0.137070372522302,0,0,0
X601328.CH.EQUITY,0,0,0,0.0463218161809508,0,0.112902527716262,0.0204754176598631,0,0,0,0,0,0,0,0,0,0.0289209461480968,0,0,0,0,0.373605543868106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242402575477871,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.190106318402681,0,0,0,0,0,0,0,0.0868693037122853,0,0,0,0,0,0,0.0182355043609409,0,0,0,0,0,0,0,0,0,0.0595690823456521,0.0594435156275962,0.302650503192493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376435595409434,0.0794729001590091,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.312301699250444,0,0,0.352613140328433,0,0,0,-0.00401240685800323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182473373615751,0,0,0,0,0,-0.0926291710633033,0,0.304376171143028,0,0,0,0.684453552719205,0,0,0.0969167012807521,0,0,0,0,0,-0.0912739777616691,0,0,0,0
X000001.CH.EQUITY,0,0.120238061494681,0,0,0,0.0253649679090608,0,0,0,-0.0086933315334207,0,0,0,0.0851373922662346,0,0,0.136372974360063,0,0,0.152789714015903,0.00528172710541979,0,0,0,0,0,0,0,0,-0.0150845775683103,0,0.178805968483256,0.117026933294902,0,0,0,0,0,0,0.0336721021639514,0,0,0.050880813517573,0,0.093087974805305,0,0.025550597725042,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.0711201949189265,0.0727163683966476,0.130517663418686,0,0,0,0,0,-0.00932071983365908,0,0,0,0,0,0.118668018282655,0,0,0,0.156038621198572,0,0,0,0,-0.0830884560107476,0,0,0,0,0,0,0,0,0,0,0,0.0205429212111178,0,0,0,0,0.190668266390418,0,0,0,0,0,0.204597189394499,0,0,-0.0433583928472262,-0.0664890498282023,0
X601601.CH.EQUITY,0,0.251052067671186,0,1.38777878078145e-17,0.0538541553982131,0.0256911705957131,0,0,0,0,0,0,0,0,0,0,0,0.376736299341908,0.055276312462727,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36182754367248,0,0,-0.137501565973196,0,0,0.0265945764454845,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.139993047465747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16239878899893,0.0915746113434453,0,0,0.1056451604815,0.100862528067843,0,0,0,0,0.0200987717043526,0,0,0,0.00520589631207552,0.338783597063348,0,0,0,0.0941319255567288,-0.0631864988771435,0,0,0,0,0,0,0
