,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.278807610854335,0.0248034999675352,0.0472292048156084,0,-0.0190411875424777,0.263494472958097,0,0,0.00226169161228588,0.0807759807981556,0,0,0,0,0,0,0,0,0,0,0,-0.0427298965474274,0.183775964359434,0,0,0,0.0536875802925961,0,0,0.0273953893409096,0,0,0,0.0297027192904931,0,0.113598789910261,0,0,0,0,0,0,0,0,0,0,-0.0239082420846954,0,0,0,0
X601318.CH.EQUITY,0,0,0.282422362048905,0,0,0,0,0,0.0749547078010839,0,6.93889390390723e-18,0,0.0096276794190072,0,0.194042108398654,0,0,0,0,0,0,0.0728314229816426,0,0,0,0,0,0.129413840360863,0,0,0,0,0,0,0,0,0,0,0,0,0.0620860126598944,0,0,0,0.0710003673068539,0,0,0,0,0,0,-0.0250981582938999,-0.08280715540068
X601939.CH.EQUITY,0.362943946128187,0.271705243966673,0,0,0,0,0,0.409532644016389,0,0,0,0,0,0,0,0,0,0,0,-0.055798886093712,0,0,0,0,0,0.0311216401753341,0,0.0289623909386604,0,-0.0228447563739479,0,0,0,0,0,0.0612603160166865,0,0,0,0,0,0.0839933198131712,0,0,0,0,0,0,0,0,0.167434503305552,0,0
X601288.CH.EQUITY,0,0,0.12817787634157,0,0,0,0,0.464127204932524,0,-0.0484368569604341,0,0.0416139997281471,0,0,0,0,0,0,0,0,0,0,0.143055064313792,0,0.0442055938272652,0,0,0.145631821070485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135927699431286,0.0218977556269469,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.170163366269318,0,0,0,0,0,0,0.074765397030899,0,0,0,0,0.0440914724698697,0,0,0,0,0,0,0.033986614075789,0.496786149073754,0,0.158928205694253,0,0,0,0,0,0,0,0.034962906202723,0,0,0,-0.0904729822439586,0,0,0,0,0,0,0,0,0,0,0,0,-0.101272497569873
X1299.HK.EQUITY,0,0,0,-0.0863268855467424,0,0,0,0,0,0.185261609838965,0,-0.053012256763007,0,0,0,0,0,0,0,0,0.0597880380621173,0,0.147894796568901,0,0,0,0,0,0,0,0,0,0,0,0,0.0995441942544946,0,0.147508534481666,0,0,0.134812292158228,0.108965120213358,0.052064654631407,0,0,0,0,0,0.209370429149404,0,0,0,0
X601628.CH.EQUITY,0.081123885369647,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.00515689252767759,0,0,-0.18147666912294,0,0,0,0.258296627214705,0,0,0,0,0,0,-0.113202545903533,0,0,0,0,0,0,0,0,0,0.610400510232702,0.044557575330839,0,0,0,0,0,0,0,0,0,0,0,0,0.00471508321599605,-0.0507491414181953,0
X601988.CH.EQUITY,0,0,0.0748684379418295,0.441771863045669,0,0,0,0,-0.0916637357681857,0,0,0,0,0,0,0,0.280054428097245,0,-6.93889390390723e-18,0,0,0,0,0,0.0835149127162651,0,0.0452714402645684,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00190426711032657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.221010003868163,0.13420102599258,0,0,0,0,0,0,-0.0636019299591809,0,0,0,0,0,0,0,0,0,-0.0594877370938426,0,0,0.430082331568304,0.159490654238773,0,-0.0396887791906312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282779273056961,0,0,0.113695293848349,0,0,0,0,0.208210820824463,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.188114440684895,0.403034927809854,0,0,-0.143849404902009,0,0,-0.00454338019034668,0,0,-0.0490277983043113,0,0,0,0,0.391152325629916,-0.165435852054166,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.181381261899168,0,0,0,-0.0677279775238327,0,0,0.0620473635762154,0,0,0,0,0,0,0,0,0.0183105715891708,0,0,0.179745445108545,0,0
