,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.535380652896147,0,0.0440814360107714,0.0310854565585179,0.00036181201663656,0.0344236478787772,0,0,0,0,0,0,0.0370149969511941,0,0,0,0.0248720495895895,0.0740120392803028,0,0,0,0,0,0.114213197387685,0,0,0,0,0,0,0.0143250941062585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.343988208311464,0,0,0.145938201007028,0,0.187192788459611,0,0,0,0.0490927407669823,0.0960983297886819,0,0,0,0,0,0,0,0,0,0,0.00106585024613293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600660605481867,0,0,0.0109741010635406,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0,0
X601288.CH.EQUITY,0.325240336268753,0.123234336856637,0,0,0,0,0,-0.0125904984129009,0,0.0779996534781341,0,0,0,0,0,0,0,0.173420047377874,0,0,0.117047038029687,0,0,0,0,0.0209886701688873,0,0.111053758004649,0,0,0.0482524134680955,0.00816011497319741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782182587383584
X5.HK.EQUITY,0,0,0,0,0,0.34728455945414,0,0,0,0,0,0,0,0,0,0.0300623553308634,0.532751880735596,-0.324015077998296,0,0,0,0,0,0,0,0.165386857172045,0,0,0,-0.0880751292977928,0,0,0,0,0,0,0,0.1397227381299,0,0,0,0,0,-0.0606361613053922,0,-0.524554612636953,0,0,0,0,-0.272691799388686,0
X601988.CH.EQUITY,0,0.290089114960381,0,0,0,0,0,0,0.0256285311065352,0,0,0,0,0.071210502371277,0,0,0,0.0484900224460275,0,0,0,0,0,0.465658090631709,0,0,0,0,0,0,0,0,0,0,0.10107912550187,-3.46944695195361e-18,0,0,0,0.0287191960706244,0,0.0376514472959554,0,0,0,0,0,0,0,0.0464115916520762,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0788905630554269,0,-0.0210443412212047,0,0.125846928591435,0,0,0,0.0289491191121593,0,0,0,0,0,0.365171963329852,0,0.222925494599178,0,0,0,0.0957967654873952,0,0,0,0.0244958724101843,0,0,0,0,0,0,0,0,0.0423376168236799,0,0,0,0,0,0,0,-0.0369920924800992
X1299.HK.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.101784823282906,0,-0.0647336442448889,0,0,0.250185589724615,0,0,0,0.084123925844589,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.329582502304261,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0247272625071434,0,0,0,0,0,0.195777055730158,0,0,0,0,0.00480383426440682,0.0016784122502355,0,0,0,0,0,0,0,0,0,0.0425425359279247,0,0,0,0,0,0,0,0.225660139446134,0,0,0,0,0,0.171978150550702,0,0.157826936034085,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.1442321718207,0,0,0,0,0,0,0,0,0,0,0,0.115337819690541,0,0,0,8.67361737988404e-19,0.0382012307373127,0.105930956941059,0.0187090013808526,0,0,0,0,0.0667089567024646,0,0,0,0,0.119658094411602,0,0,0,0,-0.021732577476289,0.0110214768026157,0,0.161938092630824,0.256786792068514,0,0,0,0,0,0,0,0,0,0,0.00317711032432593
X601166.CH.EQUITY,0,0.0552354894559651,0.109512276660727,0,0,0.166563895533781,0.140026743521185,0,0,0,0,0,0,0,0,0.02777448159253,0,0,0,0,0,0,0,0.149871070708047,0.0794846143023787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107203805041929,0,0,0,0,0.0576535548997906,0,-0.0220318596418201
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.291494835048921,0,0,0,0,0.0643727397207204,0,0,0,0,0,0,0,0,0,0.312199901022939,0,0,0,0.198881966248024,0,-0.250452363405318,0.555665877100986,0.124362842989169,0,-6.93889390390723e-18,0,0,0,0.143350562582833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.00789069839143427,0,0,0,-0.108371256793352,0,0,0,0,0,0,0,0,0,0,0.127203686270717,-0.13431519139024,0,0,0,0,0,0,0,0.0674998730568316,-0.0677970438625997,0.119208928366246,0.225750371159221,0.0982633254737885,0,0,0,0.211496277933392,0,0,0,0,0,0,0,0,0.246151351285141,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0337001900269667,0,0,0,0,0,0,0,0,0,0,-0.0217775301982446,0.37499472402457,0,0.378494019304587,0.122815954404087,-0.211009009746239,0,0,0,0,0,-0.279108725885163,0,0.0432335703755564,0,0,0,0.116504086667193,0,0,0,0.110620917835989,0,0.136764323011159,0,-0.0161190896733391,0,0,0.183094725599577,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0273113004412091,0,0.022050572628487,0.0443397319288293,0.227300040876584,0.0616624679420161,0,0.00523216507654255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109020495883085,0,0,0,0,0,0,0,0,0,0,0.102898212387625,0,0,0,0,0.0696494662414489,0.0709867352097986,0,0,0,4.33680868994202e-19,0,0,0.138691788663224,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,-0.0104387081564382,0,0,0,0,0,0,0,0,0,0,0,-0.0415613853752822,0,-0.00285606145441095,-0.0573124706598964,0,0,0.0568629706428459,0,0,0.116847818421334,0,0,0.111763635767753,0,0,0,0.0657089609713716,0,0,0,0,0.733506308428101,0.0829365342213836,0,0,0,0,0,0,0,0,0,0,0,-0.065359703651014,0
X2388.HK.EQUITY,0,0,0,0,0.0740409081422692,0,0,0.00672454759092173,0,0,0,0,0,0.0509501415491229,0,0,0,0,0.0679046795905998,0,0,0,0,0,0,0.18991439957417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380076380686755,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.17134814988703,0,0.200173622910238,0,0,0,0.0206147359896303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402251006482611,0,0,0,0,0.101299702301556,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.210528087101142,0,0,0.0478683490901261,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.485575804253044,0,0,-0.0968959336045066,0,0.116600967490847,0,0,0.0201456993927594,0,0,0.0373513787391537,0,0,0,0,0,0.101384798421155,0,0.19537322656449,0,0,0.0679954211679098,-0.0331364409607182,0.0466304250881575,0,0,0,-0.033282660788945,0,0,0,0.0259131857791377,0,0,0,0,0.0966018181093706,0,0,0,0,0,0
X267.HK.EQUITY,0,-0.401568541706328,0,0,0,0,0.188197796715826,-0.226024869038833,0,0,0,0,0.142405065975894,0.214188774207844,0,0,0.278822171298922,0,0,0,0,0.476962419794028,0,0,0.337730858318151,0,0,0,0,0.121421288446358,0.387967926969527,-0.553727170157711,0,0,0,0,0,0,0,0,0,0,0,0.0339128348434232,0,0,0,0.008433000009952,0.223585419744764,0,0,0
X601998.CH.EQUITY,0,0,0,0.0419813830144813,0,0.131961540560427,0,0,0,0.244864363220104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849490293513617,0,0.133335951882218,0,-0.0313512027027391,0,0,0,0.0852700329273059,0,0.128389861972469,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.228232219325567,0,-0.0998566885656755,0.014106740787915,0,0,0,0,-0.0667867720736979,0,0.0105700612845288,0,0,0,0,0,0.0522864688815473,0,0.333021417113757,0.0643167342375476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746485410547564,0,0.350518588391464,0,0,0,0,-0.142857661968523,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0214390215759384,0,0.0498362614551611,0,0.0921184090558757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618469445746599,0,0.714920366460369,0.0139432456472089,0,0.0782345992223234,0,0,0.00808564696262159,0,0.0500560795043783,0,0,0,0,0.034663567418064,0,0,0
