,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.117231203462198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727841056642533,0,0.42582595520509,0.370070291612765,0.0625206369004626,-0.248586644523781,0,0,0.165463732648455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533113417370597,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0207170146029485
X601318.CH.EQUITY,0,0,0,0,0,0.240940899384986,0,0,0,-0.0853774312152305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.19885155895409,0.0271443267688932,0.0136433560603364,0,0,0,0.218770306321371,0,0.182017756321004,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839232345025753,0,0,0,0,0,0.0163956627486273,0,0,-0.0558580723500835,0,0,0,0.038373951154552,0.129398532093949,-4.33680868994202e-19,0,0,0.00265657810697634,0,0,0,0,0.0312127645713489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071629437087883,0,0,0.0065808764134765,0,0,0
X601288.CH.EQUITY,0,0,0.952470890178051,0,-0.0657584466505884,0,0,0,0,0,0,0,0,0,0,0.0582565067843607,0,0,0,0,0,0,0,0,0,0,0.053633751968724,0,0,0,0,0,0,0,0,0.0249251646029736,0,0,0.0216187300370512,0,-0.0752693425510608,0,0,0,0,0,-0.00101617042860317,0,0,0,-0.0945592919106046,-0.0417077772953035,0
X601628.CH.EQUITY,0.0186329291655471,0,0,3.46944695195361e-18,0,0,0,0,0,0.252906975756998,0,0.247397486291493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105959098597016,0,0,0,0,0,0,0,0,0,0,0.55250215522137,0,0,0,0,0,0,0,0,0.284961309616353,0,0,0,0,0.0169079728119369,-0.0307497368722083
X600036.CH.EQUITY,0,0,0,0.329067718865375,0,0,0,0,0.0692185331420764,0,0,0,0,0,0,0,0.145464256137746,0.141519973657468,0,0,0,0,0,0,0,0,0,0,0.115834068236261,0.147581477894659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471849115859544,0,0,0,0.00404224639970162,0,0,0,0.00907591050525348
X601988.CH.EQUITY,0,0,0,0.00455609390781553,-0.13808141348083,0.076403044327797,0,0.0506406567729981,0,0,0,-0.0201933972969357,0,0,0,0,0,0,0,0,-0.0422855422810309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108052244957634,0,0,0,0,0,0,0,0,1.05176124461187,0,0.00191302429197921,0
X1299.HK.EQUITY,0,0,0,0,0.140578323485445,0,0,0,0,0,0,0,0.0441010713339539,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.123756184813808,0.129844900162983,0,0,0.0687283874118906,0,0,0.178674072867968,0.332909246652696,0,0,0,0,0,0,0,0,0,0,0.145480309833846,0,0,0,0.0663983827059568,0,0,0,0,0,-0.00560116598316452
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168576777133547,0,0,0,0,0,0.0238116316459114,-0.00853082864840444,0.228088179037304,0.481723635054791,0,0,0,0,0,0,0,0,0,-0.0921806849555651,0.0701986353733878,0,0,0,0,0,0.0522853263078458,0,-0.177291093029118,0,0.051707196517055,0,0.129424304944253,0,0.0162029738000321
X388.HK.EQUITY,0,0,0,0,0.266873142506816,0,0,0,0.122271394769436,0,0,0,0,0,0.0161225095061735,0,0,-0.428250531689915,0,0,0,0,0,0,0.537765581386358,0.222995319424027,0,0,0,0,0.122412542362023,0.0174726965018053,0,0,0,0,0,0,0,0,0,-0.0235128271582124,0,0,0,0.0746036339684064,0,0,-0.0875063638213485,0,0,-1.38777878078145e-17,0
X601658.CH.Equity,0,-3.46944695195361e-18,0.241711024543055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291253723841593,0,-0.0750747814935641,0,0,0,-0.105542662794541,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342054642407868,0,0,0,0.522282713418194,0,0,-0.0988243979530701,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0381932216847965,0,0,-0.0973599666216916,0,0.0826117099689208,0,0,0.207492664448906,0,0,0.0541101595483746,0,0,0,0,0,0,0,0,-0.0400283854835276,0.0825635184932637,0,0,0,0,0,0,0,0.152665961855544,0,0.175723522382569,0,0,0,0.197020756283466,0,0.0324878675592291,0,0.137411109372976,0,0,0.0506007119034286,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.658434786742035,0,0,0,0.0305501770636812,0,0,0,-0.030104084288636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333623939345646,0,0.136252614122615,0,0,0.0535453718452261,0.00704126138055838,0,0,0,0,0,0,0,-0.014915839473291,0
X601166.CH.EQUITY,0,0,0,0,0,0.0998791967046197,0.222293913133907,0.0378027028783514,0,0,0.0441177175276075,0,0,0,0,0,0.0404209661645514,0,0,0,0,0.072524492610892,0,0,0,0,0,0,0,0,0,0,0.127921481391838,0,0.00882033325419169,0,0,0.0415387678819055,0.00797337271240024,0,0,0,0,0,0,0,-0.0295469677388269,0,0,0.405405235348851,0,0,0
X601328.CH.EQUITY,0,0,0,0.0463308017864591,0,0.112004350056903,0.0205369577738333,0,0,0,0,0,0,0,0,0,0.0289644017234298,0,0,0,0,0.373219253771108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250125241846868,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.275683516000259,0,-0.0635469565815267,0,0,0,0.0747720939767143,0,0,0,0.139672340130447,0.047179148367651,0,0,0,0,0,0,0.112772752189323,0,0,0,0,0,0,-0.151354323575762,0,0,0,0,0,0,-0.021495988192957,0.142073065361681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134600169846091,0,0,0
X600000.CH.EQUITY,0,0,0.330310525031338,0,0,0.207620217841722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600872901067019,-0.165064524393447,0,0,0,0,-0.0667568686241598,0,0,0.0542375187948426,0,0.310481974425734,0,0,0,0,0,0.644597172454704,-0.128900372809588,0,0,-0.0248129652845475,0.080788759159852,0,0,0.191459399052706,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.384696018394855,0,0,0,0,0,0,0.0094592195069578,0,0,0,0.0359016012190702,0,0,0,0,0.019038921323246,0,0,0,0,0,0,0,0,0.0773569839518826,0,0,0,0,0,0,0,0,0.250268726673951,0,0,0,0.123273239121184,0.0286329892215483,0,0,0,3.46944695195361e-18,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.202692714412795,0,0,0,0,0,-0.010771809838956,0,0,0,0,0,0.0964384318614133,0,0,0,0.134724236278649,0,0,0,0.0725532747882292,-0.0361437561807487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288586536915535,0,0,0.324134835223216,0,0,-0.0323518848665037,-0.00522708262104245,0
X601601.CH.EQUITY,0,0,0,0,0.348618005088759,0.110648626089291,0,0,0,0,0,0,0,0,0,0,0,0,0.252848698630384,0,0,0,0.0682963874492859,0,0,0,0,0,0.0525931905761725,0,0,0,0,0,0,0,0,0.0364053592706732,0,0,0,0,0,0.359402357001944,0,0,-0.176182321371207,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.28287718982704,0.0430812108117382,-0.0468237344732023,0,0,0,0,0,0,0.035690537142026,0,0,0,0,0,0.0490636880426851,0,0,0,0.000984077873763339,0.0210319290879195,0,0,0.0604869408217235,0,0,0,0,0,0,0,0.113704323113859,0,-5.42101086242752e-20,0,0.4559266318046,-0.0356059849752626,0,0,-0.0433339425502951,0,0,0,0,0,0
