,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.392097186908411,0.0107926127729099,8.67361737988404e-19,0,0,0,0,0,0,0.185065772140361,0,0,0,0,0,0,0,0,0.120716148499042,0,0,0,0,0,0.100268769869931,0,0,0,0.00285050535216293,0.00342391502122632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595054486227613,0,0,-0.120632841735377,0
X601939.CH.EQUITY,0.415455922177683,0,0,0.124780664159202,0,0,0,0,0,0,0,0,0,0.0435857075795838,-0.160325432248355,0,0,0,0,0,0,0,0,0,0,0.312981648447154,0,0,0,0,-0.015416021642718,0,0,0,0,0,0,-0.0184491785912645,0,0,0,0,0,0,0,0,0,0.180855407022819,0,0.0696586612886374,-0.0693664613367268,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29707698974264,0.0953121641894352,0,0,0.174392102147304,0,0,0,0,0,0,0,0,0.189417926080522,0,0,0,0,0,0,0.045331569441583,0,0,0,0,0,0,0,0,0,0,0,0,0.121992914070107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0965000031392709,0.456425817892329,0,0,0,0,0,0.318602547149188,0,0,0,0,0,0.159052922482517,0,0.0844248138256214,0,0,0,0,0.0966665153055183,0,-1.73472347597681e-18,0,0.0926328174987081,0,0,0,0,0,0,0,0,0,0,-0.628934864850105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218431829558201
X600036.CH.EQUITY,0,0.0272613227399226,0,0,0,0,0,0,0.0112953971220072,0,0,-0.0318761247119651,0.18760783224904,0,0,0,0,0.12292287289839,0,0.182075933818478,0,0,0,0.0750296342255965,0,0,0,0,0,0,0,0.351429416077653,0,0,0,0,0,0,0,0,0,0.0307568376515254,0,0.151282728644573,0,0,0,0,0,0,0,-0.0081142840823523,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.117158025012154,0,0,0,0,0.0188491235803579,0,0,0.352193301562291,0,0,0,0.0480769130999036,0,0,0,0,0.0206928615177368,0,0,0,0.0416475731608858,0,0,0.0641026730994731,0,0,0,0,0.233976272295568,0,0,0,0,0,0,0,0,0,0.146142148961514,0,-0.0297152090803393
X601658.CH.Equity,0,0,0,0,0.136051942791535,0,0,0,0,0,0,0,0,0,0,0,0,0.26825211681466,0,0,0,0.028011680393783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323450807846754,0,0.164187948200195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.334281099077239,0,0,0.300750446374865,0,0,0,0,0,0,0,0,0,0,0,0.115707031820176,0,0,0,0,0,0,0,0,0.040860323004056,0,0,0,0,0.184474953520689,0.0107493129761713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920824778358081,0,0,0.0642652079212764,0
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0790798943575537,0,0.284075368718846,0,0,0,0.0272548981402841,0,0,0,0,0.011521294353183,0,0,0.0299468738031523,0,0,0.02931574991318,0,0,0,0,0,0,0,0,0.210316399973746,0.0489709617237618,0,0,0,0,0,0,0,0,0,0.0550137110675264,0.0501118027547512,0,0,0,0,0,0.0898386056147618,0,0.145465186632009,0,0,0
X600000.CH.EQUITY,0.109280393692638,0,0,0.146152618134287,0,0,0.0183365757731462,0,0,0,0,0,0.287711497182312,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0652656958217633,0,0,0,0,0,0,0.129892116190346,0,0,0,0,0,0,0,0,0,0,0,0,0.0259872090294618,0,0.0115444825033625,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.07223207873787,0,0,0,0,0,0,0,0,0,0,0.304533247733425,0.0607866480414775,0,0.0225658091582303,0.372646868000799,0,0,0.00772928849356261,0,0.0471198824516411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348181508597322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201519869378901,0,0,0,0,0,0,0,0.0485756289313936,0,0,-0.0615383137545887,0.0197121718684025,0,0,0.285005725088176,0,0,0.139831073078824,0,-0.0785209607568864,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.353760622438277,0,0,0,0,0,0,0,0,0,0,0,0.120124110795163,0,0,0,0,0,0,0,-0.00872231630897136,0,0,0,0,0,4.33680868994202e-19,0,0.0751723546631618,0.320398987014404,0,0,0,0,0.130475054430474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440824035882991,0
X688.HK.EQUITY,0,0.268143322273051,0,0,0,0,0,0.121417885683961,0,0,0,0,0,0.0924810860657531,0.0728934777155152,0,0,0,0,0,0,0,0,0,0,0,0,0.237663383591423,0,0,0,0,0,0,0,0.121741610763127,0.0537281812452214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.201850434309551,0,0.52803188699923,0,-0.0305707666204927,0,0,0,0,-0.0536650815514407,0,0,0,0,0,0,0.179568353153523,0,0,0,0,0,0,0,0,0,0.0723774805064717,0,0,0,-0.0616144081377551,0,0,0,0,0,0,0,0,0,0.164416767609141,0,0,0,0,0,0,-0.00447634255460241,0,-0.234613052639064,0,0,0
X600016.CH.EQUITY,0.0488551994334367,0,0,0.11542263360261,0.046450559872552,0,0,0,0,0,0.327369736984207,0,0.0723657074338933,0,0,0,0.179729428159786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387717595828229,0,0,0,0,0,0,0,0,0,0,0.125846301202611,0,0,0,0,0.0758900844245797,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.106536765765097,0,0,0,0,0,0,0.0137406009100239,0,0,0,0,0.00240031308992962,0,0,0,0,0,0,0,0,0,0,0,0.10935605994401,0.0815517419800634,0,0,0,0,0,1.38777878078145e-17,0.34777105707671,0,0.0877774631167515,0.0269388890011911,0,0,0,0.175974175926665,0.00256825382541195,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.205063467261158,0,0,0,0,0.0843406347407346,0,0,0,0,0,0,0,0,0,0,0,0.443485081307614,0,0,0,0,0,0,0,0,0,0,0,0.144454281548173,0,0,0.074443052345787,0,0,0,0,0,0,0.0726389224317767,0,0.0238001274164245,0,0,2.16840434497101e-19,0,0
X11.HK.EQUITY,0,0,0,0,0,0.079227837782293,0.110857374146074,0.283673567576649,0,0,0,0,0,0,-0.0345219291392689,0,0,0,0,0.126616735534429,0,0,0.440739057213072,0,0,-0.0150511991788445,0,0,0,0,0,0,0.0944209549771818,0,0,0,0,-0.13386097666529,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0420480570534861
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0608624972729378,0,0,0,0,0,0,0.523870116188354,0,0,0,-0.0130694989696316,0,0,0,0,0,0,0,0,0.091653587015715,0,0,0,0,0,0.285618236642819,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.0235313720096639,0,0,0,0.0277568364663802,0,0,-0.091052339567381,0.00700416395775067
X601998.CH.EQUITY,0,0.266008714881843,0,0,0.0837153618393559,0,0,0.0293325722890045,0,0,0.0535577672997579,0,0,0.172663698368713,0,0,0,0,0,0,0,0,0,0,0.0206987750907189,0,0,0,0,0.097329400325719,0.0581082185103949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296097905497952,0.0964610118447317,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211809201444531,0,0,0,0.111861358881429,0,0,0.276746418606289,0,0,-0.0297746156112912,0,0,0.295586733950478,0,0,0,0,0.141786575159203,0,0,0,0,0.0424905534050334,0,0,0,0,0,0,0,0,-0.210592131384211,0,0.0570278825414225,0.0939933833321651,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.224256405679302,0,-0.0215111556076522,0,0,-0.134830983508681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577700094767721,0,0,0,0,0.0555583121760765,0,0,0,0,0,0.00590526181708006,0,0,0,0,0,0,0,0.00497320778205691,0,0,0,0,0.0462274776493021,-0.073116464755087,0
