,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137595480751818,0,0,0,0,0,0,0,0,0,0,-0.097712435790969,0.434729534712986,0,0.688276442720597,0,0.0393166375620141,0,-0.127709619218779,0,0,-0.0822713595349434,0,0.103756157529518,0,0,0,0,-0.135506379243185,0,-0.339562193222327,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.113159715463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307966576571845,0,0,0,0,0,0,0,0,0,0.114201108257151,0,0,0,0,0,0,0.472241469097796,0,0,0,0,0,0,0,0,0,0.0916500297893055,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.790704359620904,0.0123169259374524,0.0241864887565808,0.0234087902805474,0,0,0,0,0,0,0,0,0,0,0,0.0461015323356779,0,0,0,0,0,0,0,0,0,0,0,0,0.0948129361169225,0.027972847543921,0,0,0,0,0,0,0,0,0,0,0,0.0374461593979012,0,0,0.0323847573959139,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.920376115518982,0,0,0,-0.0678085111221454,0,0,0,0,0,0,0,0,0,0,0.116124667958642,0,0,0,0,0,0,0,-0.0148118847120559,0.0589116402115541,0,0,0,0,0,0,0,0,0,0,-0.103998471385162,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0483936409465432,0,0
X601988.CH.EQUITY,0.0771150516760142,0,0,0,0,0,0,0,0,0,0,0,1.24415958509481,0,0,0,0,0,0,-0.227779234679865,0,0,0,0,0,0,0.0572626395930173,0,-0.113793273264618,0,0,0,-0.111946328161639,0,0,-0.198809199331575,0,0,0,0,0,0.00333511430008097,0,0.00393176114256849,0,0,0,0,0,0,0,0.0104681910338788,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.915294656638593,0,0,0,0,0,0,0,0,0,0,0.101120563996224,0,0,0,0,0,0,0,-0.113478276478467,0,0,0,0,0,0.0798176239815427,0,0,-0.0832855788040544,0,-0.0584782699744272,0,0,0,0.0165209104440945,0,0.0366589618938946,0,0,0.059146105207309,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.267752220788273,0,0,0,0,0,0,0,0,0,0,0,0.0638343737345997,0,0,-0.217837454605155,0,0,0,0,0.0488883047448919,0,0.2580864582022,0,0,0.14048570111584,0,0,0,0,0,0,0,0,0,0,0,0.499910169207598,0,0.0194680443068043,0,0.0341082460608424,0,-0.0702722914791232,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.115989338060265,0,0,0,0,0,0,0,0.195026405345083,0,0,0,0,0,0,0.20397399173332,0,0,0.204405766221126,0,0.184710857279984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17342892820175,0,0,0,0,0,0,0,0,0.123873949631001,0,0.259084293275359
X388.HK.EQUITY,0,0,0,0,0,0,0.242513934833767,0.0250359698218479,0,0,0,0,0,0,0,0,0,0,-0.256085289188573,0,0,0,0,0,0,0.410492672126752,0,0.0189133108184561,0,0.0605435189303155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224255980649007,0.0120275179976878,0,0.0776229749170443,0,-0.230031368649813,-0.0588193325571767,0,0
