,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.201993197896908,0,0,0.140611432399229,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0654602655905508,0,0.0981528586927472,0,0,0,0,0,0,0,0.112181658099865,0.0343214891748309,0,0,0,0.327955434787569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988127441763579,0,-0.116406440878077,0,0,0,-0.0792299925322572,0
X601939.CH.EQUITY,0.0602753587481189,0,0,0.140261114422046,0,0,0,0,0,0,0,0.122002848034885,0,0.421956060045745,0,0,0,-0.0664469568901961,0,0,0,0,0,0,0,0.0480487789192626,0,0,-0.0848883831442866,0,0,0,0,0,0,0,0,-0.0358674360917538,0,0,0,0.0681654930409581,0,0,0,0,0.115537190389508,0,0.0490399778349791,0,0,0,-0.0946686449486986
X601318.CH.EQUITY,0,0,0,0,0.123418334080734,0.255997665079321,0,0,0,0,0,0,0,0,0,0,0.114293722288578,0,0,0,0,0,0.131233690414377,0,0,0,0,0.0109660719567594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267366523136172,0,0,0,0.122223807606793,0,0,0,0,0
X601288.CH.EQUITY,0,0.453647292750502,0,0,0.0332154396076439,0,0,0,0,0,0,0,0.0144842385778981,0.152095378590805,0,0,0,0,0,0,0,0.229223065117498,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.147426466335932,0,0,0,0,0,0,-0.0847588563463469,0,0,0,3.46944695195361e-18,-0.0987397313257993,0,0,-0.00548643267557812,0,0
X601988.CH.EQUITY,0.105517333701369,0,0,0.339160213058325,0,0,0,0,0,0.335497811515379,0,0,0,0,0,0,0,0.284287137654762,0.0767748386018071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.519065264290997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244447466411108
X600036.CH.EQUITY,0,0.161338572536498,-8.67361737988404e-19,0,0,0,0,0.12212921866423,0,0,0,0,0.210896804421927,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.106491372985538,0,0,0,0,0,0,0,0,0.30886973120428,0.0477247018607879,-0.0369892355263995,0,0,0,0,0,0,0.0593027468626254,0,0,0,0,0,0,0,0,0,0.0205277939690094,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.176816739994215,0,0,0,0.0507472906355893,0,-8.67361737988404e-19,0,0,0.117589072740113,0,0.031849379097066,0,0,0,0,0,0.0868931618898164,0,0,0,0.144373857806219,0,0.0438499778827323,0,0,0,0,0,0,0,0,0,0.313534066211072,0.07105533917536,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0121046269045441,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.346244541139542,0.0433359492601687,0,0,0,-0.119111709656945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798364342715363,-0.0268858815222892,0,0,0.0353612989011715,0,0,0,0.0812515455762694,0,0,0,0,0,0,0,0.091003678462123,0.132626426393622,0,0.0876295798554655,0,0,0,0,1.73472347597681e-18,0,0,0,-0.00913113347725699
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600937964524509,0,-0.148037541423547,0.0317915620517836,0,0,0,0,0,-0.40688646047777,0.777670184788915,0.149323313511483,0,0.619339609393723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088944887438209,0,0,0,0,0
X601658.CH.Equity,0,0.0984772398584526,0,0.165590266684458,0,0,0,0,0,0,-0.053572819368448,0,0,0,0,0,0,0,0.0216304704849541,0.326011081677216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958083987333728,0.193505824183794,0,0,0,-0.0324905385969457,0,0,0,-8.67361737988404e-19,0.028188577915942,0,0,0,0,0
X388.HK.EQUITY,0,0,0.188970688298973,0.0495943478476571,0,0,0,0,0,-0.0377195840158646,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.484605220203263,0,0,0.0361924629288099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094182383635687,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X601328.CH.EQUITY,0.123449061853871,0.290500802510787,0,0,0,0,0,0,0,0,0,0,0.0476377345072372,0.0681661341482906,0,0,0,0,0,0,0,0,-0.0238639412800064,0,0,0,0,-0.00189876207657063,0,0,0.2082380104686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189602919918451,0,0,0,0.024108575128914
X601166.CH.EQUITY,0,0,0,0.0754301587082326,0,0.139529432179121,0,0,0,0.0211499966582765,0,0.0230691190428467,0,0.22387298405675,0.0963314017473014,0,0,0,0.200969866009693,0,0,0.0401707107424345,0,0,0,0,0,0,0,0.179622143570802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15622514674072,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.252310357835847,0.0633362066273234,0.131047690206205,0,0,0.071530123548554,0,0,0.113444855272023,0.136378747376669,0,0,0,0,0,0,0,0,0.0265399138978254,0,0,0,0,0,0,0,0.127154097887262,0,0,0,-0.00433863985598161,0,0,0,0,0,0,0,0,0,0,0,0,0.0095888135028771,0,0,0,0,0.0161699575426091,0
X000002.CH.EQUITY,0.00741663338348169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254733404085623,0.0110409887143142,0,0,0,0,0,0,0,0,0.173664446957741,0.147910042473064,0,0.128937681691157,0,0,0,0,0.167031027671201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721728744011824
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324590715966616,0.0426893179268404,0,0,0,0,0,0,0,0,0,0.0263921540579555,0,0.00836880895549646,0,0,0.375525292211414,0.0588742084732214,0.105620746656724,0,0.00772312824621707,0,0,0.00434446838166316,0,0,0.0417385474427914,0,0,0.0298192602758542,0,0,0,0.0848073570053789,0,0
X16.HK.EQUITY,0,0,0,0,0.037706168739239,0,0.134691480178725,0,0,0,0,0,0,0,0,0,0,0.0775156332021685,0,0,0,0.189340902000794,0,0.171843973783215,0,0,0,0,0,0,0,0,0.0888333679091832,0,0,0,0,0,0.340550670908296,0,0.0767663581956155,0,0.0189079020434723,-0.120132627228292,0,0,0,0,0,0,0,0,0
