,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.109263767799912,0,0.0683134890295955,0,0,0,-0.100249657640981,0,0,0,0.482621302830154,0,0,0,-0.0732320722566265,0,0,0,0,0,0,0,0,0,0,0,0,0.0606163805378543,0,0,0,0,0,0.0202393862215297,0,0.0776424871910602,0,0,0,0,0,0.228736902063206,0,0,0,0,0,0,0,0,0,-0.0302346196450505
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0
X601939.CH.EQUITY,0.328702699247127,0,0,0.292472624075914,0,0.0892507552340207,0,-0.0475364784884001,0,0,0,0,0,0,0.136765263814329,0.0323136890720522,0,0,0,0,0,0,0,0.0719116959664612,0,0,0,0,0,0,0,-0.0111838481056201,0,0,0,0,-0.108557105847058,0,0,0.333889336696631,0,0,0,-6.93889390390723e-18,0,0,-0.0403667736789625,0,0,0.0117988161660781,0,0,0
X601288.CH.EQUITY,0.475109107683151,0,0.0907139824445575,0,0,0.183011489962326,0,0,0.0303649892223547,0,0,0,0,0,0,0,0.0352912274318659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177543227667572,0,0,0,0,0,0,0,0,0.144371925456674,0,0,0,0.0522735871490359
X5.HK.EQUITY,0,0,0.0608725675847901,0.233635295880891,0,0.127531312667521,0,-0.398755982230822,0,0,0,0,0.107385774100952,0,0,0,0,0,0,0,0.413058589995183,0,0,0,0,0.490698839448262,0,0,0,0,0,0,0,0.100026467559144,0,0,0,0,0,0,0,0,0,0,-0.189730408404228,0,0.119109459263314,0,-0.00516970262141307,-0.000614673288099031,0,0,-0.00670498404782992
X601988.CH.EQUITY,0.190255910974469,0,0.216651274198498,6.93889390390723e-18,0,0,0,0,0.150373480441344,0,0.0704029985926814,0.187710375251498,0,-0.292402102355437,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.180387306868431,0,0,0,0.0926838940517083,0,0,-0.0460517112502004,0,0,0,8.67361737988404e-19,0,0.0456229760684953,0,0,0,0,0,0,0.0507043584108672,0.0377525959803096,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108608567839042,-0.0512786799999649,0,0.255986264651185,0,-0.0451059258736711,0.0108257124020631,0,0.346778032630801,0,0.244802269455882,0,0,0,0,0,1.38777878078145e-17,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0767254979267861,0,0,0.0831245614430639,0,0,0,0.123691527600062,0,0.0386102432863245,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.202804399000177,0.327786617261268,0,0,0.126085676998071,0,0,0,0,0.0258590248219252,0,0,0,0,0,0,0,0.110410820970133,0,0,-0.042797928956255,0,0,0,0,0,0,0.0759036361010799,0,0.0106256282887266,-0.172642963745662,0,0,0,0,-0.025226247361313,-0.058545321421768,0,0,0,0,0,0,0,-0.129161640141329,0,0,0,0,0,0,0,0.153515283580815
X601658.CH.Equity,0,0,0,-0.00346367234594051,0,0,-0.28007201910508,0,0,0,0,0,0,0,0,-0.0924179241449986,0,0,0,0,0,0,0,0.507072965609025,0,0,0,0.225813105583454,0,0,0.212028191556262,0,0,0,0.0344596338553562,-0.440349850560318,0,0.281448062186582,0,0,0,-0.0632365058113916,0,0,0,0,0,0,0,0,0,0,-0.507970106067104
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.000816990217384128,0,0,0,0,0,0,0.570917113984012,0,0,0,0,0,0,0,0,0.164394376237251,0,0,0,0,0,0,0,0,0,0,0.0454319547313761,0,0,0,0,0,0,0.140152183902066,0,0,0,0.0765060956696332,0,0,0,0,0,-0.0371543783627521,0.0158957162308302,0,0.0265364210722274
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134089369348,0,0,0,0,0.435998555941798,0,0,0.0120923456747752,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.0806777576801287,0,0,-0.0395596485515468,0,0,0,0.0434997952984333,0,0,0,0,0,0,0,0,0,0,0,0.0470209263498412,0,0.169054893462102,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206268015450129,0,0,-0.0300499139438521,-0.0541257548586724,0,0.0402932977761953,0,0,0,0,-0.100604518989841,0.354699082195313,0,0,0,0,0.174340675911485,0,0,0,0,0.118777889132469,0,0.0346473585372766,0.114177048808778,0.0621273595626956,0,0,0,0,-6.93889390390723e-18,0,0,-0.0534178845633475
X000001.CH.EQUITY,0,0.100870105334279,0.0925156546432452,0,0,0,0.0291945505139182,0,-0.00221028176339941,0,0.212822010590021,0,0,0,0,0.0105063641231577,0,0,0,0,0.178181303125113,0,0,0,0,0,0.195815820097643,0,0,0.0862782121870343,0,0,-0.224499941266402,0,0.103789845541886,0.0358121519952545,-0.114749338811127,0,0,0,0,0,0,0,0,0,0,0.286943796053571,0,0,-0.0125840975985325,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.218901019729797,0,0,0,0,0,-0.0350276514517922,0,0,0,0,0,0,0,0.0948333742516967,0,0,0,0,0,0,0,0.303643083400555,0.0351586964575742,0,0,0,0,0.239313563357767,0.340170937784139,0,-0.0217610185799513,0,0,0,0,0,0.0335287864276949,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.106679523652207
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0413193794761756,0,0,0,0,0.0710939739723049,0,0,0.125955527827924,0,0.228474401407857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205539887365686,0,0,0,0.385820848404463,0,0,0,0,0,0,0,0,-0.0608269209520144,0,0,0
