,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.0178432303807402,0,0.00611669127734727,0,8.67361737988404e-19,0,0,0,0,0,0.46648402678808,0,0,0,-0.0967724701896288,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.050404170379836,0,0,0,0,0,0.0621797556938301,0,0,0.0893516934388359,0,0,0,0,0.209528548763324,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.112002153328046,0,0,0.290641828198156,0,0.225592048524552,0,-0.0426579473528582,0,0,0.0460785277430663,0,0,0,0.113570853563251,0,0,0,0,0,0,0,0.0803546404547373,0,0,-0.00606626478053877,0,0,0,0,0,0,0,0,0,0,0,-0.11647777266885,0,0.384081581769938,0,-0.0510801515376793,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265216619212577,0,0.227952439756031,0,0.129880201385995,0.283195729947073,0,0,0,-0.163831167921318,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0857070640071656,0,0,0,-0.177082819682964,0,0,-0.0205575381741354,0,0,0,0,0,0,0,0,0,0,0,0,0.154033719869656,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157556779856324
X5.HK.EQUITY,0,0,0.0379735946118478,0.207094699126618,0,0.145186921225784,0,-0.359514865682365,0,0,0,0,0.0653230013342931,0,0,0,0,0,0,0,0,0.388107218429879,0,0,0,0.453104688862608,0,0,0,0,0,0,0.0710304240698285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186294108934465,-0.0894892998758437,0,0,0,0
X601988.CH.EQUITY,0.223600568989117,0.084948457304389,0.327262331375088,0,0,0,0,0,0.116273680983003,0,0,0.145493057071355,0,-0.225208823663218,0,0,0,-0.110888453339947,0,0,0,0,0,0.143279473770422,0.0805876605037564,0,0,0.133235057273401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323560297662521,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718746854978055,0,0,-0.0225446549151002,0,0.0286329161550395,0,0,0,0.312756196632092,0,0.126976112037643,0,0,0,0,0,0.15199230392115,0,0,0,0,0,0,0,0,0,0.04193669510797,0,0,0,0,0.101674691250307,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0719097900276292,0.307344637962673,0,0,0,0,0,0,0,0.0460821063594008,0,0,0,0,0,0,0,0.0807139882063251,0,0,0,-0.0546120266978688,0,0,0,0,0,0.00232955938388925,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.187078624618912,0,0,0,0,0.216736951887425,0,0,0,0,0.159762616808691,0,0,0,0.0118363418060906,0.119191232305993
X601658.CH.Equity,0,0,0,0,0,0,-0.271722858173795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571822613091129,0,0,0.254196447344461,0,0,0,0,0,0,0.0823683736061912,-0.346440651701571,0.237584504583919,0,0,0,0,0,0,0,0,0,0,-0.0286027145578735,0,-0.180130804377123,0,0,-0.512364680774645
X601166.CH.EQUITY,0,0,0.201580150668036,0,0,0,0.43097486543744,0,0,0,0,0,0,0,0.0780389493567041,1.0842021724855e-19,0,0,0,0.0662075876785536,-0.044873381182027,0,0,0,0,0,0,0,0.00454135968051451,0,0,0,0,0,0,0,0,0,0,0,0,0.0800483880611192,0,0,0,0.15082570739403,0,0,0,0,0,0,0.0535512752644387
X601328.CH.EQUITY,0,0,0,0,0,0.0366860809123034,0,0,0,0,0,0,0.57120521751828,0,0,0,0,0,0,0,0,0,0.216846564191019,0,0,0,0,0,0.0200903350558158,0,0,0,0,0.026074400791857,0,0,0,0,0,0.114035807597107,0,0,0,0,0.0108619807027224,0,0,0,0,0,0,0,0.00865181681901096
X600000.CH.EQUITY,0,0.0473698728001819,0,0,0,0,0.29115385205222,-0.0425090790491046,0.0230589587085123,0,0,0.303512668184034,0,0,0.126165441221819,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.115608740327845,0,0,0,0,0.000686600696239804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134787617683934,0.0701955673203286,0.0587590565425223,0,0,0,0,0,0.0323165215305845
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463010227124074,0,0,0,0,0,0,0,0,0,0,0,0,0.498701320794119,0,0,0,0,0.0893834944225738,0,0,0,0,0.0189573081585637,0.035982434919675,0.0648280844410952,0,0.00102190768107132,0,0,0,0,0.115169020960071,0,0,-0.115983731304985
