,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182763614588915,0,0,0,0,0.49890383263137,0,0,0,0,0,0,0,0,0,0,0,0,-0.156540017354727,0,0,0.50158065666082,0,0,0,0,0,0,0,-0.0163353395728166,0.0912350938464716,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.553265364991662,0.0205466928988454,0,0,0,0,0.327832255805617,0,0,0,0,0,0,0,0,0,0,0.1075822522914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615499206291029,0,0.143063873278014,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0,-0.207421123009302,0,0.0339726462492632,0,0.670037061849447,0,0,0,0,0,0,0,0,-0.0897632149898602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121646895369868,0,0,0,0,0,0,0,0,0,0,0,0,0.0251174301296831,0,0,0,-0.161780119361975
X5.HK.EQUITY,0,0,0,0,0,0.145681793191987,0.398076683281431,0,0,0,0,0,0,0,0,0.0838387424902266,0,0,-2.16840434497101e-19,0,0,0.0609661016998007,0,0,0,0.00624764250363891,0.0631035539220883,-0.192240722573114,0,0,0,0,0,0,0,0,0.0575372246594895,0,0,0,0.255912322290547,0,0,0,0,0,-0.160270522530587,0,0.0875014807076502,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.323487646465134,0,0,0,0.0487304022280269,0,0,0,0,0,0.0721968372536744,0,0.100272395117646,0,0,-0.064214448696712,-0.0679767642354397,0,0,0,0.198429616026208,0,0,0,0,0,-0.226515142753556,0,0.0702904141568246,0,0,0,0,0,0,0.0461025111403111,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0856263131781878,-0.0609956703281085,0
X1299.HK.EQUITY,0,0,0,0,0.228020007155068,0,0,0,0,0,0,0,0,0,0,0,0.192839989983817,0,0,0,0,0,0,0,0,0.0353230898898337,0,0.0349410391316497,-0.116901495954347,0.0876826269667342,0.0539392844805088,0,0,0,0,0,0.535541810634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.456920834218518,0,0.236863277605595,0.120137356775044,0,0,0.0158653536969252,0,0,0,0,0,0,0,0,0,0,0,0.109316245875602,0.0198674195284297,0,0,0,0,0,0,0.0926171674862725,0,0,0,0.209633232668904,0,-0.119617724877936,0.298079312517918,0,0,0,0,0,0,0,0,0.0855593276367591
X601628.CH.EQUITY,0,0.100374023258527,0,0.0102270792632029,-0.0939795114263784,0,0,0,0,0,0,0.034081184819489,0,0,0,0,0,0.192755424391532,0,0,0,0,0,0,0,0,0,0.024020825622305,0,0,0,0,0,0,0,0.433134391011624,0,0,0,0,0,0.201704134411611,0.0843893231002443,0,0.073187502680201,0,-0.0238662169782709,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.214908264430433,0,-0.0206625746590914,0,0,0.428061249239967,0,0,0,0,0,0.457624713973006,0,0,0,0,0,0,0.0588492796341812,0.081271244430811,0,0,0,0,0,0,0,0,0,0,-0.133888960459939,-3.46944695195361e-18,0,0,-0.00826438292716525,-0.149448422197708,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798309014029164,-0.130518885054741
X601166.CH.EQUITY,0.11343817905362,0,-1.38777878078145e-17,0.251371781082133,0,0,0,0,-1.35525271560688e-20,0.179787599189361,0,0,0,0.266490573558019,0,0,0,0,0.0470745903650398,0,0,0,0,0,0.0224704689555908,0,0,0,0,0,0,0,0,0.0277679839052435,0,0,0,-0.0792496310252852,0,0.042927832965549,0,0,0,0,0,0,0,0,0,0,-0.0463969963073126,-0.00581217659877285
X601319.CH.EQUITY,0,0.0456212401962693,0,0,-0.226221779348669,0,0,0,0,0,0,0,0,0,0,0.019980429242548,0,0,-0.0193240997736712,0.00801137853517285,0,0,0.165301586465422,0,0,0,-0.0748598450275246,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00339470262164313,-0.0735911440237293,0,0,0,0,0.444928156580287,0.00670873805907948,0.0241499826550674,0,0,0,0,0,-0.178001119635422
X16.HK.EQUITY,0,0,0,0,0,0,0,0.105891907481813,0,3.46944695195361e-18,0,0,0,0,-0.0926835905569082,0.0621756113977139,0,-0.338692060587195,0,0,0,0,0,0,0,0,0.0310761973481093,0,0,0.289492456511833,0.136149953003383,0,-0.0235242877089683,0.206091909262888,0,0,0.577471217204121,0,0,0,0,0,0,0,0,0.245967672258829,0,-0.122862216147905,-0.0319688356525285,0,-0.0391311277315533,0
X600000.CH.EQUITY,0.0417488726334353,0,0.206038747296777,0,0.0250573841467615,0,0,0,0,0.165003508768933,0.310403811675341,0,0,0,0,0,0,0,0,0.0425856715513323,0.0491793328157129,0,0,0,0,0,0.235061973749171,0,0,0,0,-0.117765608692648,0,0,-0.0987838252239595,0,0,0,-0.140949543495103,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0.0313015894512238,0,0,0,0,0,0,-0.0479034449976724,0,0,0,0,0,0,0,0,0.187455157261475,0,0,0,0,0.047439669859322,0,0,0,0,0,0.630335588465571,0,-0.0493192359930413,0.0249532658744738,0,0.0218017924261933,0,-0.00093169418613016,0,0.0394600688195989,0,0.0257697208730393,0,0,0,0,0,-0.128827269502808,0.035607897212396
X11.HK.EQUITY,0,0,0.226218820641296,0,0,0.187848852600693,0,0,0,0,0,0.0490398499007394,0,0,0,0,0,0,0.0996014530182275,0,0,0,0,0,0,0,0,0,0,0,0.469956038850773,0,0,0,0,0,0,-0.062472628697526,0,0.024292106460069,0.0603232480696242,0,0,0.300870472227207,0,0.0539196418633203,-0.101952659829578,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.117998598533154,0.00630929970918028,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.27635984238093,0.579112107279642,0.114473965155296,0,0,0,0,0,0,0,0,0,0,0,-0.0907657133203361,0.00710400470412167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0509327952553728,0.205372511128498,0,3.46944695195361e-18,0,0,0.0281620549161317,0,0,4.33680868994202e-19,0,0.0415186030979231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149408505535582,0,0,0.294866729639703,0,0,0,0.0174720412753178,0,0,0,0,0,0,0,0,0.000608763163307255,0,0,0
X2388.HK.EQUITY,0,0.61568939383844,0,-0.03386780770171,0.384642768883732,-0.473747254170989,0,0,0,0,0,-0.0690176153255672,0,0,0,0,0.699537263869413,0,0,0,0,0,0,0,0,0.123894963387034,0,-0.145746677705636,0,0,-0.0908845297717634,0,-0.313181408579343,0,0,0,-0.203791120214063,-0.0229865707028285,0,0.109050205413174,0,0,0,0,-0.137265201636842,0,0,0,-0.151593452221402,0.0175957344545071,0,0
X267.HK.EQUITY,0,0,0,0,0,-0.296103903511935,0,0,0,0,0,0,0.00764755094477369,0,0,-0.286580801910539,0.132763220811771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430589711687172,0,0,0,0,-0.0373444345482862,0,0,0,0,0.493037486741968,0,0,0,0,0.526661920567623,-0.00430757056010124,0,-0.256014091902869,0,0,0
