,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.132843494422483,0,0,0,0,0,0,-0.0139165824002124,0,0,0,0,0,0,0,0,0,0,-0.0514238136307543,0.00184481639567628,0,0.386288847799289,-0.22506856339661,0.500011071854049,0,0,0.206496893057013,-0.0822917723045344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570897030674933,0
X601318.CH.EQUITY,0,0,0,0,0,0.208955511038676,0,0,0,-0.0759038539239465,0,0,-4.33680868994202e-19,0.126902575572566,0,0,0,0.0385357920122168,0,0,0.0176959669682996,0,0,0,0,0,0,0,0,0,0.155551750953782,0,0,0,0,0.253735912050704,0,0.104257615341329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207295619180678,0
X601939.CH.EQUITY,0,0.0477471839049511,0,0.795753262850437,0,0,0,0,0,0.0469475410600497,0.0302989263232409,0,-0.0276156386739799,0.0207883077914158,0,0,0,0.0833905832682139,0,0,0,0,0.00108218054180277,0,0,0,0.0218910754456317,0,0,0,0.0221559899895687,0,0,0,0,0,0,0.0799676637761176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.974275616470518,0,-0.0182680123339557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678195011253898,0,0,0,0,0,0,0,0,0.0189107374534275,0,0,0,-0.0411155076728682,0.0122382357325736,-0.0598151746250747,0,0,0,0,0,0,0,0,-0.0964377317553173,-0.0372403540149396,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.274797441037134,0,0.0854603644757801,0,0,0,0,0,0,0,0.429758695655708,0,0,0,0,-2.77555756156289e-17,0,-0.0557780891152337,0,0,0,0,0,0,0,0,0.101626462823559,0,0.00944261817303204,0,0,0,0,0,0,0,0.113064427808562,0,0.205634165498448,0,0,0,0.0376908713083765,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626336449706593,-0.0156874518843232,0,0,0,-0.0379216244661092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716237711845247,0,0,0.0439471892630448,0,0,0,0,0,0,0,-0.0217115161380645,0,0,0,0,0,0,-0.0108818943988969,0,0,0,0,-0.134271425756513,0,0,0.961966650885834,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.120084660248583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2685892294378,0,-0.083277165446506,0,0,0,0,0,0.0253067635434518,0,0,0.144354584674899,0.358996035302629,0,0.0206730350412068,0,0,0.0566875605622746,0,0,0,0.052835413150603,0,0,0,0,0,0.00709404785471082,0,0,0,-0.0982215284910882
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206464747526923,0,0,0,0,0.254707150731119,0.468354684961961,0,-0.0755138785609463,0,0,0,0,0,0,0,-0.148945983025627,0.0955412991806918,0,0,0,0,0,0.0538284972143433,0,0,-0.180272620114025,0.0147811757786717,0,0.186374937560771,0,0.0553396090669934
X388.HK.EQUITY,0,0,0,0,0.253823200875111,0,0,0.062810889846635,0.113950196905633,0,0,0,0,0,0,0.0364605102416291,0,-0.215419640791444,0,0,0,0.328540322775997,0,0,0.199893749788629,0,0,0,0.0291272924581502,0,0.0438931258140764,0,0,0.0346481718780108,0,0,0,0,0,0,0,0,0.106704185599372,0,0,0,0,0,-0.267541635845865,0,0,0.13609897662566,0
