,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,2.77555756156289e-17,0,0,0,-0.137605840389752,0,0,0,0,0,0,0,0,0,0,-0.0977179510684733,0.43473800043962,0,0.688279077799477,0,0.0393161499895551,0,-0.12770570597529,0,0,-0.0822682470333101,0,0.103750714832646,0,0,0,0,-0.135510120907683,0,-0.339564674617235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.131378709435497,0,0,0,0,0,0,0,0,0,0,0.0387947864369989,0,0,0.326021270007376,0,0,0,0,0,0,0,0,0,0.121119340337276,0,0,0,0,0,0,0.200686633837303,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206721164994845,0,0.141539742881255,0
X601939.CH.EQUITY,0,0,0,0.803164056982339,0.00226985855802111,0.00150580005296604,0.0154926501665208,0,0,0,0,0,0.0107589689992198,0,0,0,0,0,0.0520833751359159,0,0,0,0,0,0,0,0,0,0,0,0,0.0897094935360696,0.0418573988290526,0,0,0,0,0,0,0,0,0,0,0,0.0320720168692537,0,0,0.0379139834525106,0,0,0,0,0.0145028406050245,0
X601288.CH.EQUITY,0,0,0.920382860701125,0,0,0,-0.0678125723168173,0,0,0,0,0,0,0,0,0,0,0.11611588046264,0,0,0,0,0,0,0,-0.0148062416135638,0.0589157726211987,0,0,0,0,0,0,0,0,0,0,-0.103994099020808,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0483977352395821,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.152632217841241,0,0,0,0,0,0.966850332267053,0,0,0,0,-0.0103737046606591,0,-0.14856240581879,-0.0439528787642584,0,0,0.277190007895826,0,0,0,0,0,0,0,0,-0.162176356156757,0,0,-0.151196714423991,0,0,0,0,0,0.0576621190907153,0,0.0659239830542962,0,0,0,0,0,0,0,0.0302486598960061,0.22398485529444,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.708645418334888,0,0,0,0,0.102298089726369,0,0,0,0,0,0.111117358782872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650386798638162,0,0,0,0,0,0.0898391344445721,0,0.158529973366047,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.109469112784813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248688023898328,0,0,0.220997533063716,0,0.138653101638692,0,0.332218496315874,0,0,0.0198715794769099,0,0,0,0,0,0,0,0,0,0,0,0.357781984498008,0,0,0,0.124411815344924,0.0799819673602452,-0.0585432007723747,0.106717741824441,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.0846573435718256,0,0,0,0,0,0,0,0.165767017589187,0,0,0,0,0,0,0.204675917396269,0,0,0.238523822413033,0,0.191070635611466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133310502813363,0,0,-0.0587863682894655,0,0,0,0,0,0.136804899886403,0,-0.0505446446710741,0.219921397294047
X388.HK.EQUITY,0,0,0,0,0,0,0.249938884271581,0,0,0,0,0,0,0,0,0,0,0,-0.235427381228615,0,0,0,0,0,0,0.390717508100402,0,0,0,0.0633798068580627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221950914677233,0.0367047409441677,0,0.0837269902406085,0,-0.220984688774308,-0.0713972025830561,0,0.0280431375989045,0
