,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.112174771628194,0,0.0427218494852716,0,0,0,-0.0853214505183346,0,0,0,0.504078991835899,0,0,0,-0.0611824476672208,0,0,0,0,0,0,0,0,0,0,0,0,0.0404732527188142,0,0,0,0,0,0,0,0.0836660852832025,0,0,0,0,0,0.219013448520062,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0,0
X601939.CH.EQUITY,0.328702752359699,0,0,0.292471322998171,0,0.0892511185797216,0,-0.0475369957624895,0,0,0,0,0,0,0.136766152183214,0.0323136454795272,0,0,0,0,0,0,0,0.0719136318407485,0,0,0,0,0,0,0,-0.011184246123574,0,0,0,0,-0.108556240299137,0,0,0.333887129464143,0,0,0,0,0,0,-0.0403638349140527,0,0,0.0117981245346043,0,0,0,0
X601288.CH.EQUITY,0.475111264542379,0,0.0907039953675441,0,0,0.183015764116174,0,0,0.0303491512252923,0,0,0,0,0,0,0,0.03528295151803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177529345874751,0,0,0,0,0,0,0,0,0.144396268666008,0,0,0,0,0.0522869106876963
X5.HK.EQUITY,0,0,0.0608756822258922,0.233636218120072,0,0.127530209268191,0,-0.39875693252112,0,0,0,0,0.107386911226147,0,0,0,0,0,0,0,0.413054167185088,0,0,0,0,0.49070255237005,0,0,0,0,0,0,0,0.100027827502252,0,0,0,0,0,0,0,0,0,0,-0.189733840407795,0,0.119107158552118,0,-0.0051680679722773,-0.000617438253012491,0,0,0,-0.00670365656195952
X601988.CH.EQUITY,0.230260209410948,0,0.2203517317106,0,0,0,0,0,0.100777668023052,0,0.0813954108973772,0.0861345991087445,0,-0.294432236136093,0,0,0,0,0,0,0,0,0.0376952868184591,0.23737438824739,0,0,0,0.117225583144584,0,0,-0.0367418684389016,0,0,0,-8.67361737988404e-19,0,0.00893681805586702,0,0,0,0,0,0,0.0934419824892518,0,0,0,0,0,0,0,0,0.0462952501377232,0
X600036.CH.EQUITY,0,0,0,0,0.108605181786541,-0.0512712857770568,0,0.255986610680199,0,-0.0451056880108986,0.0108236980287864,0,0.346774956028805,0,0.244803682297962,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0767270877974074,0,0,0.0831215846209237,0,0,0,0.123690418417699,0,0.0386123663967277,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.111580115002323,0.340726408503819,0,0,0.251789997143848,0,0,0,0,0.0630115818093178,0,0,0,0,0,0,0,0.0834223162585774,0.0806435883366112,0,-0.117509008286357,0,0,0,0,0,0,0.0615719229504804,0,0,-0.123128021298044,0,0,0,0,0,-0.0754669488689715,0,0,0,0,0,0.00482469214009801,0,-0.0572691695912315,0,0,0,0,0,0,0,0.0934766566679893,0.148426633890769
X601658.CH.Equity,0,0,0,-0.00346404510996505,0,0,-0.280074276917696,0,0,0,0,0,0,0,0,-0.0924154048534208,0,0,0,0,0,0,0,0.507068895341051,0,0,0,0.2258142220289,0,0,0.212025628736798,0,0,0,0.0344598669022348,-0.440349149512499,0,0.281451580428894,0,0,0,-0.0632379757621829,0,0,0,0,0,0,0,0,0,0,0,-0.507970022598331
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.000818940141608215,0,0,0,0,0,0,0.570916897206809,0,0,0,0,0,0,0,0,0.164393261080124,0,0,0,0,0,0,0,0,0,0,0.0454335427275594,0,0,0,0,0,0,0.140150583670517,0,0,0,0.0765044753713421,0,0,0,0,0,-0.0371528468129039,0.0158968602537376,0,0,0.0265411158224471
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134119324559,0,0,0,0,0.435998578606621,0,0,0.0120929291247652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806778274098668,0,0,-0.0395587274728827,0,0,0,0.0434996251072589,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0470207149371211,0,0.169054855154188,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302840233435795,0,-0.10966402322751,0,-0.0317788509018075,0,0.133720150055909,0,0,0,0,-0.0693201347809431,0.275610271883675,0,0,0,0,0.165081469632755,0,0,0,0,0.121785939740445,0,0,0.0603541898434637,0,0,0,0,0,-6.93889390390723e-18,-0.0122100428152448,0,0.0260639465618593,-0.0397353256048485
X000001.CH.EQUITY,0,0.0472862716478181,0.0843807540415945,0,0,0,0.0734810389419772,0,0,0,0.16485374733673,0,0,0,0,0.0751331297110099,0,0,0.0020239922377413,0,0.136842915222309,0,0,0,0,0,0.165064926736363,0,0,0,0,0,-0.185001882841456,0,0.0863413795151829,0,-0.16137479941922,0,0.0453783846121951,0,0,0,0,0,0,0,0,0.276963185819883,0,0,0,0,0,8.67361737988404e-19
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.218896637424162,0,0,0,0,0,-0.0350271900429752,0,0,0,0,0,0,0,0.0948343876221643,0,0,0,0,0,0,0,0.303646485502956,0.0351605645331856,0,0,0,0,0.239312648982505,0.340170208675841,0,-0.0217597326857837,0,0,0,0,0,0.0335283024160959,0,0,0,0,0,0,0,0,0,0,0,0,0.1066809331244
X688.HK.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0.0413111892580054,0,0,0,0,0.0710966325838691,0,0,0.125948143446481,0,0.228476775194319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205528793922267,0,0,0,0.385812881652495,0,0,0,0,0,0,0,0,-0.0608282480075323,0,0,0,0
X388.HK.EQUITY,0,0,0.188874400148048,0.0837700605175241,0,-0.0210425730338537,0,0.263554645719065,0.0137746279051663,0,0,0,0,0.0346690552673332,-0.0284313575141401,0,0,0.0837683483614773,0,0,0,0,0.0510643609564298,0,0,0,0,0.201890009685612,0,-0.011591371877328,0,0,0.0505562490697706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650396812021943,0,0.0116207698882621,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12756104478968,0.00807489249332209,0,-0.0411118975150054,0,0,0,0,0,0,0,0.0980728029677036,0,0,0,0,0,0,0,0,0.093954580251817,0,0.281722815075765,0,0,0,0,0,0.210488035606473,-0.150186662599408,0,0,0,0,0,0,0,0,0,0.0641518003064524,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77037763154435,-0.149516030251939,0,0,0,-0.0056896755126199,0,0,0.0498331500861539,0,0,0.0380975688511172,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.135978950528258,0,0,-0.232432500894132,0
X601998.CH.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0827188076707557,0,0,0,0,-0.0392993950414719,0,0,0,0,0,0.42836507926372,0,0,0,0,0,0,0.0391832705370608,-0.130146408950763,0,0,0,0.0349280756230059,-0.00862652275819814,0,0,0,0,0.166759543761661,0,0,0,0.111406984494344,0,0,0,0,0,0.0150224881768173,0,0
X267.HK.EQUITY,0.129092206991692,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614185860667414,0.0199797788555204,0.152379019596375,0,0,0,0,0.560920606409641,0,0,0,0,0,0,0.168977402979309,1.73472347597681e-18,0.0615147162349613,0,0,0,0,0.0611574322328321,0,0,0,0,0,0,0,0.140568902160859,0,0,0,0,0,0,0,0.134968131979645,0,0.0411887645993808,0
X600016.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0509557296883988,0,0.313448663782235,0.185271923018818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192905121836433,0,0,0,0,0.0391054464185008,-4.33680868994202e-19,0,0,0,0,0,0,0.195318156568678,0,0.0838660308303138,0,0,0,0,0,0
