,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.11723287148812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072783426896571,0,0.425827291064722,0.370066849912872,0.0625176142212064,-0.248586274950107,0,0,0.165464279841329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533106976865354,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0207177199531169
X601318.CH.EQUITY,0,0,0,0,0,0.240940899384986,0,0,0,-0.0853774312152305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.19885155895409,0.0271443267688932,0.0136433560603364,0,0,0,0.218770306321371,0,0.182017756321004,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839232863692853,0,0,0,0,0,0.0163967434615086,0,0,-0.0558577638323275,0,0,0,0.0383699670489986,0.129399766790478,-4.33680868994202e-19,0,0,0.00265649459491443,0,0,0,0,0.0312123774998122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716295850625608,0,0,0.00658133474168786,0,0,0,0
X601288.CH.EQUITY,0,0,0.952469776382326,0,-0.0657511985301082,0,0,0,0,0,0,0,0,0,0,0.0582520103210028,0,0,0,0,0,0,0,0,0,0,0.0536412458634524,0,0,0,0,0,0,0,0,0.0249267162806916,0,0,0.021611790334087,0,-0.07526514589993,0,0,0,0,0,-0.00101665194990594,0,0,0,-0.0945648215821037,-0.0417066519203421,0,0
X601628.CH.EQUITY,0.014268956748948,0,0,3.46944695195361e-18,0,0,0,0,0,0.298150183829632,0,0.215871883624496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283044864161732,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.542751304814425,0,0,0,0,0,0,0,0,0.216560876756743,0,0,0,0,0.0423580181214675,0.120278356072835,0
X600036.CH.EQUITY,0,0,0,0.329067718865375,0,0,0,0,0.0692185331420764,0,0,0,0,0,0,0,0.145464256137746,0.141519973657468,0,0,0,0,0,0,0,0,0,0,0.115834068236261,0.147581477894659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471849115859544,0,0,0,0.00404224639970162,0,0,0,0,0.00907591050525348
X601988.CH.EQUITY,0,0,0,0.00455103592934128,-0.138084474844794,0.0764158104111599,0,0.0506381343199886,0,0,0,-0.020191798148601,0,0,0,0,0,0,0,0,-0.0422962153162535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10805519845848,0,0,0,0,0,0,0,0,1.05176005939588,0,0.00189598194510549,0,0
X1299.HK.EQUITY,0,0,0,0,0.0725549860134226,0,0,0,0,0,0,0,0.00137056411225929,0,0,0,0,0,0,0,0,0,0,-0.0272325786154727,0.103634796417658,0,0,0.0699454439585129,0,0,0.268336097733966,0.341482451301986,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767132310625608,0,0.11832730114409,0,0.100923922926029,0,0,0,0.131290393349789,-0.0369686413398087
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168536963986309,0,0,0,0,0,0.0238428685041973,-0.00851101553177971,0.228076714601966,0.481736237509792,0,0,0,0,0,0,0,0,0,-0.0922387850939521,0.0702325639195765,0,0,0,0,0,0.0522836932796635,0,-0.177341866045069,0,0.0516652395894738,0,0.129454594648065,0,0,0.0162245005597647
X388.HK.EQUITY,0,0,0,0,0.329002710771443,0,0,0,0.0871355482830365,0,0,0,0,0,0,0,0,-0.243026911139473,0,0,0,0,0,0,0.47688236818589,0.220518419191411,0,0,0,0,0.01622434473349,0,0,0,0,0,0,0,0,0,0,-0.160990957749313,0,0,0,0.11365905589711,0,0,-0.0754139107522085,0,0,0,0.0744644359870978,0
X601658.CH.Equity,0,3.46944695195361e-18,0.241718701909523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291241485164598,0,-0.0750764834316666,0,0,0,-0.105557497417683,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342138773540308,0,0,0,0.522301905584729,0,0,-0.0988240740579699,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0381932216847965,0,0,-0.0973599666216916,0,0.0826117099689208,0,0,0.207492664448906,0,0,0.0541101595483746,0,0,0,0,0,0,0,0,-0.0400283854835276,0.0825635184932637,0,0,0,0,0,0,0,0.152665961855544,0,0.175723522382569,0,0,0,0.197020756283466,0,0.0324878675592291,0,0.137411109372976,0,0,0.0506007119034286,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.658434786742035,0,0,0,0.0305501770636812,0,0,0,-0.030104084288636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333623939345646,0,0.136252614122615,0,0,0.0535453718452261,0.00704126138055838,0,0,0,0,0,0,0,-0.014915839473291,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.099879993662795,0.222303528558571,0.0378026208271858,0,0,0.0441168371607552,0,0,0,0,0,0.040422466387317,0,0,0,0,0.0725257394373214,0,0,0,0,0,0,0,0,0,0,0.127915588389686,0,0.00882230836050574,0,0,0.0415437133856484,0.00797349204083865,0,0,0,0,0,0,0,-0.0295479167278412,0,0,0.405394384796989,0,0,0,0
