,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.027230602113878,0,0.205636579502442,0.0400477848181807,0.016170671289607,0,0,0,0,0,0,0,0,0,0,0.208685914400457,0,0,0,0,0,0.00101461094395904,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0243203844633666,0,0,0,0,0.06515509983082,0,0,0,0,0,0.11312334859316,0,-0.0412774914980438,0,0,0
X601318.CH.EQUITY,0,0,0.0183476327878175,0.0769315917288074,0,0,0,0,0.149315101378538,0,0.0488211586810507,0,0.136010595040495,0,0,0.0276490413535706,0,0.0932312409449097,0,0.222393629872248,0,0,0,0,0,0,0,0.0455560465513024,0,0,0,0.1059744502656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102411987715218,0
X601939.CH.EQUITY,0,0,0,0,0.122888384834888,0,0,0,0,0,0.0937464883567727,0,0,0,0,0,0,0,0,0,0.00266067292276591,0,0,0.567997911559021,0,0.16526597425448,0,0.125907106356365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594848111128221,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.11114376775276,0,0,0,0,0.232477357940512,0,0,0,0,-0.00783312078829895,0.215695997252256,0,0.168529220981149,0,0,0,0.0228385010439969,0,0,0,0.246523685208426,0.151949077142462,0,0,0,0,8.67361737988404e-19,0.0148526317115402,0,0,0,0,0,0,0,0,0,0.0731420144463097,0.0310615244740032,0,0,0,0,0.00622189707973617,0,0,0,0,-0.0714706699042979,0,0,0
X601288.CH.EQUITY,0.00664525380772411,0,0.103048568888139,0,0,0.104698313834879,0,0.449313007469686,0,0,0,0,0,0,0,0.0154401429835203,0,0,0,0,0,0,0,0,0,0,0,0,0.141390905388146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605056384530692,0,0,0,0,0.043054142254591,0,0,0,-0.0587641559478646,-0.0551973709634895,0
X601628.CH.EQUITY,0,0,0,0,0.113800488803016,0,0,0,0,0,0.00597120087941715,0.0328413072361816,0,0,-0.08155110959872,0.0145046330197663,0,0,0,0,-0.0345794726471585,0.0277719997635303,0,0,0,0,0,-0.0858720430095789,0,0.0119854618587343,0,0,0,0.0589710377395785,0.624759390859289,0,0,0,0,0,0,0,0,0,0,0,0,0.167676981348502,0,0,0,0,0.247106852521866,0
X1299.HK.EQUITY,0,0,-0.0733288110450383,0.0176041066683904,0,0,0,0,0,0,0,0.12060601639871,0,0,0,0,0,0,0,0,0.179658146041337,0,0,0,0,0,0.170183215753618,0,0,0,0,0,0,0,0,0,0,0.0689588507245781,0,0.167994326975141,0.0103450679416981,0,0.0405335624764546,0,0.112582138284042,0.0542664455557751,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.132555295894655,0.730858739199417,0,0,0,0,0,0,0,0.0297421956853088,0,0,0,0.0185455056888107,0,0,0,0.0808938637598157,0,0.199658747246921,0,0,0,3.46944695195361e-18,-0.0346887561887574,0,0,-0.134655305825744,0.125823182470769,0.0351432440658022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868266694693285,0
X5.HK.EQUITY,0,0,0,0,0,0.00954257637819464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130400104127239,0,0,0,0,0.0847250086346033,0,0.179544981373416,0.0154719269145589,0,0,0,0,0,0,0,0,0,0,0,0.337372800734028,0,0,0,0,0,0.149637271029607,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0836016408861194,0.0410315495379457,0,0.0375800378996296,0,0,0,0,0.0373188986819914,0,0.123606357335861,0,0.0446514396672901,0,0,0,0,0,0,0,0.15740631170405,0,0,0,0,0,0.391817611322362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
