,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807023604595345,0,0,0,0.173165676209233,0,0,0,0,0.507797994902466,0,0,0,0,0,0,0,-0.0122359541972895,0,0,0,0,-0.15876335999684,0,0,0.514876195753616,0,0,0,0,0,0,0,0,0.0830912795236153,0,0.0254755672543936,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.511145059827103,0.0219390643082904,0,0,0,0,0.339321334888621,0,0,0,0,0,0,0,0,0,0,0.117607498442904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160542057334367,0,0,0,0,0,0,0,0,0,0,0,0.0096219021096169,0
X601288.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0,-0.207420632347121,0,0.0339708771977694,0,0.670043503598548,0,0,0,0,0,0,0,0,-0.0897637529009293,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.12165144324759,0,0,0,0,0,0,0,0,0,0,0,0,0.0251102451638475,0,0,0,0,-0.161781453577205
X5.HK.EQUITY,0,0,0,0,0,0.145678426323071,0.398079632425612,0,0,0,0,0,0,6.93889390390723e-18,0,0.083842007251429,0,0,-2.16840434497101e-19,0,0,0.0609662941658223,0,0,0,0.00624679614426005,0.0631063421326668,-0.19224263549601,0,0,0,0,0,0,0,0,0.0575355484381497,0,0,0,0.255912245785142,0,0,0,0,0,-0.160273289725361,0,0.087499490019635,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.323479875729896,0,0,0,0.0487231907253843,0,0,0,0,0,0.0721977490481823,0,0.100286781577138,0,0,-0.0642114073881555,-0.0679744131151857,0,0,0,0.198428321809712,0,0,0,0,0,-0.226516290457439,0,0.0702892811079359,0,0,0,0,0,0,0.0460958613899884,0,0,0,0,0,0,0,0,0,0.085648826341643,-0.0609746331021851,0,0
X1299.HK.EQUITY,0,0,0,0,0.229431425191318,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.192829315437022,0,0,0,0,0,0,0,0,0.0389162085228225,0,0.0438545515112503,-0.111442265367553,0.0930196070133747,0.0422590528705992,0,8.67361737988404e-19,0,0,0,0.517804035880201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138511506725165,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.40448464202274,0,0.0191007661130435,0.0475634084629013,0,0,0,0,0,0,0.0811977055317146,0,0,0,0,0,0,0,0.00819505483495433,0.0464560697566739,0,0,0,0,0,0,0.0365042296887673,0,0,0,0.218541810613483,0,-0.0572843348322545,0.311569682777587,0,0,0,0,0,0,0,0,-0.0597424358364975,0
X601628.CH.EQUITY,0,0,0,0.0144892663749944,-0.0878519305314165,0.00747753751284519,0,0,0,0,0,0.086446581409859,0,0,0,0,0,0.297079057644069,0,0,0,0,0,0,0,0,0.010774207339559,0,0,0,-0.0249858838625929,0,0,0,0,0.32083683840837,0,0,0,0,0,0.269485682393435,0.11619205069214,0,0.0575247376402682,0,-0.0101274969493175,0,0,0,0,-0.10187612067416,0
X601328.CH.EQUITY,0,0,0.214903863151585,0,-0.0206641952836185,0,0,0.428060334541871,0,0,0,0,0,0.457626954794407,0,0,0,0,0,0,0.0588525109260629,0.0812726604848303,0,0,0,0,0,0,0,0,0,0,-0.133891448569643,3.46944695195361e-18,0,0,-0.00826436942305363,-0.149451529007012,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798189235145246,0,-0.130511673231044
