,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0.0539783585978631,0,0.324796525908717,0,0,0.0432731756033033,0,0,0,0,0,0,0.00404222137544723,0,0,0,0,0,0,0,0,0,0.0359972056821164,0,0,0,0,0,0,0.053328987170408,-0.0292277361525238,0,0,0,0,0,0,0.153063065555949,0,-0.0135315660581736,0,0,0,0.189030095364475,0,-0.213272402305638,-0.144251526416942,-0.16466245259554
X002142.CH.EQUITY,0.126388676520564,0,0,0,0,0.146790020091131,0.0928796713486988,0,0,0,0,0,0,0,0,0,-0.193561674068084,0,0,0,0,0,1.38777878078145e-17,0,0,0.0632899692576872,0,0,0,0.140669103144017,0,0.18252346566275,0,0,0,0,-0.0664872264559354,0,0,0,0.0112560888338048,0,0,0,0,0,0,0,0,-0.0873674058890293,-0.216326071499595
X600000.CH.EQUITY,0.11187427890814,0,0,0,0.0771751607767857,0.186022765848439,0,0,0,0,0.320809606311542,0,0.155384134070943,0,0.0371728157040749,0,0,0,0,0,0.202607414835878,0,0,0,0,0,0,0,0,0.0254454239024801,0,0,-0.0670207565181189,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0234364377417604,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.28789464410679,0.0240055398987855,0,0,0,0.288017812424049,0,0,0.0491560843439786,0.00696809984501217,0,0,0,0,0,0,0.075305088754487,0.0318296435291442,0,0,0,0,0,0,0.121695953611909,0,0,0,0.0631457398612623,0,0,0,0,0,0,0,0,0,-0.0349276800456883,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0256974323676682,0,0,0,0.24358919676901,0.0643772404981946,0,0.239936145060161,0,0,0,0,0,0,0,0,0,0,0.139018660637566,0,0,0.247948714430351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262644690973929
X600036.CH.EQUITY,0.279809668240538,0.116208323986569,0.100696069982156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102157737586559,0,0,0,0,0,-3.46944695195361e-18,-0.0479451449755622,0.0994540265758538,0.0151466837178332,0,0.166414176505806,0,0,0.0555353048957666,0,0.124183353635154,0,0.0834722196310271,0,0,0,0,0,0,0,0.109389930332628,0,-0.0430763405776697,0,0,0,0.0689291759796496
X601166.CH.EQUITY,0.134390351381494,0,0,0,0,0.157802340825258,0,0,0,0,0,0.191931040486355,0,0,0.110542179137061,0,0,0,0,0,0,0.0110110803429739,0.0802441260160256,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.531840713981968,0.0294571338193482,0,0,0,0,0,0,0,0,0,0,0,0.00825168479402348,0,0,0,0,0
X601169.CH.EQUITY,0,0.150277316039961,0.1594637690541,0.465686189889285,0,0,0,0,0,0,0.115847326885293,0,0.0125024023666821,0,0.0857942503899925,0,0,0,0,0,0,-0.0355007664352752,0,0,0,0,0,0,0,0.154929826497464,0,0,0,0,0,0,0,-0.0190670413862946,0,0,0,0,0,0,0,0,0.0320517835442803,0,0,0,0
X601229.CH.EQUITY,-0.0825627878350359,0,0,0.173660572729162,0,0,0,0,0,0.375950791651624,0,0,0,0.0749909150183646,0,0,0,0,0,0.1109666652193,-0.0877067071599295,0,0,0,0,0.399958285734416,0,0,0,0,-0.0739864994094823,0,0.262687368423933,0,0,0,-0.0616853962897405,0,0,0.133977003754838,0,0,0,0,0,-0.158205776395057,0,0,0,-0.140566747189098,0
X601288.CH.EQUITY,-0.0481002558007074,0,0,0,0,0,0,0,0.200872681094096,0,0,0.557790338355217,0,0.142219435616079,0.0756793864196505,0,0,0,0,0.146822757898996,0,0,0,0.0189823152774534,0,0,0,0.0564710412431975,0,0,0,0,-0.040858113596893,0.0252374940153169,0,0,0,0.0100287180061676,0,0,0,0,0,0,0,0.0616454129975327,-0.0504202179204684,0,0,0,0
X601328.CH.EQUITY,0,0,0.224018104629803,0,0.148280795877863,0,0,0.169205111279396,0,0,0,0,0,0,0.0710552258863151,0.187948530775627,0,0,0.0194051893324012,0.0832367259161692,0,0,0.079261054821652,0,0,0,0,0,0,0.0451988267402246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14486618346214,0.0518367563346933,0,0.0343498304635984,0
X601398.CH.EQUITY,0,0.0397366390979139,0.229586349315778,0,0,0,0,0,0.0208826313933706,0.02542368924788,0.254873622566227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876792777075873,0,0,-0.0144712225102138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325930717453773,0,-0.0711427946474969
X601818.CH.EQUITY,0.14902900685698,0,0.181504631022285,0.141976523634731,0,0,0,0,0,0,0,0,0,0,0,0.263673477439321,0,0,0,0,-0.168981139720034,0,0,0,0,0,0,0,-0.140577346773072,0,0,0.0119309322517482,0,-0.0786777670868775,0,0,-0.0219848648311971,0,0.16250438697862,0.13702171678428,0,0,0,0,0,0,0,0,0,0,-0.0488674354675746
X601939.CH.EQUITY,0.0591343231640924,0,0,0,6.93889390390723e-18,0,0,0.0488074504927521,0.365358260574164,0,0,0.477452216850478,0,0,0.18447649153071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455982372826265,-0.117499837982096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.352962290803983,0,0.151683235552778,0,0,0.181000637539048,0.0324559342333001,0.0281766517337769,0,0.144379194513673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115214955628826,0,0,0,-0.285701475497738,0,0,0,0,0,0,0,0.0488611934962213,0.00115888862780158,0,0,0,0
