,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.127309106830737,0.12170929353705,0,0.116607492007721,0.128539088153438,0,0,0,0,0,0,0,0,0,0.075138714361289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123356273985836,0,0.0485676310910758,0.0684961998296781,0,0,0.0446641894970696,0,0.0331579344629013,0,0,0,0,0,0,0.0142400251777841,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.167401197237107,0.565851376119773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281113218914751,0,0,0,0,0,0,0.051445175812986,0,0,0,0,0,0.0116382653739015,0,0,0,0,0,0,0,0,0,0.246978351082264,0,-0.00771695273175534,0,0,0,-0.209549917370728,0,0,0,-0.042404357435709
X600000.CH.EQUITY,0,0,0,0,0.114869523531419,0,0,0.296373183651753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263350136627975,0,0,0,0,0,0,0,0.0687110755119511,0,0,0,0,0.060029400197824,0,0.657590514015475,0,-0.0238094037130664,0,0,0,0,0,0,0,0,-0.0237427059620931
X600016.CH.EQUITY,0,0.15237212939826,0,0,0,0.107620002188455,0,0.0506758167487854,0.125074428080563,0,0.04546698199774,0,0,0,0,0,0.187628581623825,0,0,0,0.140404412993419,-0.0607116193056311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118622561763221,0,0,0,0,0,0,0,0,0,0,0,0,0.0235547029855704
X600036.CH.EQUITY,0,0.213734040410031,0.138804745532559,0,0,0,0,0,0,0,0,0.363996064822426,0,0,0,0,0.135247979848746,0.0309228758875064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226022078378015,0,0,0,0.0183935541280702,0,0,0,0,0,0,0,0,0,0,0.0751424430474892,0,0,0,0.0711059363217559,0
X601166.CH.EQUITY,0.145642415106861,0,0.076504067115834,0.0543657728153176,0,0,0,0,0,0,0.0304615601805937,0.00292282838362259,0.553343244563163,0.0169742991570302,0.0558874344416402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116311157894602,-0.0318667134039147,0,0,0,0.0337720501568787,0,0,0,0,0,0,0,0.0930652993299444,0,0,0,0,0,0,0,0,0.036058522750929
X601229.CH.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.991769932284578,0.0654623996142453,0,0,0,0,0,0,0.299046707266555,0,0,0,0,0,0,0,0,0,0,0.436340372555963,-0.116712512181718,0,0,-0.15366204556802,0,0,0,-0.0979115570410137,-0.00834051688720278,-0.0755252573582291,0,0,0,-0.178553445387397,0,0,0,0,-0.138031406974016,-3.46944695195361e-18,0,0.123365869907569,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0175638790841446,0.00680523781374141,0,0.89041023276593,0,0,0,0,0.0458826495551082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105166028692267,0,0,-0.0814333949024405,0,0,0.0357266512876048,-0.145908206888119,0,0,0,0,0,0,0,0,0,-0.0392077486462805,0
X601328.CH.EQUITY,0,0,0.0445482165155746,0.414565666294324,0.045978165936713,0,0.252113570097336,0.0669322821405065,0,0,0,0,0.021165740146164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762961504259357,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.19488615429354,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.721958320024034,0,0,0,0,0,0,0,0,-0.113984869945116,0,0,-0.302501408633902,0,0,0,0,0,-0.0173299776502362,0,0,0,0,0,0,0,0,-0.0262963080906495,-0.218182053274387,0.0222648849297739,0,0,0,0,0,0.484464303273201,0,0,0
