,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.208978936995409,0,0,0,0,0.0816269422241132,0,0.179137796182909,0,0,0,0,0,0,0,0,0,0,0,0.213735542850561,0,0,0,0.173594555978809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21766557650631,0,0.0679491884353397,0,0,0,0,0,0,0,-0.129347529145998,-0.0938302755555386,0
X002142.CH.EQUITY,0.270235016802466,0,0,0,0,0.0511035785837091,0.068600824751948,0,0,0,0,0,0.109479339500165,0,0,-0.294393319039746,0,0,0,0,0,0,0,0,0,0,0,0,0.0874993752123441,0.209036218365787,0,0.216431019537265,0,0,0,0,0,0,0,0,-0.0054512553275761,0.0419353605103488,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.100080008456661
X600000.CH.EQUITY,0.0673015875449507,0,0,0,0,0.219361038108519,0,0,0,0,0.423298429597815,0,0.191713039164733,0,0,0,0.0116948392621179,0,0,0,0.196305011157417,0,0,0,0.0432116705993195,0,0,0,-0.000843432917515811,0.0255414278893096,0,0,-0.0957588777979608,0,0,0,0,0,0,0,0,-0.0207170394798597,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.180250359601399,0,0,0,0,0.342309269627566,0,0,0.0624517498414766,0.00141353971772938,0,-4.33680868994202e-19,0,0,0,0.0200427459820148,0.118166965124781,0.0176698840517909,0,0,0,0,0,0,0.117606991258837,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00695604251406797,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0833632625587279,0,0,0,0,0.105225065903287,0,0.408094900955743,0,0,0,0,0,0,0,0,0,0,0.0898112179768555,0.0224682680895353,0,0.279540887348304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799321939539119
X600036.CH.EQUITY,0.101471747100611,0.197646514458765,0.157360528296148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106287663488223,0,0,0,0,0.111108278426365,0,0.0358155882382661,0.248142204626826,0,0,0,0.0393343044610355,0,0,0,0,0,0,0,0,0,0,0,0,0.0457510991352987,0
X601166.CH.EQUITY,0.0940975597524644,-6.93889390390723e-18,0,0,0,0.313615496700394,0,0,0,0,0,0.128708686504858,0.0118628463129453,0,0.0988796171223129,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0065189130223754,0,0,0,0,0,3.46944695195361e-18,0.424604888451165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0888794836954266,0.196969351241474,0.409075181493567,0,0,0,0,0,0,0.19914886952798,0,0.0704228820712972,0,0.0142760862429535,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.143438071929749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728409830426687,0,0,0,0
X601229.CH.EQUITY,0,0,-0.0203119398151971,0.158398510653395,0,0,0,0,0,0.386875195950253,0,0,0,0.0945661660507632,0,0,0,0,0,0.171993735057377,-0.0260623280454587,0,-1.38777878078145e-17,0,0,0.377759925528565,0,0,0,-1.73472347597681e-18,0,0,0.146819338847923,0,0,-0.0379965729416482,0,0,0.103454270666457,0.0650456421420701,-0.042611843618981,0,0,0,0,-0.12050278460155,0,0,0,-0.100475127464761,0
X601288.CH.EQUITY,-0.052973235444099,0,0,0,0,0,0,0,0.211023775133121,0,0,0.56566508286198,0,0.129984971774911,0.0697835211381473,0,0,0,0,0.125545116043014,0,0,0,0.026939664989553,0,0,0,0.0513633865962522,0,0,0,0,-0.0294234992637955,0.0238334715396539,0,0.02012644440539,0,0,0,0,0,0,0,0,0,0.0583395392610112,-0.0387323006649272,0,0,0,0
