,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0966452284016008,0.0366423660152427,0,0,0.0253037687383932,0.249079502090546,0,0,0,0,0,0,0.0618165404613235,0,0,0,0.176992718432205,0,0.00551455448615321,0,0,0,0,0.00764241114926183,0.268123647755821,0.0835469514196391,0,0,0,0.148697182973567,0,0,0,0,0,0,0,0,0,0,0.196367374065289,0,-0.239053065399877,0,0,0,0.000528980973054704,0,-0.117699219135482,0,0.0619110725397935
X002142.CH.EQUITY,0.291731245584379,0,0,-0.00780749994244282,0,0.274208109722093,0,0,0,0,0,0,0,0,0,-0.122514817160223,0,0,-0.00953028156022728,0,0,0,0.124316909197632,0,0,-0.271006907248835,0,0,0,0.0491301746070565,0.276635258640251,0,0.158991005348407,0,0,0,0,-0.128745418094916,0,-0.0592064560051516,0.10467236582605,0.0205482166763935,0.003037437980316,0,0,0,0,0,0,0,-0.12955801656894,0
X600000.CH.EQUITY,0.0532479185937708,0,0,0,0.00222173738615565,0.132304855221305,0,0.0107906305596365,0,0,0.417948232445249,0,0.12773381735937,0,0,0,0,0,0,0,0.161689586399029,0,0,0,0,0.0850198968895673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809322014334513,0,0,0,0,0,0,0,0,0.04721627261767
X600015.CH.EQUITY,-8.67361737988404e-19,0,0,0,0.0535967898263936,0,0,0.0712830268852622,0,0,0,0,0.260505962983602,0.0432490791723138,0,0.086742430683147,0,0,0,0,0,0,0,0.118083160176678,0.0458970291174761,0,0.0643300523207329,0,0,0,0,0,0.160512491620152,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.185261740610542,0.195321064893289,0,0,8.67361737988404e-19,0,0,0,0.3134736156153,0,0,0,0,0,0.0509647153129825,0,0,0,0,0,0,0,0,0.0838785617736689,0,0.0390885164044626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192860573659922,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.244804538066408,0.0831220395672885,0.346777197745571,0,0,0,0.0108239085557704,0,0,0,0,0,0,0,-0.0512729233635832,0,-0.0451059636639688,-1.38777878078145e-17,0,0.108606766529106,0,0,0,0,0.12368795780737,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.255986353977751,0,0.0386134369968345,0,0,0,0,0.0767276340934069,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,8.67361737988404e-19,0,0,0.177314764145737,0,0.447801021795628,0,0,0,0,0,0,0.0484461887782821,0.0265827394930675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247133833805411,0,0,0.00864050225752325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.261763226495966,0.296307454913731,0,0,0.0358327625988082,0,0,0,0.271628254679471,0,0,0,0,0,0,0,0,0,0,-0.000256186371568205,0,0,0,0,0,0,0,0,0,0,0.134919535290071,0,0,0,0,0,0,0,0,0,0,-0.0802484304078339,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.145987705939778,0,0,0,0.465975280313403,0,0,0,0,0,0,-0.0328157459027473,0,0.27807594293053,0,0,0,0,0.258900757552544,0,0,0,0,0,0,0,0,-0.0577524785626337,-0.0231372191192528,0,0,0.0330571839260421,0,-0.0564527953242881,0,0,0.0246717017280043,0,0,0,0,-0.10591522850743,0.0999902947571337
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.0307412552276999,0.209814452627345,0,0,0.41628966754421,0,0,0.262401570350548,0,0,0,0,0,0,0,0.0802639220290971,0,0,0,0,0,0,0,0,0,0,0,0.0345841846086817,0,0,0,0.0172187644811515,0,0,0,0,0,0.0627926733140708,0,0.0106231367842084,0,0,0,0,0.0386725162095791
