,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0178377532932192,0,0.0061148531471583,0,-8.67361737988404e-19,0,0,0,0,0,0.466476217143961,0,0,0,-0.0967654386757774,0,0,0,0,0,0,0,0,0,0,0,0,0.0504004494939258,0,0,0,0,0,0.0621769264795401,0,0,0.0893646338087673,0,0,0,0,0.209522813953163,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111953759076686,0,0,0.290669890245967,0,0.225567789874949,0,-0.04266643893424,0,0,0.0460569551799945,0,0,0,0.11356713312391,0,0,0,0,0,0,0,0.0804028348371181,0,0,-0.00606830830286715,0,0,0,0,0,0,0,0,0,0,0,-0.116462413501501,0,0.384091908392134,0,-0.0510670245669349,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.26526017780109,0,0.227895771255846,0,0.129876021746778,0.283204308989204,0,0,0,-0.163815307242555,0,0,0,0,0,0,0,0,0,0.0857115429060911,0,0,0,-0.177062211846133,0,0,-0.0205576712214215,0,0,0,0,0,0,0,0,0,0,0,0,0.154043679976611,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157940891616523
X5.HK.EQUITY,0,0,0.0379752183180174,0.207096361206481,0,0.145183445705404,0,-0.359512297024931,0,0,0,0,0.0653278093621681,0,0,0,0,0,0,0,0,0.388111640130895,0,0,0,0.453100958333942,0,0,0,0,0,0,0.0710306277792824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186291994489004,-0.0894907668463472,0,0,0,0,0
X601988.CH.EQUITY,0.223596922272383,0.0849597475177742,0.327265057650973,0,0,0,0,0,0.116273609029624,0,0,0.145501635470292,0,-0.225185647237039,0,0,0,-0.110901210217481,0,0,0,0,0,0.143298481988431,0.0805929395022267,0,0,0.133246543611619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323287291570363,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718774398823693,0,0,-0.0225455703498248,0,0.0286341479787186,0,0,0,0.31275333266943,0,0.126976918342188,0,0,0,0,0,0.151993495624382,0,0,0,0,0,0,0,0,0,0.0419394965472412,0,0,0,0,0.101672163435191,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.08846494413074,0.343831952674672,0,0,0.240410772515963,0,0,0,0,0.0764731803502305,0,-0.167466149475912,0,0,0,0.0415993604671405,0,0.0615305158222182,0,0,0,-0.136054811711851,0,0,0,0,0,0.118964357692414,0,0,-0.0796150909347483,-1.38777878078145e-17,0,0,0,0,0,-0.110310793439946,0,0,0,0,0.0644476052259656,0,0,0,0,0.126064669081926,0,0,0,0.0163776131178343,0.0815735299193885,0.121192133167252
X601658.CH.Equity,0,0,0,0,0,0,-0.271721829536526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571819486383467,0,0,0.254200806719749,0,0,0,0,0,0,0.0823680296816322,-0.346446200419737,0.237579427105549,0,0,0,0,0,0,0,0,0,0,-0.028606247992247,0,-0.18011963141214,0,0,0,-0.512369034621404
X601166.CH.EQUITY,0,0,0.116155785399102,0,0,0,0.380036724642494,0,0,0,0,0,0,0,0.0418291844443508,1.0842021724855e-19,0,0,0,0.0969666466310375,-0.00247360134640059,0,0,0.0813169351727509,0,0,0,0,0.222920655823415,0,0,0,0,0,0,0,0,0,0,0,0,0.15938709223935,0,0,0,0.0323929708282517,0,0,0,0,0,0,0.0706986855114855,0
X601328.CH.EQUITY,0,0,0,0,0,0.0366835097718106,0,0,0,0,0,0,0.571200741503692,0,0,0,0,0,0,0,0,0,0.216854058533905,0,0,0,0,0,0.0200940283786962,0,0,0,0,0.0260734285558123,0,0,0,0,0,0.114035619977105,0,0,0,0,0.010859741226524,0,0,0,0,0,0,0,0,0.00864726199512147
